#2023/09/04 13:48:41
time,fog,T
10.02090,1.99792,41.0
10.03080,0.99792,41.0
10.04090,2.99792,41.0
10.05080,6.99792,41.0
10.06090,2.99792,41.0
10.07080,1.99792,41.0
10.08090,2.99792,41.0
10.09070,-0.00208,41.0
10.10090,-0.00208,41.0
10.11070,-0.00208,41.0
10.12060,0.99792,41.0
10.13070,4.99792,41.0
10.14060,1.99792,41.0
10.15070,2.99792,41.0
10.16060,-1.00208,41.0
10.17070,-0.00208,41.0
10.18060,1.99792,41.0
10.19070,0.99792,41.0
10.20060,1.99792,41.0
10.21080,5.99792,41.0
10.22060,0.99792,41.0
10.23040,-0.00208,41.0
10.24060,-2.00208,41.0
10.25040,-0.00208,41.0
10.26050,-0.00208,41.0
10.27040,0.99792,41.0
10.28050,-1.00208,41.0
10.29040,-0.00208,41.0
10.30050,1.99792,41.0
10.31040,-1.00208,41.0
10.32020,-1.00208,41.0
10.33040,2.99792,41.0
10.34020,1.99792,41.0
10.35040,-0.00208,41.0
10.36020,-3.00208,41.0
10.37040,-0.00208,41.0
10.38020,-1.00208,41.0
10.39040,1.99792,41.0
10.40020,-0.00208,41.0
10.41040,2.99792,41.0
10.42020,3.99792,41.0
10.43000,0.99792,41.0
10.44020,1.99792,41.0
10.45000,-1.00208,41.0
10.46020,5.99792,41.0
10.47000,1.99792,41.0
10.48020,2.99792,41.0
10.49000,-0.00208,41.0
10.50020,0.99792,41.0
10.51000,4.99792,41.0
10.51980,2.99792,41.0
10.53000,4.99792,41.0
10.53980,-0.00208,41.0
10.55000,-1.00208,41.0
10.55980,3.99792,41.0
10.57000,1.99792,41.0
10.57980,2.99792,41.0
10.59000,-3.00208,41.0
10.59980,-0.00208,41.0
10.60960,3.99792,41.0
10.61980,0.99792,41.0
10.62960,1.99792,41.0
10.63980,0.99792,41.0
10.64960,1.99792,41.0
10.65980,3.99792,41.0
10.66960,2.99792,41.0
10.67980,-0.00208,41.0
10.68960,0.99792,41.0
10.69980,-1.00208,41.0
10.70960,4.99792,41.0
10.71950,0.99792,41.0
10.72960,0.99792,41.0
10.73950,2.99792,41.0
10.74960,0.99792,41.0
10.75950,-1.00208,41.0
10.76960,1.99792,41.0
10.77950,4.99792,41.0
10.78970,0.99792,41.0
10.79940,-2.00208,41.0
10.80930,0.99792,41.0
10.81940,2.99792,41.0
10.82930,0.99792,41.0
10.83940,-1.00208,41.0
10.84930,3.99792,41.0
10.85940,3.99792,41.0
10.86930,3.99792,41.0
10.87940,-1.00208,41.0
10.88930,4.99792,41.0
10.89910,-0.00208,41.0
10.90930,-2.00208,41.0
10.91910,3.99792,41.0
10.92930,4.99792,41.0
10.93910,2.99792,41.0
10.94930,1.99792,41.0
10.95910,-0.00208,41.0
10.96930,4.99792,41.0
10.97910,0.99792,41.0
10.98930,0.99792,41.0
10.99910,2.99792,41.0
11.00890,4.99792,41.0
11.01910,0.99792,41.0
11.02890,1.99792,41.0
11.03910,6.99792,41.0
11.04890,3.99792,41.0
11.05910,1.99792,41.0
11.06890,4.99792,41.0
11.07910,1.99792,41.0
11.08890,2.99792,41.0
11.09870,0.99792,41.0
11.10890,2.99792,41.0
11.11870,5.99792,41.0
11.12890,3.99792,41.0
11.13870,0.99792,41.0
11.14890,2.99792,41.0
11.15870,-1.00208,41.0
11.16890,1.99792,41.0
11.17870,0.99792,41.0
11.18850,2.99792,41.0
11.19870,4.99792,41.0
11.20850,4.99792,41.0
11.21870,1.99792,41.0
11.22850,2.99792,41.0
11.23870,4.99792,41.0
11.24850,2.99792,41.0
11.25870,4.99792,41.0
11.26850,5.99792,41.0
11.27840,10.99792,41.0
11.28850,6.99792,41.0
11.29840,4.99792,41.0
11.30850,3.99792,41.0
11.31840,5.99792,41.0
11.32850,-0.00208,41.0
11.33840,3.99792,41.0
11.34850,4.99792,41.0
11.35830,6.99792,41.0
11.36860,3.99792,41.0
11.37830,-0.00208,41.0
11.38820,-0.00208,41.0
11.39830,3.99792,41.0
11.40820,0.99792,41.0
11.41830,2.99792,41.0
11.42820,3.99792,41.0
11.43830,-0.00208,41.0
11.44820,-0.00208,41.0
11.45830,1.99792,41.0
11.46820,-0.00208,41.0
11.47800,0.99792,41.0
11.48820,2.99792,41.0
11.49800,-0.00208,41.0
11.50820,-0.00208,41.0
11.51800,0.99792,41.0
11.52810,-1.00208,41.0
11.53800,-1.00208,41.0
11.54810,-0.00208,41.0
11.55800,-1.00208,41.0
11.56820,-3.00208,41.0
11.57800,2.99792,41.0
11.58780,-1.00208,41.0
11.59800,0.99792,41.0
11.60780,-0.00208,41.0
11.61800,2.99792,41.0
11.62780,-0.00208,41.0
11.63800,0.99792,41.0
11.64780,3.99792,41.0
11.65800,-1.00208,41.0
11.66780,-0.00208,41.0
11.67760,0.99792,41.0
11.68780,1.99792,41.0
11.69760,1.99792,41.0
11.70780,0.99792,41.0
11.71760,11.99792,41.0
11.72780,2.99792,41.0
11.73760,-0.00208,41.0
11.74780,1.99792,41.0
11.75760,0.99792,41.0
11.76780,0.99792,41.0
11.77760,-1.00208,41.0
11.78740,1.99792,41.0
11.79760,-0.00208,41.0
11.80740,-3.00208,41.0
11.81760,-2.00208,41.0
11.82740,-0.00208,41.0
11.83760,1.99792,41.0
11.84740,2.99792,41.0
11.85760,-1.00208,41.0
11.86740,2.99792,41.0
11.87730,2.99792,41.0
11.88740,2.99792,41.0
11.89720,0.99792,41.0
11.90740,-5.00208,41.0
11.91720,1.99792,41.0
11.92740,0.99792,41.0
11.93720,4.99792,41.0
11.94740,-0.00208,41.0
11.95720,2.99792,41.0
11.96710,-1.00208,41.0
11.97720,-0.00208,41.0
11.98710,2.99792,41.0
11.99720,4.99792,41.0
12.00710,-1.00208,41.0
12.01720,2.99792,41.0
12.02710,0.99792,41.0
12.03720,-0.00208,41.0
12.04710,2.99792,41.0
12.05730,3.99792,41.0
12.06710,4.99792,41.0
12.07690,3.99792,41.0
12.08700,1.99792,41.0
12.09690,0.99792,41.0
12.10700,4.99792,41.0
12.11690,2.99792,41.0
12.12700,-0.00208,41.0
12.13690,-1.00208,41.0
12.14700,-2.00208,41.0
12.15690,1.99792,41.0
12.16670,6.99792,41.0
12.17690,1.99792,41.0
12.18670,-2.00208,41.0
12.19690,0.99792,41.0
12.20670,-1.00208,41.0
12.21690,3.99792,41.0
12.22670,7.99792,41.0
12.23690,3.99792,41.0
12.24670,-2.00208,41.0
12.25650,-0.00208,41.0
12.26670,0.99792,41.0
12.27650,2.99792,41.0
12.28670,2.99792,41.0
12.29650,3.99792,41.0
12.30670,-0.00208,41.0
12.31650,-1.00208,41.0
12.32670,-1.00208,41.0
12.33650,4.99792,41.0
12.34670,6.99792,41.0
12.35650,4.99792,41.0
12.36630,2.99792,41.0
12.37650,4.99792,41.0
12.38630,8.99792,41.0
12.39650,1.99792,41.0
12.40630,2.99792,41.0
12.41650,1.99792,41.0
12.42630,1.99792,41.0
12.43650,0.99792,41.0
12.44630,1.99792,41.0
12.45610,3.99792,41.0
12.46630,0.99792,41.0
12.47610,-2.00208,41.0
12.48630,-0.00208,41.0
12.49610,3.99792,41.0
12.50630,2.99792,41.0
12.51610,4.99792,41.0
12.52630,0.99792,41.0
12.53610,-0.00208,41.0
12.54600,2.99792,41.0
12.55610,3.99792,41.0
12.56600,6.99792,41.0
12.57610,3.99792,41.0
12.58600,3.99792,41.0
12.59610,2.99792,41.0
12.60600,2.99792,41.0
12.61610,1.99792,41.0
12.62600,5.99792,41.0
12.63620,6.99792,41.0
12.64590,5.99792,41.0
12.65580,2.99792,41.0
12.66590,7.99792,41.0
12.67580,5.99792,41.0
12.68590,4.99792,41.0
12.69580,3.99792,41.0
12.70590,2.99792,41.0
12.71580,3.99792,41.0
12.72590,2.99792,41.0
12.73580,3.99792,41.0
12.74600,4.99792,41.0
12.75580,2.99792,41.0
12.76560,3.99792,41.0
12.77580,-1.00208,41.0
12.78560,1.99792,41.0
12.79580,2.99792,41.0
12.80560,1.99792,41.0
12.81570,0.99792,41.0
12.82560,1.99792,41.0
12.83570,1.99792,41.0
12.84560,1.99792,41.0
12.85540,0.99792,41.0
12.86560,5.99792,41.0
12.87540,4.99792,41.0
12.88560,12.99792,41.0
12.89540,0.99792,41.0
12.90560,-0.00208,41.0
12.91540,-2.00208,41.0
12.92560,1.99792,41.0
12.93540,-1.00208,41.0
12.94560,-2.00208,41.0
12.95540,-2.00208,41.0
12.96520,1.99792,41.0
12.97540,3.99792,41.0
12.98520,3.99792,41.0
12.99540,5.99792,41.0
13.00520,0.99792,41.0
13.01540,-1.00208,41.0
13.02520,3.99792,41.0
13.03540,3.99792,41.0
13.04520,2.99792,41.0
13.05500,1.99792,41.0
13.06520,2.99792,41.0
13.07500,2.99792,41.0
13.08520,2.99792,41.0
13.09500,3.99792,41.0
13.10520,3.99792,41.0
13.11500,1.99792,41.0
13.12520,-2.00208,41.0
13.13500,-1.00208,41.0
13.14520,2.99792,41.0
13.15500,5.99792,41.0
13.16490,2.99792,41.0
13.17500,0.99792,41.0
13.18480,3.99792,41.0
13.19500,-0.00208,41.0
13.20480,1.99792,41.0
13.21500,3.99792,41.0
13.22480,0.99792,41.0
13.23500,0.99792,41.0
13.24480,1.99792,41.0
13.25470,1.99792,41.0
13.26480,0.99792,41.0
13.27470,-0.00208,41.0
13.28480,2.99792,41.0
13.29470,-1.00208,41.0
13.30480,0.99792,41.0
13.31470,1.99792,41.0
13.32480,2.99792,41.0
13.33470,4.99792,41.0
13.34450,2.99792,41.0
13.35460,0.99792,41.0
13.36450,1.99792,41.0
13.37460,-1.00208,41.0
13.38450,-0.00208,41.0
13.39460,-0.00208,41.0
13.40450,-1.00208,41.0
13.41460,0.99792,41.0
13.42450,3.99792,41.0
13.43460,3.99792,41.0
13.44450,-0.00208,41.0
13.45430,3.99792,41.0
13.46450,-0.00208,41.0
13.47430,-1.00208,41.0
13.48450,2.99792,41.0
13.49430,2.99792,41.0
13.50450,3.99792,41.0
13.51430,1.99792,41.0
13.52450,-0.00208,41.0
13.53430,0.99792,41.0
13.54410,2.99792,41.0
13.55430,1.99792,41.0
13.56410,4.99792,41.0
13.57430,1.99792,41.0
13.58410,2.99792,41.0
13.59430,4.99792,41.0
13.60410,0.99792,41.0
13.61430,2.99792,41.0
13.62410,6.99792,41.0
13.63430,2.99792,41.0
13.64410,-1.00208,41.0
13.65390,1.99792,41.0
13.66410,0.99792,41.0
13.67390,1.99792,41.0
13.68410,3.99792,41.0
13.69390,1.99792,41.0
13.70410,1.99792,41.0
13.71390,2.99792,41.0
13.72410,5.99792,41.0
13.73390,3.99792,41.0
13.74410,2.99792,41.0
13.75390,0.99792,41.0
13.76370,2.99792,41.0
13.77390,-0.00208,41.0
13.78370,-1.00208,41.0
13.79390,0.99792,41.0
13.80370,5.99792,41.0
13.81390,3.99792,41.0
13.82370,5.99792,41.0
13.83390,2.99792,41.0
13.84370,5.99792,41.0
13.85360,6.99792,41.0
13.86370,5.99792,41.0
13.87360,4.99792,41.0
13.88370,6.99792,41.0
13.89350,1.99792,41.0
13.90370,1.99792,41.0
13.91350,3.99792,41.0
13.92370,2.99792,41.0
13.93350,0.99792,41.0
13.94370,-2.00208,41.0
13.95350,-2.00208,41.0
13.96340,-2.00208,41.0
13.97350,1.99792,41.0
13.98340,3.99792,41.0
13.99350,1.99792,41.0
14.00340,1.99792,41.0
14.01350,2.99792,41.0
14.02340,2.99792,41.0
14.03350,1.99792,41.0
14.04340,-0.00208,41.0
14.05320,2.99792,41.0
14.06330,0.99792,41.0
14.07320,-0.00208,41.0
14.08330,-0.00208,41.0
14.09320,2.99792,41.0
14.10330,1.99792,41.0
14.11320,-0.00208,41.0
14.12330,0.99792,41.0
14.13320,-2.00208,41.0
14.14340,2.99792,41.0
14.15320,2.99792,41.0
14.16300,12.99792,41.0
14.17320,0.99792,41.0
14.18300,-0.00208,41.0
14.19320,0.99792,41.0
14.20300,1.99792,41.0
14.21320,1.99792,41.0
14.22300,1.99792,41.0
14.23310,1.99792,41.0
14.24300,1.99792,41.0
14.25280,3.99792,41.0
14.26300,-0.00208,41.0
14.27280,2.99792,41.0
14.28300,-0.00208,41.0
14.29280,2.99792,41.0
14.30300,3.99792,41.0
14.31280,1.99792,41.0
14.32300,1.99792,41.0
14.33280,2.99792,41.0
14.34300,2.99792,41.0
14.35280,2.99792,41.0
14.36260,-1.00208,41.0
14.37280,-1.00208,41.0
14.38260,2.99792,41.0
14.39280,4.99792,41.0
14.40260,4.99792,41.0
14.41280,-1.00208,41.0
14.42260,-2.00208,41.0
14.43280,1.99792,41.0
14.44260,2.99792,41.0
14.45280,2.99792,41.0
14.46260,4.99792,41.0
14.47240,3.99792,41.0
14.48260,3.99792,41.0
14.49240,3.99792,41.0
14.50260,1.99792,41.0
14.51240,1.99792,41.0
14.52260,3.99792,41.0
14.53240,-2.00208,41.0
14.54260,1.99792,41.0
14.55240,0.99792,41.0
14.56230,-2.00208,41.0
14.57240,1.99792,41.0
14.58230,2.99792,41.0
14.59240,2.99792,41.0
14.60220,1.99792,41.0
14.61240,1.99792,41.0
14.62220,4.99792,41.0
14.63240,2.99792,41.0
14.64220,0.99792,41.0
14.65250,0.99792,41.0
14.66220,-0.00208,41.0
14.67210,-0.00208,41.0
14.68220,-2.00208,41.0
14.69210,-3.00208,41.0
14.70220,1.99792,41.0
14.71210,4.99792,41.0
14.72220,0.99792,41.0
14.73210,0.99792,41.0
14.74220,0.99792,41.0
14.75200,1.99792,41.0
14.76190,1.99792,41.0
14.77200,0.99792,41.0
14.78190,0.99792,41.0
14.79200,1.99792,41.0
14.80190,3.99792,41.0
14.81200,1.99792,41.0
14.82190,0.99792,41.0
14.83200,1.99792,41.0
14.84190,1.99792,41.0
14.85200,0.99792,41.0
14.86190,7.99792,41.0
14.87170,1.99792,41.0
14.88190,0.99792,41.0
14.89170,4.99792,41.0
14.90190,-1.00208,41.0
14.91170,-0.00208,41.0
14.92180,-2.00208,41.0
14.93170,1.99792,41.0
14.94180,5.99792,41.0
14.95170,5.99792,41.0
14.96190,5.99792,41.0
14.97170,-1.00208,41.0
14.98150,-1.00208,41.0
14.99170,1.99792,41.0
15.00150,-0.00208,41.0
15.01170,1.99792,41.0
15.02150,6.99792,41.0
15.03170,7.99792,41.0
15.04150,5.99792,41.0
15.05170,3.99792,41.0
15.06150,0.99792,41.0
15.07130,-0.00208,41.0
15.08150,-0.00208,41.0
15.09130,5.99792,41.0
15.10150,3.99792,41.0
15.11130,7.99792,41.0
15.12150,9.99792,41.0
15.13130,7.99792,41.0
15.14150,2.99792,41.0
15.15130,0.99792,41.0
15.16150,4.99792,41.0
15.17130,3.99792,41.0
15.18110,6.99792,41.0
15.19130,7.99792,41.0
15.20110,15.99792,41.0
15.21130,12.99792,41.0
15.22110,21.99792,41.0
15.23130,18.99792,41.0
15.24110,65.99792,41.0
15.25130,886.99792,41.0
15.26110,900.00000,41.0
15.27130,900.00000,41.0
15.28110,900.00000,41.0
15.29090,900.00000,41.0
15.30110,900.00000,41.0
15.31090,900.00000,41.0
15.32110,900.00000,41.0
15.33090,900.00000,41.0
15.34110,900.00000,41.0
15.35090,900.00000,41.0
15.36110,900.00000,41.0
15.37090,900.00000,41.0
15.38110,900.00000,41.0
15.39090,900.00000,41.0
15.40080,900.00000,41.0
15.41090,900.00000,41.0
15.42070,900.00000,41.0
15.43090,900.00000,41.0
15.44070,900.00000,41.0
15.45090,900.00000,41.0
15.46070,900.00000,41.0
15.47090,900.00000,41.0
15.48070,900.00000,41.0
15.49060,900.00000,41.0
15.50070,900.00000,41.0
15.51060,900.00000,41.0
15.52070,900.00000,41.0
15.53060,203.99792,41.0
15.54070,24.99792,41.0
15.55060,2.99792,41.0
15.56070,-45.00208,41.0
15.57060,-394.00208,41.0
15.58080,-900.00000,41.0
15.59050,-900.00000,41.0
15.60040,-900.00000,41.0
15.61050,-900.00000,41.0
15.62040,-900.00000,41.0
15.63050,-900.00000,41.0
15.64040,-900.00000,41.0
15.65050,-900.00000,41.0
15.66040,-900.00000,41.0
15.67050,-900.00000,41.0
15.68040,-900.00000,41.0
15.69020,-900.00000,41.0
15.70040,-900.00000,41.0
15.71020,-900.00000,41.0
15.72040,-900.00000,41.0
15.73020,-900.00000,41.0
15.74040,-900.00000,41.0
15.75020,-900.00000,41.0
15.76030,-900.00000,41.0
15.77020,-900.00000,41.0
15.78030,-900.00000,41.0
15.79020,-900.00000,41.0
15.80000,-900.00000,41.0
15.81020,-900.00000,41.0
15.82000,-900.00000,41.0
15.83020,-900.00000,41.0
15.84000,-900.00000,41.0
15.85020,-900.00000,41.0
15.86000,-900.00000,41.0
15.87020,-900.00000,41.0
15.88000,-900.00000,41.0
15.89020,-441.00208,41.0
15.90000,-40.00208,41.0
15.90980,16.99792,41.0
15.92000,15.99792,41.0
15.92980,17.99792,41.0
15.94000,18.99792,41.0
15.94980,20.99792,41.0
15.96000,35.99792,41.0
15.96980,55.99792,41.0
15.98000,143.99792,41.0
15.98980,900.00000,41.0
16.00000,900.00000,41.0
16.00980,900.00000,41.0
16.01960,900.00000,41.0
16.02980,900.00000,41.0
16.03960,900.00000,41.0
16.04980,900.00000,41.0
16.05960,900.00000,41.0
16.06980,900.00000,41.0
16.07960,900.00000,41.0
16.08980,900.00000,41.0
16.09960,900.00000,41.0
16.10980,900.00000,41.0
16.11960,900.00000,41.0
16.12940,900.00000,41.0
16.13960,900.00000,41.0
16.14940,900.00000,41.0
16.15960,900.00000,41.0
16.16940,900.00000,41.0
16.17960,900.00000,41.0
16.18940,900.00000,41.0
16.19970,900.00000,41.0
16.20940,585.99792,41.0
16.21930,74.99792,41.0
16.22940,-1.00208,41.0
16.23930,-14.00208,41.0
16.24940,-11.00208,41.0
16.25930,-13.00208,41.0
16.26940,-40.00208,41.0
16.27930,-359.00208,41.0
16.28940,-900.00000,41.0
16.29930,-900.00000,41.0
16.30950,-900.00000,41.0
16.31920,-900.00000,41.0
16.32910,-900.00000,41.0
16.33920,-900.00000,41.0
16.34910,-900.00000,41.0
16.35920,-900.00000,41.0
16.36910,-900.00000,41.0
16.37920,-900.00000,41.0
16.38910,-900.00000,41.0
16.39920,-900.00000,41.0
16.40910,-900.00000,41.0
16.41890,-900.00000,41.0
16.42910,-900.00000,41.0
16.43890,-900.00000,41.0
16.44910,-900.00000,41.0
16.45890,-900.00000,41.0
16.46910,-900.00000,41.0
16.47890,-900.00000,41.0
16.48900,-900.00000,41.0
16.49890,-900.00000,41.0
16.50900,-900.00000,41.0
16.51890,-453.00208,41.0
16.52870,258.99792,41.0
16.53890,900.00000,41.0
16.54870,900.00000,41.0
16.55890,900.00000,41.0
16.56870,900.00000,41.0
16.57890,900.00000,41.0
16.58870,900.00000,41.0
16.59890,900.00000,41.0
16.60870,900.00000,41.0
16.61890,900.00000,41.0
16.62870,900.00000,41.0
16.63850,900.00000,41.0
16.64870,900.00000,41.0
16.65850,900.00000,41.0
16.66870,900.00000,41.0
16.67850,900.00000,41.0
16.68870,900.00000,41.0
16.69850,900.00000,41.0
16.70870,900.00000,41.0
16.71850,900.00000,41.0
16.72870,900.00000,41.0
16.73850,900.00000,41.0
16.74830,900.00000,41.0
16.75850,900.00000,41.0
16.76830,900.00000,41.0
16.77850,900.00000,41.0
16.78830,900.00000,41.0
16.79850,900.00000,41.0
16.80830,900.00000,41.0
16.81850,900.00000,41.0
16.82830,900.00000,41.0
16.83820,900.00000,41.0
16.84830,900.00000,41.0
16.85820,900.00000,41.0
16.86830,900.00000,41.0
16.87810,900.00000,41.0
16.88830,900.00000,41.0
16.89810,506.99792,41.0
16.90830,46.99792,41.0
16.91810,-17.00208,41.0
16.92830,-26.00208,41.0
16.93810,-145.00208,41.0
16.94800,-900.00000,41.0
16.95810,-900.00000,41.0
16.96800,-900.00000,41.0
16.97810,-900.00000,41.0
16.98800,-900.00000,41.0
16.99810,-900.00000,41.0
17.00800,-900.00000,41.0
17.01810,-900.00000,41.0
17.02800,-900.00000,41.0
17.03780,-900.00000,41.0
17.04790,-900.00000,41.0
17.05780,-900.00000,41.0
17.06790,-900.00000,41.0
17.07780,-900.00000,41.0
17.08790,-900.00000,41.0
17.09780,-900.00000,41.0
17.10790,-900.00000,41.0
17.11780,-900.00000,41.0
17.12800,-900.00000,41.0
17.13780,-900.00000,41.0
17.14760,-900.00000,41.0
17.15780,-900.00000,41.0
17.16760,-900.00000,41.0
17.17780,-900.00000,41.0
17.18760,-900.00000,41.0
17.19780,-900.00000,41.0
17.20760,-516.00208,41.0
17.21770,-69.00208,41.0
17.22760,-0.00208,41.0
17.23780,13.99792,41.0
17.24760,14.99792,41.0
17.25740,14.99792,41.0
17.26760,12.99792,41.0
17.27740,19.99792,41.0
17.28760,29.99792,41.0
17.29740,40.99792,41.0
17.30760,84.99792,41.0
17.31740,151.99792,41.0
17.32760,287.99792,41.0
17.33740,444.99792,41.0
17.34720,900.00000,41.0
17.35740,900.00000,41.0
17.36720,900.00000,41.0
17.37740,900.00000,41.0
17.38720,900.00000,41.0
17.39740,900.00000,41.0
17.40720,900.00000,41.0
17.41740,900.00000,41.0
17.42720,900.00000,41.0
17.43740,900.00000,41.0
17.44720,900.00000,41.0
17.45700,900.00000,41.0
17.46720,900.00000,41.0
17.47700,900.00000,41.0
17.48720,900.00000,41.0
17.49700,900.00000,41.0
17.50720,900.00000,41.0
17.51700,900.00000,41.0
17.52720,900.00000,41.0
17.53700,900.00000,41.0
17.54690,900.00000,41.0
17.55700,900.00000,41.0
17.56690,900.00000,41.0
17.57700,685.99792,41.0
17.58690,85.99792,41.0
17.59700,-42.00208,41.0
17.60690,-223.00208,41.0
17.61700,-378.00208,41.0
17.62680,-593.00208,41.0
17.63700,-826.00208,41.0
17.64680,-796.00208,41.0
17.65670,-495.00208,41.0
17.66680,-122.00208,41.0
17.67670,-32.00208,41.0
17.68680,-9.00208,41.0
17.69670,1.99792,41.0
17.70680,0.99792,41.0
17.71670,-3.00208,41.0
17.72680,1.99792,41.0
17.73670,-2.00208,41.0
17.74650,-9.00208,41.0
17.75670,-11.00208,41.0
17.76650,-6.00208,41.0
17.77660,3.99792,41.0
17.78650,6.99792,41.0
17.79660,3.99792,41.0
17.80650,-2.00208,41.0
17.81660,-0.00208,41.0
17.82650,5.99792,41.0
17.83670,3.99792,41.0
17.84650,0.99792,41.0
17.85630,-13.00208,41.0
17.86650,-40.00208,41.0
17.87630,-288.00208,41.0
17.88650,-900.00000,41.0
17.89630,-900.00000,41.0
17.90650,-900.00000,41.0
17.91630,-900.00000,41.0
17.92650,-900.00000,41.0
17.93630,-900.00000,41.0
17.94610,-900.00000,41.0
17.95630,-900.00000,41.0
17.96610,-900.00000,41.0
17.97630,-900.00000,41.0
17.98610,-900.00000,41.0
17.99630,-900.00000,41.0
18.00610,-900.00000,41.0
18.01630,-900.00000,41.0
18.02610,-900.00000,41.0
18.03630,-900.00000,41.0
18.04610,-900.00000,41.0
18.05590,-900.00000,41.0
18.06610,-900.00000,41.0
18.07590,-900.00000,41.0
18.08610,-900.00000,41.0
18.09590,-900.00000,41.0
18.10610,-900.00000,41.0
18.11590,-900.00000,41.0
18.12610,-900.00000,41.0
18.13590,-900.00000,41.0
18.14610,-900.00000,41.0
18.15590,-743.00208,41.0
18.16570,-91.00208,41.0
18.17590,16.99792,41.0
18.18570,57.99792,41.0
18.19590,121.99792,41.0
18.20570,159.99792,41.0
18.21590,218.99792,41.0
18.22570,237.99792,41.0
18.23590,279.99792,41.0
18.24570,309.99792,41.0
18.25560,216.99792,41.0
18.26570,106.99792,41.0
18.27560,43.99792,41.0
18.28570,33.99792,41.0
18.29560,52.99792,41.0
18.30570,148.99792,41.0
18.31560,624.99792,41.0
18.32570,900.00000,41.0
18.33550,900.00000,41.0
18.34580,900.00000,41.0
18.35550,900.00000,41.0
18.36540,900.00000,41.0
18.37550,900.00000,41.0
18.38540,900.00000,41.0
18.39550,900.00000,41.0
18.40540,900.00000,41.0
18.41550,900.00000,41.0
18.42540,900.00000,41.0
18.43550,900.00000,41.0
18.44540,900.00000,41.0
18.45520,900.00000,41.0
18.46540,900.00000,41.0
18.47520,900.00000,41.0
18.48540,900.00000,41.0
18.49520,900.00000,41.0
18.50530,900.00000,41.0
18.51520,654.99792,41.0
18.52530,80.99792,41.0
18.53520,10.99792,41.0
18.54540,-7.00208,41.0
18.55520,-17.00208,41.0
18.56500,-13.00208,41.0
18.57520,-7.00208,41.0
18.58500,-4.00208,41.0
18.59520,-19.00208,41.0
18.60500,-61.00208,41.0
18.61520,-798.00208,41.0
18.62500,-900.00000,41.0
18.63520,-900.00000,41.0
18.64500,-900.00000,41.0
18.65480,-900.00000,41.0
18.66500,-900.00000,41.0
18.67480,-900.00000,41.0
18.68500,-900.00000,41.0
18.69480,-900.00000,41.0
18.70500,-900.00000,41.0
18.71480,-900.00000,41.0
18.72500,-900.00000,41.0
18.73480,-900.00000,41.0
18.74500,-900.00000,41.0
18.75480,-900.00000,41.0
18.76460,-900.00000,41.0
18.77480,-900.00000,41.0
18.78460,-900.00000,41.0
18.79480,-900.00000,41.0
18.80460,-900.00000,41.0
18.81480,-900.00000,41.0
18.82460,-900.00000,41.0
18.83480,-900.00000,41.0
18.84460,-900.00000,41.0
18.85450,-584.00208,41.0
18.86460,271.99792,41.0
18.87450,900.00000,41.0
18.88460,900.00000,41.0
18.89440,900.00000,41.0
18.90460,900.00000,41.0
18.91440,900.00000,41.0
18.92460,900.00000,41.0
18.93440,900.00000,41.0
18.94460,900.00000,41.0
18.95440,900.00000,41.0
18.96430,900.00000,41.0
18.97440,900.00000,41.0
18.98430,900.00000,41.0
18.99440,900.00000,41.0
19.00430,900.00000,41.0
19.01440,900.00000,41.0
19.02430,900.00000,41.0
19.03440,900.00000,41.0
19.04430,900.00000,41.0
19.05450,321.99792,41.0
19.06420,12.99792,41.0
19.07410,-335.00208,41.0
19.08420,-900.00000,41.0
19.09410,-900.00000,41.0
19.10420,-900.00000,41.0
19.11410,-900.00000,41.0
19.12420,-900.00000,41.0
19.13410,-900.00000,41.0
19.14420,-900.00000,41.0
19.15410,-900.00000,41.0
19.16390,-900.00000,41.0
19.17410,-900.00000,41.0
19.18390,-900.00000,41.0
19.19410,-900.00000,41.0
19.20390,-900.00000,41.0
19.21410,-900.00000,41.0
19.22390,-900.00000,41.0
19.23400,-900.00000,41.0
19.24390,-900.00000,41.0
19.25400,-673.00208,41.0
19.26390,900.00000,41.0
19.27370,900.00000,41.0
19.28390,900.00000,41.0
19.29370,900.00000,41.0
19.30390,900.00000,41.0
19.31370,900.00000,41.0
19.32390,900.00000,41.0
19.33370,900.00000,41.0
19.34390,900.00000,41.0
19.35370,900.00000,41.0
19.36390,900.00000,41.0
19.37370,900.00000,41.0
19.38350,900.00000,41.0
19.39370,833.99792,41.0
19.40350,-900.00000,41.0
19.41370,-900.00000,41.0
19.42350,-900.00000,41.0
19.43370,-900.00000,41.0
19.44350,-900.00000,41.0
19.45370,-900.00000,41.0
19.46350,-900.00000,41.0
19.47330,-900.00000,41.0
19.48350,-900.00000,41.0
19.49330,-900.00000,41.0
19.50350,-900.00000,41.0
19.51330,-900.00000,41.0
19.52350,-900.00000,41.0
19.53330,-900.00000,41.0
19.54350,-900.00000,41.0
19.55330,-307.00208,41.0
19.56350,900.00000,41.0
19.57330,900.00000,41.0
19.58320,900.00000,41.0
19.59330,900.00000,41.0
19.60320,900.00000,41.0
19.61330,900.00000,41.0
19.62310,900.00000,41.0
19.63330,900.00000,41.0
19.64310,900.00000,41.0
19.65330,900.00000,41.0
19.66310,900.00000,41.0
19.67300,900.00000,41.0
19.68310,137.99792,41.0
19.69300,8.99792,41.0
19.70310,-3.00208,41.0
19.71300,7.99792,41.0
19.72310,12.99792,41.0
