#2023/09/17 00:54:04
time,fog,T
19.95490,-0.18000,36.0
19.96450,-0.18000,36.0
19.97480,-3.18000,36.0
19.98430,2.82000,36.0
19.99470,-0.18000,36.0
20.00510,-3.18000,36.0
20.01450,-0.18000,36.0
20.02500,-0.18000,36.0
20.03440,-0.18000,36.0
20.04480,-0.18000,36.0
20.05520,2.82000,36.0
20.06470,-0.18000,36.0
20.07500,-0.18000,36.0
20.08440,2.82000,36.0
20.09480,-0.18000,36.0
20.10520,2.82000,36.0
20.11470,-0.18000,36.0
20.12510,-0.18000,36.0
20.13460,-0.18000,36.0
20.14500,-0.18000,36.0
20.15450,-0.18000,36.0
20.16500,-0.18000,36.0
20.17440,-3.18000,36.0
20.18480,-0.18000,36.0
20.19510,-0.18000,36.0
20.20460,-0.18000,36.0
20.21500,-3.18000,36.0
20.22450,2.82000,36.0
20.23500,-0.18000,36.0
20.24450,-0.18000,36.0
20.25490,-0.18000,36.0
20.26440,-0.18000,36.0
20.27480,-3.18000,36.0
20.28520,-0.18000,36.0
20.29460,-3.18000,36.0
20.30500,-0.18000,36.0
20.31450,-0.18000,36.0
20.32490,-0.18000,36.0
20.33430,-0.18000,36.0
20.34480,-3.18000,36.0
20.35440,-3.18000,36.0
20.36480,2.82000,36.0
20.37430,-0.18000,36.0
20.38470,-0.18000,36.0
20.39500,-0.18000,36.0
20.40450,-0.18000,36.0
20.41490,-3.18000,36.0
20.42430,-0.18000,36.0
20.43470,-0.18000,36.0
20.44420,-0.18000,36.0
20.45470,-0.18000,36.0
20.46510,-0.18000,36.0
20.47460,-0.18000,36.0
20.48490,-0.18000,36.0
20.49440,-3.18000,36.0
20.50480,-0.18000,36.0
20.51420,-3.18000,36.0
20.52460,-0.18000,36.0
20.53420,2.82000,36.0
20.54460,-0.18000,36.0
20.55490,-0.18000,36.0
20.56440,-0.18000,36.0
20.57480,-0.18000,36.0
20.58430,-0.18000,36.0
20.59470,-0.18000,36.0
20.60410,-0.18000,36.0
20.61460,-0.18000,36.0
20.62500,-0.18000,36.0
20.63450,-0.18000,36.0
20.64490,-0.18000,36.0
20.65440,-0.18000,36.0
20.66480,-0.18000,36.0
20.67430,-3.18000,36.0
20.68470,-0.18000,36.0
20.69420,-0.18000,36.0
20.70460,-0.18000,36.0
20.71500,-0.18000,36.0
20.72440,-3.18000,36.0
20.73480,-0.18000,36.0
20.74430,-0.18000,36.0
20.75470,-0.18000,36.0
20.76410,-0.18000,36.0
20.77450,-3.18000,36.0
20.78490,-3.18000,36.0
20.79450,-3.18000,36.0
20.80480,-3.18000,36.0
20.81430,-0.18000,36.0
20.82470,-3.18000,36.0
20.83430,-3.18000,36.0
20.84480,-0.18000,36.0
20.85430,2.82000,36.0
20.86470,-0.18000,36.0
20.87420,-0.18000,36.0
20.88460,-0.18000,36.0
20.89410,-0.18000,36.0
20.90450,-0.18000,36.0
20.91480,-0.18000,36.0
20.92430,-3.18000,36.0
20.93460,-0.18000,36.0
20.94410,-0.18000,36.0
20.95460,-3.18000,36.0
20.96410,2.82000,36.0
20.97440,-0.18000,36.0
20.98480,-0.18000,36.0
20.99430,-0.18000,36.0
21.00460,-0.18000,36.0
21.01500,-0.18000,36.0
21.02440,-0.18000,36.0
21.03480,-0.18000,36.0
21.04430,2.82000,36.0
21.05470,-0.18000,36.0
21.06420,2.82000,36.0
21.07460,2.82000,36.0
21.08410,-3.18000,36.0
21.09460,-0.18000,36.0
21.10410,-3.18000,36.0
21.11450,-0.18000,36.0
21.12400,2.82000,36.0
21.13450,-3.18000,36.0
21.14410,2.82000,36.0
21.15450,-0.18000,36.0
21.16400,-0.18000,36.0
21.17440,-0.18000,36.0
21.18400,-3.18000,36.0
21.19440,-0.18000,36.0
21.20480,2.82000,36.0
21.21420,-0.18000,36.0
21.22460,-0.18000,36.0
21.23410,2.82000,36.0
21.24440,-0.18000,36.0
21.25490,-0.18000,36.0
21.26430,-0.18000,36.0
21.27480,2.82000,36.0
21.28440,-0.18000,36.0
21.29480,-0.18000,36.0
21.30420,2.82000,36.0
21.31460,-0.18000,36.0
21.32400,-0.18000,36.0
21.33440,-0.18000,36.0
21.34470,-0.18000,36.0
21.35430,2.82000,36.0
21.36470,-0.18000,36.0
21.37420,-0.18000,36.0
21.38460,-0.18000,36.0
21.39400,-0.18000,36.0
21.40440,-0.18000,36.0
21.41470,-0.18000,36.0
21.42410,-0.18000,36.0
21.43450,-0.18000,36.0
21.44390,-0.18000,36.0
21.45430,-3.18000,36.0
21.46470,-0.18000,36.0
21.47420,-3.18000,36.0
21.48470,-3.18000,36.0
21.49420,-0.18000,36.0
21.50450,-0.18000,36.0
21.51390,-0.18000,36.0
21.52430,-0.18000,36.0
21.53460,-0.18000,36.0
21.54410,2.82000,36.0
21.55450,-3.18000,36.0
21.56410,-3.18000,36.0
21.57450,-0.18000,36.0
21.58410,2.82000,36.0
21.59450,-0.18000,36.0
21.60400,-0.18000,36.0
21.61440,-0.18000,36.0
21.62470,-0.18000,36.0
21.63420,-0.18000,36.0
21.64470,2.82000,36.0
21.65410,-0.18000,36.0
21.66450,-0.18000,36.0
21.67390,-0.18000,36.0
21.68430,-0.18000,36.0
21.69470,-0.18000,36.0
21.70420,-0.18000,36.0
21.71460,-3.18000,36.0
21.72400,-0.18000,36.0
21.73440,-0.18000,36.0
21.74380,-0.18000,36.0
21.75420,-0.18000,36.0
21.76450,-0.18000,36.0
21.77390,-0.18000,36.0
21.78430,-0.18000,36.0
21.79460,-0.18000,36.0
21.80410,-0.18000,36.0
21.81440,-0.18000,36.0
21.82390,-0.18000,36.0
21.83420,-0.18000,36.0
21.84460,-0.18000,36.0
21.85410,-0.18000,36.0
21.86440,-0.18000,36.0
21.87380,-3.18000,36.0
21.88420,-0.18000,36.0
21.89460,-0.18000,36.0
21.90400,-0.18000,36.0
21.91440,-0.18000,36.0
21.92470,-0.18000,36.0
21.93410,-0.18000,36.0
21.94440,-0.18000,36.0
21.95470,-0.18000,36.0
21.96420,-0.18000,36.0
21.97460,-0.18000,36.0
21.98410,-0.18000,36.0
21.99450,-0.18000,36.0
22.00390,-0.18000,36.0
22.01430,-0.18000,36.0
22.02460,2.82000,36.0
22.03410,2.82000,36.0
22.04450,-0.18000,36.0
22.05390,-0.18000,36.0
22.06420,-0.18000,36.0
22.07460,-0.18000,36.0
22.08410,-0.18000,36.0
22.09450,-0.18000,36.0
22.10400,-0.18000,36.0
22.11440,-0.18000,36.0
22.12380,-0.18000,36.0
22.13420,-0.18000,36.0
22.14450,-0.18000,36.0
22.15390,-0.18000,36.0
22.16430,-0.18000,36.0
22.17470,-0.18000,36.0
22.18410,-0.18000,36.0
22.19450,-0.18000,36.0
22.20390,-0.18000,36.0
22.21440,-0.18000,36.0
22.22390,-0.18000,36.0
22.23420,-0.18000,36.0
22.24460,-3.18000,36.0
22.25400,-0.18000,36.0
22.26440,-0.18000,36.0
22.27390,-3.18000,36.0
22.28430,-0.18000,36.0
22.29370,-0.18000,36.0
22.30410,-0.18000,36.0
22.31450,-0.18000,36.0
22.32400,-0.18000,36.0
22.33430,-0.18000,36.0
22.34460,-0.18000,36.0
22.35400,-0.18000,36.0
22.36440,-0.18000,36.0
22.37380,-0.18000,36.0
22.38420,-0.18000,36.0
22.39370,-0.18000,36.0
22.40410,-0.18000,36.0
22.41450,-0.18000,36.0
22.42390,-0.18000,36.0
22.43430,-0.18000,36.0
22.44380,-0.18000,36.0
22.45420,-0.18000,36.0
22.46450,-0.18000,36.0
22.47400,-0.18000,36.0
22.48430,-0.18000,36.0
22.49380,-0.18000,36.0
22.50410,-0.18000,36.0
22.51460,-0.18000,36.0
22.52400,-0.18000,36.0
22.53440,-0.18000,36.0
22.54380,-0.18000,36.0
22.55420,-0.18000,36.0
22.56380,2.82000,36.0
22.57420,-0.18000,36.0
22.58360,-0.18000,36.0
22.59400,-3.18000,36.0
22.60360,-0.18000,36.0
22.61410,-0.18000,36.0
22.62450,-0.18000,36.0
22.63390,-0.18000,36.0
22.64430,-0.18000,36.0
22.65380,-0.18000,36.0
22.66410,-0.18000,36.0
22.67360,-0.18000,36.0
22.68400,-0.18000,36.0
22.69430,-0.18000,36.0
22.70380,-0.18000,36.0
22.71420,-0.18000,36.0
22.72370,-0.18000,36.0
22.73410,2.82000,36.0
22.74450,-0.18000,36.0
22.75390,-0.18000,36.0
22.76420,2.82000,36.0
22.77370,-0.18000,36.0
22.78410,-0.18000,36.0
22.79360,-0.18000,36.0
22.80400,-0.18000,36.0
22.81440,-0.18000,36.0
22.82380,-0.18000,36.0
22.83420,-3.18000,36.0
22.84360,-0.18000,36.0
22.85390,-0.18000,36.0
22.86430,-0.18000,36.0
22.87370,-0.18000,36.0
22.88410,-0.18000,36.0
22.89350,2.82000,36.0
22.90390,-0.18000,36.0
22.91430,-0.18000,36.0
22.92370,-0.18000,36.0
22.93420,2.82000,36.0
22.94360,-0.18000,36.0
22.95390,-0.18000,36.0
22.96420,-0.18000,36.0
22.97370,-0.18000,36.0
22.98400,-0.18000,36.0
22.99440,-0.18000,36.0
23.00390,-3.18000,36.0
23.01440,-0.18000,36.0
23.02380,-0.18000,36.0
23.03420,-0.18000,36.0
23.04360,-0.18000,36.0
23.05400,-0.18000,36.0
23.06430,-0.18000,36.0
23.07380,-0.18000,36.0
23.08420,-0.18000,36.0
23.09370,2.82000,36.0
23.10420,-0.18000,36.0
23.11370,-3.18000,36.0
23.12410,-0.18000,36.0
23.13360,2.82000,36.0
23.14400,-3.18000,36.0
23.15350,-0.18000,36.0
23.16380,2.82000,36.0
23.17430,-3.18000,36.0
23.18380,-0.18000,36.0
23.19420,-3.18000,36.0
23.20370,-0.18000,36.0
23.21410,-0.18000,36.0
23.22360,-0.18000,36.0
23.23390,-0.18000,36.0
23.24350,-0.18000,36.0
23.25380,-0.18000,36.0
23.26410,-0.18000,36.0
23.27350,-0.18000,36.0
23.28390,-0.18000,36.0
23.29340,-0.18000,36.0
23.30380,-0.18000,36.0
23.31410,-0.18000,36.0
23.32360,-0.18000,36.0
23.33400,-0.18000,36.0
23.34340,-0.18000,36.0
23.35370,-0.18000,36.0
23.36400,-0.18000,36.0
23.37350,-0.18000,36.0
23.38390,-0.18000,36.0
23.39420,-0.18000,36.0
23.40370,-0.18000,36.0
23.41410,-0.18000,36.0
23.42350,-0.18000,36.0
23.43380,-0.18000,36.0
23.44420,-0.18000,36.0
23.45360,-0.18000,36.0
23.46400,-0.18000,36.0
23.47350,-0.18000,36.0
23.48380,-0.18000,36.0
23.49330,-3.18000,36.0
23.50370,-0.18000,36.0
23.51410,-0.18000,36.0
23.52360,-0.18000,36.0
23.53400,-0.18000,36.0
23.54340,-0.18000,36.0
23.55380,-0.18000,36.0
23.56410,-0.18000,36.0
23.57350,-0.18000,36.0
23.58390,2.82000,36.0
23.59330,-3.18000,36.0
23.60370,-0.18000,36.0
23.61410,-3.18000,36.0
23.62350,-0.18000,36.0
23.63390,-3.18000,36.0
23.64350,-0.18000,36.0
23.65390,2.82000,36.0
23.66330,-0.18000,36.0
23.67360,-3.18000,36.0
23.68410,-0.18000,36.0
23.69360,-0.18000,36.0
23.70410,-3.18000,36.0
23.71360,-0.18000,36.0
23.72400,-0.18000,36.0
23.73360,-0.18000,36.0
23.74400,-0.18000,36.0
23.75350,-0.18000,36.0
23.76380,-0.18000,36.0
23.77330,-0.18000,36.0
23.78370,2.82000,36.0
23.79410,-0.18000,36.0
23.80360,-0.18000,36.0
23.81390,-3.18000,36.0
23.82340,-0.18000,36.0
23.83380,-0.18000,36.0
23.84330,-0.18000,36.0
23.85370,-0.18000,36.0
23.86400,-0.18000,36.0
23.87350,-0.18000,36.0
23.88380,-0.18000,36.0
23.89330,-0.18000,36.0
23.90380,-0.18000,36.0
23.91330,-0.18000,36.0
23.92360,-0.18000,36.0
23.93320,-0.18000,36.0
23.94360,2.82000,36.0
23.95410,2.82000,36.0
23.96350,-0.18000,36.0
23.97390,-0.18000,36.0
23.98340,-0.18000,36.0
23.99380,-0.18000,36.0
24.00330,-0.18000,36.0
24.01370,-0.18000,36.0
24.02320,-0.18000,36.0
24.03360,-0.18000,36.0
24.04410,-0.18000,36.0
24.05350,-0.18000,36.0
24.06310,-3.18000,36.0
24.07350,-0.18000,36.0
24.08400,2.82000,36.0
24.09350,-0.18000,36.0
24.10380,-0.18000,36.0
24.11330,-0.18000,36.0
24.12360,-0.18000,36.0
24.13320,-3.18000,36.0
24.14360,-0.18000,36.0
24.15400,-0.18000,36.0
24.16360,-3.18000,36.0
24.17400,-0.18000,36.0
24.18350,-3.18000,36.0
24.19390,-0.18000,36.0
24.20340,-0.18000,36.0
24.21380,-0.18000,36.0
24.22330,2.82000,36.0
24.23380,2.82000,36.0
24.24340,-0.18000,36.0
24.25380,-0.18000,36.0
24.26320,2.82000,36.0
24.27370,-0.18000,36.0
24.28320,-3.18000,36.0
24.29360,-0.18000,36.0
24.30310,-0.18000,36.0
24.31350,-0.18000,36.0
24.32390,-0.18000,36.0
24.33350,-0.18000,36.0
24.34380,-0.18000,36.0
24.35330,-0.18000,36.0
24.36360,-0.18000,36.0
24.37310,-0.18000,36.0
24.38340,2.82000,36.0
24.39390,-0.18000,36.0
24.40340,-3.18000,36.0
24.41370,2.82000,36.0
24.42320,-0.18000,36.0
24.43360,-0.18000,36.0
24.44310,-0.18000,36.0
24.45350,-0.18000,36.0
24.46390,-0.18000,36.0
24.47340,-0.18000,36.0
24.48370,-0.18000,36.0
24.49320,-0.18000,36.0
24.50360,-0.18000,36.0
24.51390,-0.18000,36.0
24.52340,-0.18000,36.0
24.53380,-3.18000,36.0
24.54330,-3.18000,36.0
24.55360,-0.18000,36.0
24.56320,-0.18000,36.0
24.57350,-0.18000,36.0
24.58390,-3.18000,36.0
24.59340,-0.18000,36.0
24.60370,2.82000,36.0
24.61310,-3.18000,36.0
24.62350,-0.18000,36.0
24.63300,-0.18000,36.0
24.64340,-0.18000,36.0
24.65390,-0.18000,36.0
24.66340,-0.18000,36.0
24.67380,-0.18000,36.0
24.68320,-0.18000,36.0
24.69350,-0.18000,36.0
24.70380,-3.18000,36.0
24.71330,-0.18000,36.0
24.72360,-0.18000,36.0
24.73310,-0.18000,36.0
24.74350,-0.18000,36.0
24.75390,-0.18000,36.0
24.76330,-0.18000,36.0
24.77360,-0.18000,36.0
24.78310,-0.18000,36.0
24.79340,-0.18000,36.0
24.80370,-0.18000,36.0
24.81310,-0.18000,36.0
24.82360,-0.18000,36.0
24.83310,-3.18000,36.0
24.84350,-3.18000,36.0
24.85300,-0.18000,36.0
24.86340,-0.18000,36.0
24.87300,-0.18000,36.0
24.88350,-3.18000,36.0
24.89380,-3.18000,36.0
24.90340,-3.18000,36.0
24.91290,-0.18000,36.0
24.92330,-0.18000,36.0
24.93370,-0.18000,36.0
24.94320,-3.18000,36.0
24.95360,-0.18000,36.0
24.96300,-0.18000,36.0
24.97340,-0.18000,36.0
24.98380,-3.18000,36.0
24.99320,2.82000,36.0
25.00360,-0.18000,36.0
25.01310,-0.18000,36.0
25.02350,2.82000,36.0
25.03310,-3.18000,36.0
25.04350,-3.18000,36.0
25.05310,-3.18000,36.0
25.06350,2.82000,36.0
25.07300,-0.18000,36.0
25.08350,-0.18000,36.0
25.09290,-0.18000,36.0
25.10330,-3.18000,36.0
25.11290,2.82000,36.0
25.12330,-0.18000,36.0
25.13360,-0.18000,36.0
25.14310,2.82000,36.0
25.15350,-3.18000,36.0
25.16300,-3.18000,36.0
25.17340,-0.18000,36.0
25.18290,-0.18000,36.0
25.19330,-0.18000,36.0
25.20360,-0.18000,36.0
25.21310,-0.18000,36.0
25.22350,-0.18000,36.0
25.23300,-0.18000,36.0
25.24350,-0.18000,36.0
25.25290,-0.18000,36.0
25.26340,-0.18000,36.0
25.27290,2.82000,36.0
25.28340,-0.18000,36.0
25.29300,-0.18000,36.0
25.30330,-0.18000,36.0
25.31360,-0.18000,36.0
25.32310,-3.18000,36.0
25.33360,-0.18000,36.0
25.34300,-3.18000,36.0
25.35350,-0.18000,36.0
25.36310,-0.18000,36.0
25.37340,2.82000,36.0
25.38290,-0.18000,36.0
25.39340,-0.18000,36.0
25.40370,2.82000,36.0
25.41320,-0.18000,36.0
25.42370,-0.18000,36.0
25.43310,-0.18000,36.0
25.44350,-3.18000,36.0
25.45300,2.82000,36.0
25.46350,-0.18000,36.0
25.47300,-0.18000,36.0
25.48340,-3.18000,36.0
25.49300,-0.18000,36.0
25.50340,-0.18000,36.0
25.51280,2.82000,36.0
25.52330,-0.18000,36.0
25.53280,-0.18000,36.0
25.54320,2.82000,36.0
25.55280,-3.18000,36.0
25.56320,2.82000,36.0
25.57270,-3.18000,36.0
25.58310,-0.18000,36.0
25.59350,-0.18000,36.0
25.60310,-0.18000,36.0
25.61340,-3.18000,36.0
25.62300,-0.18000,36.0
25.63340,-0.18000,36.0
25.64290,2.82000,36.0
25.65320,-0.18000,36.0
25.66270,-0.18000,36.0
25.67320,-0.18000,36.0
25.68370,2.82000,36.0
25.69320,-3.18000,36.0
25.70360,-3.18000,36.0
25.71300,2.82000,36.0
25.72340,-0.18000,36.0
25.73290,2.82000,36.0
25.74340,-0.18000,36.0
25.75280,-0.18000,36.0
25.76320,-0.18000,36.0
25.77280,2.82000,36.0
25.78320,-3.18000,36.0
25.79280,-0.18000,36.0
25.80330,-0.18000,36.0
25.81270,-0.18000,36.0
25.82310,-0.18000,36.0
25.83350,-0.18000,36.0
25.84300,-0.18000,36.0
25.85340,-3.18000,36.0
25.86290,-0.18000,36.0
25.87340,-0.18000,36.0
25.88290,-3.18000,36.0
25.89330,-0.18000,36.0
25.90280,-3.18000,36.0
25.91320,-0.18000,36.0
25.92360,-0.18000,36.0
25.93300,-3.18000,36.0
25.94350,-0.18000,36.0
25.95300,-0.18000,36.0
25.96340,-0.18000,36.0
25.97290,-3.18000,36.0
25.98340,-0.18000,36.0
25.99290,-0.18000,36.0
26.00330,-3.18000,36.0
26.01280,-0.18000,36.0
26.02320,2.82000,36.0
26.03280,2.82000,36.0
26.04320,-3.18000,36.0
26.05280,2.82000,36.0
26.06330,-3.18000,36.0
26.07290,2.82000,36.0
26.08330,-3.18000,36.0
26.09290,-3.18000,36.0
26.10330,-0.18000,36.0
26.11280,-0.18000,36.0
26.12320,-0.18000,36.0
26.13260,-0.18000,36.0
26.14300,-0.18000,36.0
26.15260,-0.18000,36.0
26.16310,2.82000,36.0
26.17270,2.82000,36.0
26.18310,-0.18000,36.0
26.19270,-0.18000,36.0
26.20310,-0.18000,36.0
26.21350,2.82000,36.0
26.22300,-0.18000,36.0
26.23330,-0.18000,36.0
26.24280,-0.18000,36.0
26.25310,2.82000,36.0
26.26260,-0.18000,36.0
26.27300,-0.18000,36.0
26.28350,-0.18000,36.0
26.29290,-0.18000,36.0
26.30330,-0.18000,36.0
26.31290,2.82000,36.0
26.32330,2.82000,36.0
26.33280,-0.18000,36.0
26.34320,-0.18000,36.0
26.35270,-0.18000,36.0
26.36310,-3.18000,36.0
26.37250,-0.18000,36.0
26.38300,-0.18000,36.0
26.39350,-0.18000,36.0
26.40290,-0.18000,36.0
26.41350,-3.18000,36.0
26.42290,2.82000,36.0
26.43330,-0.18000,36.0
26.44260,-0.18000,36.0
26.45300,2.82000,36.0
26.46250,-0.18000,36.0
26.47290,-0.18000,36.0
26.48340,-0.18000,36.0
26.49290,2.82000,36.0
26.50340,-0.18000,36.0
26.51290,-0.18000,36.0
26.52330,-0.18000,36.0
26.53280,-0.18000,36.0
26.54320,-3.18000,36.0
26.55280,-0.18000,36.0
26.56320,2.82000,36.0
26.57280,-0.18000,36.0
26.58320,-0.18000,36.0
26.59280,2.82000,36.0
26.60320,-3.18000,36.0
26.61280,-0.18000,36.0
26.62320,-0.18000,36.0
26.63260,-0.18000,36.0
26.64290,-0.18000,36.0
26.65330,-3.18000,36.0
26.66270,-0.18000,36.0
26.67310,-0.18000,36.0
26.68260,-0.18000,36.0
26.69300,-0.18000,36.0
26.70250,-0.18000,36.0
26.71290,-0.18000,36.0
26.72330,2.82000,36.0
26.73280,-3.18000,36.0
26.74320,-0.18000,36.0
26.75270,-0.18000,36.0
26.76310,-3.18000,36.0
26.77260,-0.18000,36.0
26.78310,-0.18000,36.0
26.79260,2.82000,36.0
26.80300,-3.18000,36.0
26.81250,2.82000,36.0
26.82300,-0.18000,36.0
26.83330,-3.18000,36.0
26.84270,-0.18000,36.0
26.85310,2.82000,36.0
26.86260,-0.18000,36.0
26.87290,-0.18000,36.0
26.88240,2.82000,36.0
26.89280,-0.18000,36.0
26.90320,-0.18000,36.0
26.91270,-0.18000,36.0
26.92310,2.82000,36.0
26.93260,-0.18000,36.0
26.94290,-0.18000,36.0
26.95330,-0.18000,36.0
26.96270,-0.18000,36.0
26.97300,-0.18000,36.0
26.98250,-0.18000,36.0
26.99290,-0.18000,36.0
27.00320,-0.18000,36.0
27.01270,2.82000,36.0
27.02310,-0.18000,36.0
27.03260,-0.18000,36.0
27.04290,-0.18000,36.0
27.05240,-0.18000,36.0
27.06280,-0.18000,36.0
27.07320,2.82000,36.0
27.08260,-0.18000,36.0
27.09300,2.82000,36.0
27.10240,-0.18000,36.0
27.11280,-0.18000,36.0
27.12320,2.82000,36.0
27.13270,-0.18000,36.0
27.14310,-3.18000,36.0
27.15260,-0.18000,36.0
27.16310,2.82000,36.0
27.17250,-0.18000,36.0
27.18290,-0.18000,36.0
27.19240,-0.18000,36.0
27.20280,-0.18000,36.0
27.21230,2.82000,36.0
27.22280,-0.18000,36.0
27.23230,-0.18000,36.0
27.24260,-0.18000,36.0
27.25310,2.82000,36.0
27.26250,-3.18000,36.0
27.27300,-0.18000,36.0
27.28240,-0.18000,36.0
27.29280,2.82000,36.0
27.30230,-0.18000,36.0
27.31270,-3.18000,36.0
27.32230,-0.18000,36.0
27.33270,-0.18000,36.0
27.34310,-0.18000,36.0
27.35260,-0.18000,36.0
27.36300,2.82000,36.0
27.37250,2.82000,36.0
27.38290,-0.18000,36.0
27.39240,2.82000,36.0
27.40280,-0.18000,36.0
27.41230,-3.18000,36.0
27.42280,-0.18000,36.0
27.43320,-0.18000,36.0
27.44260,-0.18000,36.0
27.45290,-0.18000,36.0
27.46230,-3.18000,36.0
27.47270,2.82000,36.0
27.48310,-0.18000,36.0
27.49250,2.82000,36.0
27.50300,2.82000,36.0
27.51250,-0.18000,36.0
27.52300,-0.18000,36.0
27.53250,-0.18000,36.0
27.54290,-0.18000,36.0
27.55240,2.82000,36.0
27.56280,-0.18000,36.0
27.57220,2.82000,36.0
27.58270,-0.18000,36.0
27.59220,-0.18000,36.0
27.60260,-3.18000,36.0
27.61300,2.82000,36.0
27.62250,-0.18000,36.0
27.63290,-0.18000,36.0
27.64240,-0.18000,36.0
27.65270,-0.18000,36.0
27.66220,2.82000,36.0
27.67250,-3.18000,36.0
27.68300,-0.18000,36.0
27.69250,-0.18000,36.0
27.70300,-0.18000,36.0
27.71250,-0.18000,36.0
27.72290,-0.18000,36.0
27.73230,-0.18000,36.0
27.74270,-0.18000,36.0
27.75220,-0.18000,36.0
27.76260,-0.18000,36.0
27.77300,-0.18000,36.0
27.78250,-0.18000,36.0
27.79290,-0.18000,36.0
27.80230,-3.18000,36.0
27.81280,-0.18000,36.0
27.82230,-0.18000,36.0
27.83270,-0.18000,36.0
27.84220,2.82000,36.0
27.85260,-0.18000,36.0
27.86300,-0.18000,36.0
27.87240,2.82000,36.0
27.88270,-0.18000,36.0
27.89210,-0.18000,36.0
27.90250,-0.18000,36.0
27.91290,-0.18000,36.0
27.92230,-0.18000,36.0
27.93270,-0.18000,36.0
27.94220,-0.18000,36.0
27.95260,-3.18000,36.0
27.96210,2.82000,36.0
27.97250,-0.18000,36.0
27.98210,2.82000,36.0
27.99250,-0.18000,36.0
28.00200,-3.18000,36.0
28.01240,2.82000,36.0
28.02290,2.82000,36.0
28.03240,-0.18000,36.0
28.04270,-0.18000,36.0
28.05220,-0.18000,36.0
28.06260,-3.18000,36.0
28.07220,2.82000,36.0
28.08260,-0.18000,36.0
28.09290,-0.18000,36.0
28.10230,2.82000,36.0
28.11270,2.82000,36.0
28.12230,-3.18000,36.0
28.13260,-0.18000,36.0
28.14200,-3.18000,36.0
28.15240,-3.18000,36.0
28.16290,2.82000,36.0
28.17230,-0.18000,36.0
28.18270,-0.18000,36.0
28.19220,-0.18000,36.0
28.20260,-0.18000,36.0
28.21210,-0.18000,36.0
28.22240,-0.18000,36.0
28.23280,-0.18000,36.0
28.24230,-0.18000,36.0
28.25270,-0.18000,36.0
28.26220,-0.18000,36.0
28.27250,-0.18000,36.0
28.28200,2.82000,36.0
28.29230,-3.18000,36.0
28.30270,-3.18000,36.0
28.31220,2.82000,36.0
28.32260,-3.18000,36.0
28.33220,-0.18000,36.0
28.34260,-3.18000,36.0
28.35210,-3.18000,36.0
28.36250,-0.18000,36.0
28.37190,2.82000,36.0
28.38240,-0.18000,36.0
28.39280,-0.18000,36.0
28.40230,-0.18000,36.0
28.41280,2.82000,36.0
28.42230,-0.18000,36.0
28.43270,2.82000,36.0
28.44230,-0.18000,36.0
28.45270,-0.18000,36.0
28.46220,-0.18000,36.0
28.47250,-0.18000,36.0
28.48200,2.82000,36.0
28.49230,-0.18000,36.0
28.50270,2.82000,36.0
28.51220,-0.18000,36.0
28.52260,-0.18000,36.0
28.53200,-0.18000,36.0
28.54240,-0.18000,36.0
28.55280,-0.18000,36.0
28.56230,-0.18000,36.0
28.57260,-3.18000,36.0
28.58220,-3.18000,36.0
28.59260,-0.18000,36.0
28.60210,-0.18000,36.0
28.61250,-0.18000,36.0
28.62200,-0.18000,36.0
28.63240,-0.18000,36.0
28.64200,2.82000,36.0
28.65240,-0.18000,36.0
28.66190,-0.18000,36.0
28.67240,-0.18000,36.0
28.68270,-0.18000,36.0
28.69210,-0.18000,36.0
28.70250,-0.18000,36.0
28.71200,2.82000,36.0
28.72240,-3.18000,36.0
28.73190,-0.18000,36.0
28.74230,-3.18000,36.0
28.75180,-0.18000,36.0
28.76220,-0.18000,36.0
28.77250,-3.18000,36.0
28.78210,-0.18000,36.0
28.79260,-3.18000,36.0
28.80210,-0.18000,36.0
28.81250,-0.18000,36.0
28.82190,-0.18000,36.0
28.83220,-0.18000,36.0
28.84260,-0.18000,36.0
28.85200,-0.18000,36.0
28.86240,-0.18000,36.0
28.87190,-0.18000,36.0
28.88220,-0.18000,36.0
28.89250,-0.18000,36.0
28.90190,-0.18000,36.0
28.91220,2.82000,36.0
28.92260,-0.18000,36.0
28.93210,-0.18000,36.0
28.94240,-0.18000,36.0
28.95190,-0.18000,36.0
28.96220,-0.18000,36.0
28.97260,-0.18000,36.0
28.98200,2.82000,36.0
28.99250,-0.18000,36.0
29.00190,-3.18000,36.0
29.01230,-0.18000,36.0
29.02180,-0.18000,36.0
29.03220,-0.18000,36.0
29.04250,-0.18000,36.0
29.05200,-0.18000,36.0
29.06230,-0.18000,36.0
29.07180,-0.18000,36.0
29.08210,-0.18000,36.0
29.09250,-0.18000,36.0
29.10180,-0.18000,36.0
29.11220,-0.18000,36.0
29.12260,-0.18000,36.0
29.13200,-0.18000,36.0
29.14230,-0.18000,36.0
29.15180,-0.18000,36.0
29.16210,-0.18000,36.0
29.17240,2.82000,36.0
29.18190,2.82000,36.0
29.19240,-0.18000,36.0
29.20180,-0.18000,36.0
29.21220,-0.18000,36.0
29.22180,-0.18000,36.0
29.23210,2.82000,36.0
29.24250,-0.18000,36.0
29.25200,-0.18000,36.0
29.26230,-0.18000,36.0
29.27180,-0.18000,36.0
29.28220,-0.18000,36.0
29.29250,-0.18000,36.0
29.30180,-0.18000,36.0
29.31220,-0.18000,36.0
29.32250,-0.18000,36.0
29.33190,-0.18000,36.0
29.34230,-0.18000,36.0
