#2025/12/18 16:45:13
time,wx,wy,wz,ax,ay,az,T,pitch,roll,yaw,gps_status_code
277.717,-0.01861,-0.01675,0.00295,0.00133,0.05704,-9.80841,33.0,0.00885,-0.32517,353.77689,0
277.727,0.01285,0.03950,0.00328,0.00496,0.05447,-9.79993,33.0,0.02859,-0.33415,353.77689,0
277.737,-0.08532,0.01732,0.00130,0.01808,0.05067,-9.80568,33.0,0.01128,-0.31691,353.77689,0
277.747,-0.12328,0.07335,0.00052,0.01118,0.05801,-9.81068,33.0,0.03240,-0.32345,353.77692,0
277.757,-0.13778,0.09476,0.00046,0.02044,0.05499,-9.80980,33.0,0.03310,-0.30119,353.77695,0
277.767,-0.09946,0.14622,-0.00090,0.01215,0.06556,-9.80344,33.0,0.05384,-0.30675,353.77695,0
277.777,-0.04017,0.10163,-0.00177,0.01187,0.06373,-9.80987,33.0,0.03792,-0.32716,353.77695,0
277.787,-0.03961,0.08446,-0.00108,0.00599,0.05701,-9.80339,33.0,0.05284,-0.34097,353.77692,0
277.797,-0.06164,0.09928,-0.00080,0.01267,0.05747,-9.79516,33.0,0.07312,-0.33934,353.77692,0
277.807,-0.04751,0.04056,-0.00163,0.00653,0.04567,-9.78303,33.0,0.06967,-0.35633,353.77686,0
277.817,-0.04243,0.06114,-0.00294,0.00388,0.05014,-9.79902,33.0,0.04632,-0.34556,353.77686,0
277.827,-0.01827,0.04764,-0.00560,0.01477,0.04601,-9.80234,33.0,0.05983,-0.31883,353.77686,0
277.837,-0.09694,-0.02257,-0.00580,0.01595,0.04737,-9.80358,33.0,0.07920,-0.29765,353.77686,0
277.847,-0.06133,0.03703,-0.00577,0.00153,0.05666,-9.80681,33.0,0.05722,-0.29059,353.77682,0
277.857,-0.06934,-0.00485,-0.00480,0.00198,0.04842,-9.81103,33.0,0.03486,-0.28504,353.01495,0
277.867,-0.05048,0.00079,-0.00544,0.00222,0.04525,-9.80676,33.0,0.05738,-0.28448,353.01489,0
277.877,-0.10953,0.00254,-0.00414,-0.00071,0.06473,-9.79926,33.0,0.03966,-0.29690,353.01483,0
277.887,-0.08866,0.11099,-0.00178,0.00418,0.05741,-9.79644,33.0,0.02148,-0.30858,353.01477,0
277.897,-0.10139,-0.04126,-0.00214,0.00596,0.06352,-9.79833,33.0,0.00809,-0.32505,353.01471,0
277.907,-0.06318,0.05140,-0.00379,0.00383,0.04803,-9.79601,33.0,0.02690,-0.32337,353.01468,0
277.917,-0.04830,0.04379,-0.00649,0.00000,0.04506,-9.79804,33.0,0.00537,-0.33599,353.01465,0
277.927,-0.02099,0.10553,-0.00761,0.00455,0.03508,-9.79592,33.0,0.01644,-0.31665,353.01459,0
277.937,0.01126,0.17225,-0.00504,0.00310,0.05497,-9.80103,33.0,0.00428,-0.33381,353.01453,0
277.947,-0.04192,0.08981,-0.00442,0.00254,0.05962,-9.80592,33.0,0.01211,-0.31063,353.01447,0
277.957,-0.06288,0.14434,-0.00559,0.00536,0.06435,-9.79901,33.0,0.00720,-0.33063,353.01440,0
277.967,-0.13651,0.07873,-0.00364,0.00360,0.04834,-9.79627,33.0,0.02158,-0.31376,353.01434,0
277.977,-0.16419,-0.01083,-0.00475,0.00280,0.05115,-9.80114,33.0,0.01750,-0.33691,353.01428,0
277.987,-0.08671,-0.00149,-0.00597,-0.00329,0.04325,-9.79700,33.0,0.01877,-0.31557,353.01422,0
277.997,-0.05775,0.08810,-0.00674,0.01513,0.04336,-9.78984,33.0,0.03496,-0.32457,353.01416,0
278.007,-0.08991,-0.00699,-0.00522,0.01890,0.05235,-9.80769,33.0,0.03280,-0.30397,353.01410,0
278.017,-0.12489,0.04257,-0.00254,0.01153,0.05864,-9.80850,33.0,0.04801,-0.31841,353.01404,0
278.027,-0.09404,0.06176,-0.00002,0.00875,0.04920,-9.81172,33.0,0.04938,-0.29538,353.01401,0
278.037,0.02898,-0.03775,0.00059,0.01664,0.04861,-9.80426,33.0,0.07135,-0.30528,353.01395,0
278.047,-0.10091,-0.05535,0.00248,0.01959,0.05432,-9.80437,33.0,0.05107,-0.29750,353.01395,0
278.057,-0.12831,-0.08343,0.00059,0.01186,0.05346,-9.80427,33.0,0.07243,-0.30739,353.01395,0
278.067,-0.09508,-0.02936,-0.00184,0.01488,0.05021,-9.80137,33.0,0.05644,-0.29107,353.21304,0
278.077,-0.06048,0.01294,-0.00547,0.01590,0.05788,-9.80617,33.0,0.07452,-0.30479,353.21304,0
278.087,-0.04678,-0.03542,-0.00570,0.01626,0.05491,-9.81388,33.0,0.05686,-0.29147,353.21304,0
278.097,-0.10830,0.01022,-0.00640,0.00470,0.05658,-9.80489,33.0,0.07111,-0.30758,353.21298,0
278.107,-0.02131,0.02832,-0.00448,0.01798,0.05148,-9.80758,33.0,0.06405,-0.29030,353.21295,0
278.117,-0.03193,-0.00806,-0.00150,0.01144,0.04935,-9.79077,33.0,0.07370,-0.30933,353.21289,0
278.127,0.05271,-0.06442,0.00011,0.01171,0.05158,-9.79912,33.0,0.06744,-0.29007,353.21289,0
278.137,0.08433,0.00010,-0.00643,-0.00003,0.05529,-9.80215,33.0,0.06878,-0.30866,353.21286,0
278.147,-0.05744,-0.08374,-0.00585,0.01035,0.04794,-9.80055,33.0,0.06917,-0.28669,353.21283,0
278.157,-0.15701,0.05600,-0.00478,0.01423,0.04812,-9.80584,33.0,0.06278,-0.30910,353.21280,0
278.167,-0.10601,0.02389,-0.00161,0.00387,0.04513,-9.81062,33.0,0.05961,-0.28636,353.21277,0
278.177,-0.10846,-0.01002,0.00006,0.00281,0.05882,-9.80959,33.0,0.05151,-0.30909,353.21271,0
278.187,-0.04311,-0.02257,0.00171,-0.00048,0.05808,-9.80619,33.0,0.04933,-0.28799,353.21271,0
278.197,0.00408,-0.04873,-0.00013,0.01000,0.06682,-9.80803,33.0,0.04168,-0.30962,353.21268,0
278.207,-0.02285,0.04853,0.00017,0.00223,0.06115,-9.80854,33.0,0.02728,-0.29212,353.21268,0
278.217,-0.05524,0.08555,-0.00042,0.00228,0.05604,-9.80583,33.0,0.02626,-0.31453,353.21265,0
278.227,-0.02270,-0.00754,-0.00521,-0.00070,0.05998,-9.80477,33.0,0.00933,-0.30309,353.21265,0
278.237,0.01107,0.06455,-0.00452,-0.00463,0.05254,-9.79546,33.0,0.01495,-0.32420,353.21262,0
278.247,0.00234,0.02743,-0.00495,0.00549,0.06466,-9.80095,33.0,-0.00661,-0.32116,353.21259,0
278.257,-0.08970,0.05573,-0.00595,0.00644,0.05742,-9.80591,33.0,0.00948,-0.33549,353.21252,0
278.267,-0.03614,0.02406,-0.00463,0.00690,0.05166,-9.80191,33.0,-0.01032,-0.32328,352.90295,0
278.277,-0.06018,0.05471,-0.00378,-0.00185,0.04644,-9.80614,33.0,0.01171,-0.32881,352.90292,0
278.287,-0.02517,0.06668,-0.00274,0.01261,0.05051,-9.79919,33.0,-0.00630,-0.31283,352.90286,0
278.297,-0.10034,0.09222,-0.00399,0.00923,0.05199,-9.79935,33.0,0.01823,-0.31029,352.90283,0
278.307,-0.10666,0.05911,-0.00537,-0.00400,0.04953,-9.81101,33.0,-0.00079,-0.29871,352.90277,0
278.317,-0.06440,-0.01779,-0.00424,0.00290,0.05457,-9.80093,33.0,0.02133,-0.30655,352.90274,0
278.327,-0.04744,-0.15470,-0.00047,0.00569,0.04461,-9.79116,33.0,0.00563,-0.29132,352.90271,0
278.337,0.00258,-0.12070,-0.00035,0.00351,0.05862,-9.80216,33.0,0.02128,-0.30688,352.90268,0
278.347,-0.06684,-0.08675,-0.00067,-0.00025,0.05802,-9.80630,33.0,0.00109,-0.29446,352.90268,0
278.357,0.01666,-0.00860,0.00097,0.00708,0.05791,-9.81684,33.0,0.01833,-0.30649,352.90265,0
278.367,-0.04064,0.12825,-0.00177,0.00992,0.05785,-9.81792,33.0,0.00196,-0.28989,352.90268,0
278.377,0.04875,0.07367,-0.00057,0.01408,0.05486,-9.80953,33.0,0.01717,-0.30648,352.90265,0
278.387,-0.11611,0.07310,-0.00075,0.00372,0.05661,-9.81500,33.0,-0.00106,-0.29702,352.90265,0
278.397,-0.06816,0.00906,-0.00182,0.00598,0.05427,-9.79362,33.0,0.01858,-0.31018,352.90265,0
278.407,-0.07291,0.11350,-0.00569,0.00081,0.05041,-9.79713,33.0,0.00103,-0.29838,352.90262,0
278.417,-0.03039,0.13216,-0.00735,-0.00413,0.05482,-9.79551,33.0,0.01596,-0.31758,352.90256,0
278.427,-0.10173,0.03122,-0.00713,0.00269,0.06551,-9.80387,33.0,-0.00713,-0.31623,352.90253,0
278.437,-0.04059,-0.00680,-0.00551,-0.00337,0.04875,-9.80099,33.0,0.01376,-0.31838,352.90247,0
278.447,-0.03948,0.00004,-0.00457,0.00598,0.04546,-9.81184,33.0,-0.00979,-0.31076,352.90240,0
278.457,0.02740,-0.01845,-0.00290,0.00387,0.05295,-9.79238,33.0,0.00908,-0.31813,352.90234,0
278.467,0.00813,0.06024,-0.00187,0.02069,0.05601,-9.79402,33.0,-0.00280,-0.29320,353.03793,0
278.477,0.06768,0.00468,-0.00153,0.01216,0.05710,-9.80916,33.0,0.01853,-0.29201,353.03790,0
278.487,-0.04246,0.02566,-0.00251,0.00897,0.05749,-9.80906,33.0,0.00600,-0.31384,353.03787,0
278.497,0.04752,0.09902,-0.00644,0.00490,0.05167,-9.80307,33.0,0.02582,-0.31858,353.03784,0
278.507,0.01607,0.06212,-0.00812,0.00909,0.04955,-9.81559,33.0,0.03652,-0.29899,353.03784,0
278.517,-0.06206,0.02611,-0.00871,-0.00403,0.05450,-9.81134,33.0,0.04367,-0.31608,353.03778,0
278.527,-0.06995,0.03399,-0.00706,-0.00009,0.05053,-9.80689,33.0,0.01732,-0.31631,353.03769,0
278.537,-0.02874,0.03726,-0.00347,-0.00450,0.04896,-9.80510,33.0,0.02479,-0.29224,353.03763,0
278.547,-0.07942,0.05960,-0.00135,-0.00017,0.04247,-9.79860,33.0,0.00276,-0.27753,353.03757,0
278.557,-0.09802,-0.03938,-0.00199,0.00440,0.05186,-9.79325,33.0,-0.01308,-0.29435,353.03751,0
278.567,-0.10560,-0.01267,-0.00299,0.00907,0.04957,-9.79712,33.0,-0.01329,-0.27152,353.03748,0
278.577,-0.08592,-0.06686,-0.00169,0.01374,0.04874,-9.80452,33.0,0.01164,-0.26851,353.03748,0
278.587,-0.12305,-0.02331,-0.00120,0.01248,0.05139,-9.81321,33.0,0.02233,-0.24913,353.03748,0
278.597,-0.09225,-0.11393,0.00041,0.00021,0.05819,-9.81049,33.0,0.04224,-0.26155,353.03745,0
278.607,-0.03660,-0.10527,0.00175,0.00421,0.06093,-9.82429,33.0,0.04265,-0.28420,353.03745,0
278.617,-0.03805,-0.01608,0.00330,0.00624,0.04998,-9.79420,33.0,0.04342,-0.30677,353.03745,0
278.627,-0.08236,-0.04679,0.00113,0.00970,0.04296,-9.80629,33.0,0.05197,-0.28650,353.03748,0
278.637,-0.07670,-0.12291,0.00249,0.00801,0.05506,-9.80797,33.0,0.04299,-0.30822,353.03748,0
278.647,-0.09727,-0.06609,0.00098,0.00442,0.05373,-9.81150,33.0,0.02966,-0.29209,353.03751,0
278.657,0.02771,-0.08657,-0.00232,0.01209,0.04734,-9.80118,33.0,0.03381,-0.26806,353.03754,0
278.667,0.00900,-0.07330,-0.00402,0.00604,0.05668,-9.80009,33.0,0.02362,-0.28499,353.03754,0
278.677,-0.02038,-0.04686,-0.00389,0.00386,0.05133,-9.79376,33.0,0.01501,-0.30271,353.95993,0
278.687,-0.05355,-0.05840,-0.00488,0.00888,0.05823,-9.79145,33.0,0.01637,-0.32227,353.95990,0
278.697,-0.02264,0.02348,-0.00307,0.00788,0.05492,-9.79051,33.0,0.03197,-0.33649,353.95987,0
278.707,-0.07694,0.03283,-0.00131,0.00466,0.05062,-9.78127,33.0,0.02306,-0.35727,353.95981,0
278.717,-0.09864,0.16545,-0.00309,0.00312,0.05500,-9.80131,33.0,0.03466,-0.33828,353.95978,0
278.727,-0.06226,0.15185,-0.00249,0.00849,0.05967,-9.80316,33.0,0.03435,-0.36139,353.95972,0
278.737,-0.11438,0.10326,-0.00533,0.00759,0.06143,-9.80383,33.0,0.03357,-0.33912,353.95972,0
278.747,-0.08945,-0.00106,-0.00493,0.01022,0.05916,-9.80412,33.0,0.03631,-0.36226,353.95966,0
278.757,-0.08036,0.02360,-0.00187,0.01419,0.06128,-9.80134,33.0,0.04659,-0.34131,353.95963,0
278.767,-0.07753,0.11904,-0.00206,0.00093,0.05603,-9.80299,33.0,0.03922,-0.36201,353.95959,0
278.777,-0.05358,0.04811,-0.00247,0.00180,0.05703,-9.80077,33.0,0.04134,-0.33917,353.95956,0
278.787,-0.06574,-0.08665,-0.00214,-0.00088,0.05445,-9.80576,33.0,0.02872,-0.35663,353.95953,0
278.797,-0.09390,0.05529,-0.00344,0.00704,0.05352,-9.80190,33.0,0.02864,-0.33481,353.95953,0
278.807,-0.10417,0.04499,-0.00260,0.00109,0.04720,-9.81206,33.0,0.00683,-0.34235,353.95950,0
278.817,-0.06405,0.06283,-0.00093,0.00485,0.05368,-9.80133,33.0,0.01788,-0.32463,353.95947,0
278.827,0.10638,0.00608,-0.00249,0.00632,0.04431,-9.80014,33.0,-0.00168,-0.31897,353.95947,0
278.837,0.06100,-0.01627,-0.00290,0.00697,0.04366,-9.79087,33.0,0.01517,-0.30155,353.95944,0
278.847,-0.06613,-0.11152,0.00018,0.01297,0.04647,-9.79919,33.0,-0.00383,-0.29011,353.95944,0
278.857,-0.04889,-0.08297,0.00021,0.01532,0.05049,-9.79649,33.0,0.01890,-0.28238,353.95941,0
278.867,0.02365,-0.02865,-0.00082,0.01009,0.06387,-9.80719,33.0,0.01147,-0.30103,353.95941,0
278.877,-0.03684,-0.02996,0.00047,0.00838,0.05114,-9.79650,33.0,0.03167,-0.30653,352.94098,0
278.887,-0.01626,0.03434,-0.00166,0.01340,0.06712,-9.80140,33.0,0.03343,-0.32863,352.94098,0
278.897,0.01385,0.03753,-0.00235,0.00360,0.06124,-9.80012,33.0,0.04800,-0.33976,352.94095,0
278.907,-0.04078,0.01684,-0.00324,-0.00592,0.05003,-9.79364,33.0,0.03103,-0.36013,352.94092,0
278.917,-0.03987,0.05208,-0.00383,-0.00664,0.04578,-9.79414,33.0,0.02975,-0.33787,352.94092,0
278.927,-0.01691,0.00115,-0.00037,-0.00117,0.05314,-9.80328,33.0,0.01667,-0.35957,352.94089,0
278.937,0.01346,0.04636,-0.00078,0.00987,0.05010,-9.80393,33.0,0.00880,-0.33750,352.94086,0
278.947,-0.04165,0.12772,0.00197,0.00535,0.04289,-9.79521,33.0,-0.00634,-0.31988,352.94086,0
278.957,-0.03969,0.02991,0.00142,0.00630,0.05801,-9.80669,33.0,0.00337,-0.30122,352.94086,0
278.967,-0.08364,0.05681,-0.00227,-0.00194,0.05473,-9.79326,33.0,-0.01478,-0.31463,352.94086,0
278.977,-0.16545,-0.10537,-0.00252,0.00059,0.05657,-9.80589,33.0,-0.00729,-0.29632,352.94086,0
278.987,-0.10895,-0.08075,-0.00281,0.00753,0.06027,-9.80491,33.0,-0.01027,-0.32217,352.94086,0
278.997,-0.13216,0.01439,-0.00176,0.01024,0.06166,-9.79865,33.0,0.00577,-0.34292,352.94083,0
279.007,-0.03086,0.09442,-0.00057,0.01137,0.05921,-9.79037,33.0,0.01285,-0.36747,352.94080,0
279.017,-0.10218,0.05980,-0.00111,-0.00009,0.06410,-9.79000,33.0,0.03113,-0.36050,352.94077,0
279.027,-0.06331,0.06849,-0.00178,0.00719,0.06317,-9.80473,33.0,0.04190,-0.38207,352.94073,0
279.037,-0.07025,0.02867,-0.00321,0.01302,0.05986,-9.80451,33.0,0.04489,-0.36021,352.94073,0
279.047,-0.09532,0.05633,-0.00426,0.01227,0.06153,-9.80439,33.0,0.05477,-0.38059,352.94067,0
279.057,-0.03827,0.02429,-0.00256,0.01802,0.05922,-9.79558,33.0,0.05355,-0.35693,352.94067,0
279.067,-0.03822,-0.03111,0.00213,0.02010,0.05542,-9.80399,33.0,0.07477,-0.37225,352.94061,0
279.077,0.02806,-0.05186,0.00178,0.01199,0.05390,-9.81002,33.0,0.06897,-0.35060,352.94064,0
279.087,-0.03532,-0.01731,0.00122,0.00898,0.05625,-9.80350,33.0,0.08381,-0.36934,353.14597,0
279.097,-0.01566,0.03916,0.00036,0.00188,0.05710,-9.80387,33.0,0.07379,-0.34992,353.14600,0
279.107,-0.07331,-0.09021,0.00199,0.01090,0.06052,-9.81007,33.0,0.08633,-0.36846,353.14600,0
279.117,-0.00728,-0.09607,0.00187,0.00863,0.05284,-9.80056,33.0,0.07025,-0.35146,353.14603,0
279.127,-0.04819,-0.12022,0.00156,0.01354,0.05001,-9.80878,33.0,0.09040,-0.35714,353.14603,0
279.137,-0.02075,0.02137,-0.00104,0.00666,0.05767,-9.79710,33.0,0.07691,-0.34069,353.14606,0
279.147,-0.03191,0.01081,-0.00396,0.00693,0.05474,-9.80150,33.0,0.09955,-0.33746,353.14609,0
279.157,-0.08052,0.02801,-0.00453,0.00697,0.05659,-9.80613,33.0,0.08412,-0.32324,353.14609,0
279.167,-0.01067,0.03510,-0.00148,0.00398,0.06616,-9.80788,33.0,0.08725,-0.34892,353.14603,0
279.177,-0.05041,0.05891,0.00107,0.01199,0.05206,-9.79391,33.0,0.06770,-0.34719,353.14603,0
279.187,-0.08740,0.02487,-0.00053,0.01190,0.04967,-9.80326,33.0,0.07579,-0.32558,353.14603,0
279.197,-0.03555,0.05527,-0.00017,0.01776,0.05177,-9.80692,33.0,0.05957,-0.33161,353.14600,0
279.207,0.00652,0.04552,0.00105,0.00806,0.05842,-9.81405,33.0,0.04705,-0.31904,353.14600,0
279.217,-0.02195,0.08454,-0.00143,0.00146,0.05795,-9.81379,33.0,0.04804,-0.29917,353.14603,0
279.227,0.01168,0.05671,-0.00226,0.00178,0.07559,-9.81378,33.0,0.03192,-0.31615,353.14600,0
279.237,0.02486,0.00306,-0.00062,0.00524,0.05561,-9.79608,33.0,0.02597,-0.33814,353.14597,0
279.247,-0.08075,0.00340,-0.00152,0.00043,0.05982,-9.80104,33.0,0.00402,-0.35150,353.14597,0
279.257,-0.09806,-0.12536,-0.00195,0.00759,0.06443,-9.79130,33.0,0.01996,-0.36691,353.14594,0
279.267,-0.01817,0.08405,-0.00219,0.01025,0.05438,-9.79932,33.0,-0.00303,-0.36096,353.14590,0
279.277,-0.07538,0.07748,-0.00054,0.01718,0.05060,-9.80246,33.0,0.01458,-0.34388,353.14590,0
279.287,-0.20770,0.07428,0.00041,0.02572,0.05809,-9.80083,33.0,0.03895,-0.35107,353.02496,0
279.297,0.00716,0.03169,-0.00180,0.01408,0.06381,-9.80884,33.0,0.05890,-0.34006,353.02496,0
279.307,0.00070,0.03639,-0.00306,0.00981,0.05411,-9.80303,33.0,0.07418,-0.32272,353.02496,0
279.317,-0.00221,0.10269,-0.00159,0.00229,0.05330,-9.79779,33.0,0.09450,-0.32650,353.02493,0
279.327,0.06355,0.04241,-0.00345,0.01124,0.05310,-9.79596,33.0,0.11143,-0.31518,353.02493,0
279.337,-0.04385,0.01855,-0.00016,0.02062,0.05010,-9.79239,33.0,0.08754,-0.30924,353.02493,0
279.347,-0.01860,0.00985,0.00037,0.01220,0.04890,-9.80558,33.0,0.10013,-0.28958,353.02493,0
279.357,-0.07520,0.00611,0.00363,0.01811,0.04845,-9.79013,33.0,0.08515,-0.30631,353.02490,0
279.367,-0.07489,0.02633,0.00387,0.02611,0.05134,-9.79610,33.0,0.10479,-0.29388,353.02493,0
279.377,-0.16317,0.03351,0.00242,0.01129,0.05233,-9.80991,33.0,0.08520,-0.30498,353.02493,0
279.387,-0.10885,0.07982,-0.00033,0.01176,0.05269,-9.79760,33.0,0.10383,-0.29155,353.02499,0
279.397,-0.04285,-0.05275,-0.00359,0.00279,0.06762,-9.80754,33.0,0.09061,-0.31020,353.02496,0
279.407,-0.01893,0.06867,-0.00837,0.00547,0.05557,-9.80548,33.0,0.09325,-0.28745,353.02499,0
279.417,-0.07605,0.11463,-0.00875,0.00659,0.05094,-9.79586,33.0,0.07434,-0.30125,353.02493,0
279.427,-0.05290,0.02493,-0.00862,0.01854,0.06416,-9.81006,33.0,0.09776,-0.30054,353.02487,0
279.437,-0.06697,0.09807,-0.01106,0.01460,0.05719,-9.79177,33.0,0.07940,-0.31355,353.02475,0
279.447,-0.09329,-0.02468,-0.00753,0.00411,0.05447,-9.79349,33.0,0.08948,-0.29236,353.02469,0
279.457,-0.12557,-0.05020,-0.00490,0.00892,0.06241,-9.79430,33.0,0.08705,-0.31467,353.02460,0
279.467,-0.13854,0.02607,-0.00502,0.00788,0.05948,-9.79161,33.0,0.06586,-0.31693,353.02451,0
279.477,-0.09978,0.11999,-0.00546,0.01040,0.05839,-9.79356,33.0,0.04486,-0.32002,353.02444,0
279.487,-0.06273,0.13450,-0.00613,0.01136,0.05798,-9.79431,33.0,0.05500,-0.30034,353.02441,0
279.497,-0.00374,0.05428,-0.00362,0.00578,0.05186,-9.80038,33.0,0.04335,-0.32028,352.88290,0
279.507,-0.00360,0.06651,-0.00218,0.00971,0.04362,-9.79394,33.0,0.04697,-0.29725,352.88287,0
279.517,-0.00356,0.07119,-0.00226,0.01104,0.05531,-9.79740,33.0,0.06882,-0.29409,352.88284,0
279.527,-0.15851,0.11504,-0.00255,0.00584,0.04487,-9.78977,33.0,0.06442,-0.27102,352.88281,0
279.537,-0.06208,0.00369,-0.00013,0.00666,0.04687,-9.79575,33.0,0.05459,-0.29171,352.88278,0
279.547,-0.00334,-0.01718,-0.00236,0.01269,0.05663,-9.80991,33.0,0.05842,-0.27002,352.88278,0
279.557,-0.02560,0.03910,-0.00633,0.00631,0.05430,-9.80341,33.0,0.05162,-0.29255,352.88272,0
279.567,-0.12231,0.03855,-0.00671,0.00695,0.03861,-9.79798,33.0,0.05115,-0.27036,352.88269,0
279.577,0.01800,-0.02510,-0.00464,0.01005,0.04451,-9.79892,33.0,0.05373,-0.29314,352.88266,0
279.587,-0.08383,0.05716,-0.00284,0.00229,0.05853,-9.79919,33.0,0.04560,-0.27173,352.88263,0
279.597,-0.05616,0.04598,-0.00379,0.00522,0.05508,-9.80524,33.0,0.04255,-0.29459,352.88254,0
279.607,0.04235,0.10676,-0.00163,0.00050,0.04776,-9.80451,33.0,0.03409,-0.27489,352.88251,0
279.617,-0.07421,0.06451,-0.00115,0.00167,0.05386,-9.79841,33.0,0.03201,-0.29893,352.88245,0
279.627,-0.05248,0.04879,-0.00265,0.00511,0.04438,-9.79903,33.0,0.02514,-0.27817,352.88245,0
279.637,-0.04418,0.04278,-0.00399,0.00049,0.05550,-9.79334,33.0,0.02710,-0.30163,352.88242,0
279.647,-0.04118,0.06200,-0.00503,0.00738,0.05990,-9.80895,33.0,0.02587,-0.28117,352.88239,0
279.657,-0.10615,0.04742,-0.00492,0.01031,0.05852,-9.79136,33.0,0.03285,-0.30384,352.88235,0
279.667,0.11252,-0.02116,-0.00598,0.01129,0.06396,-9.79348,33.0,0.04168,-0.28483,352.88232,0
279.677,-0.02548,0.03729,-0.00295,0.01462,0.05423,-9.80019,33.0,0.04675,-0.30857,352.88226,0
279.687,-0.05623,0.08125,-0.00065,0.01290,0.05641,-9.80273,33.0,0.06217,-0.29003,352.88223,0
279.697,-0.00093,-0.00907,-0.00076,0.00338,0.06308,-9.80065,33.0,0.06027,-0.31259,354.10992,0
279.707,0.04180,0.02109,-0.00235,-0.00312,0.05078,-9.79977,33.0,0.05272,-0.29081,354.10992,0
279.717,-0.03040,0.05357,-0.00214,0.00027,0.05206,-9.79953,33.0,0.04235,-0.31101,354.10986,0
279.727,-0.03558,0.02310,-0.00264,0.00737,0.05856,-9.80543,33.0,0.03886,-0.28785,354.10986,0
279.737,-0.01486,-0.07442,-0.00397,0.00433,0.04615,-9.80167,33.0,0.02503,-0.30696,354.10983,0
279.747,-0.11789,-0.04782,-0.00586,0.01198,0.05629,-9.79746,33.0,0.03153,-0.28595,354.10983,0
279.757,-0.09114,-0.01575,-0.00750,0.00311,0.05413,-9.79566,33.0,0.03516,-0.30695,354.10977,0
279.767,-0.03703,0.03978,-0.00736,0.01746,0.05347,-9.79523,33.0,0.04927,-0.29221,354.10974,0
279.777,-0.08262,0.06057,-0.00507,0.00797,0.05019,-9.81251,33.0,0.04562,-0.31107,354.10968,0
279.787,-0.05602,0.09030,-0.00610,0.01047,0.03709,-9.80738,33.0,0.05594,-0.29026,354.10962,0
279.797,-0.11182,0.05823,-0.00537,0.00548,0.04979,-9.79950,33.0,0.04395,-0.30806,354.10956,0
279.807,-0.08911,0.06776,-0.00576,0.00649,0.04876,-9.80241,33.0,0.05662,-0.28768,354.10950,0
279.817,-0.12400,-0.01488,-0.00600,0.01288,0.05135,-9.79478,33.0,0.04099,-0.30187,354.10944,0
279.827,-0.11584,0.03970,-0.00515,0.00656,0.04631,-9.78583,33.0,0.05198,-0.28363,354.10938,0
279.837,-0.04627,0.03944,-0.00297,0.00092,0.05332,-9.80006,33.0,0.03779,-0.30281,354.10931,0
279.847,-0.12986,-0.00434,-0.00246,0.00470,0.05308,-9.80557,33.0,0.04904,-0.28469,354.10928,0
279.857,-0.11726,-0.06381,-0.00064,0.00603,0.05895,-9.81358,33.0,0.03722,-0.30558,354.10922,0
279.867,-0.11355,0.06401,-0.00054,0.00957,0.05527,-9.81373,33.0,0.04731,-0.28657,354.10922,0
279.877,-0.06734,0.02709,-0.00171,0.01380,0.06575,-9.81385,33.0,0.04419,-0.31092,354.10919,0
279.887,-0.09354,-0.03030,-0.00046,0.00944,0.06381,-9.82263,33.0,0.05570,-0.29267,354.10919,0
279.897,0.02868,-0.00839,-0.00211,0.00515,0.05405,-9.80237,33.0,0.04913,-0.31585,354.10916,0
279.907,-0.07992,0.08505,-0.00276,0.00923,0.05341,-9.80944,33.0,0.06109,-0.29713,354.10916,0
279.917,-0.05398,-0.02941,0.00125,0.01690,0.05611,-9.79457,33.0,0.05657,-0.32018,353.15698,0
279.927,-0.02230,-0.02998,0.00217,0.00777,0.06006,-9.80640,33.0,0.05741,-0.29863,353.15698,0
279.937,-0.00987,-0.07321,0.00352,0.01335,0.05272,-9.79924,33.0,0.05750,-0.32148,353.15698,0
279.947,-0.00559,-0.02521,0.00379,0.00953,0.04987,-9.79936,33.0,0.06001,-0.30066,353.15698,0
279.957,0.04034,-0.02809,0.00025,-0.00090,0.05465,-9.80519,33.0,0.05057,-0.32305,353.15701,0
279.967,-0.11919,0.01274,-0.00184,-0.00182,0.05647,-9.79862,33.0,0.04357,-0.30066,353.15704,0
279.977,-0.04785,0.07215,-0.00074,0.00379,0.04241,-9.79910,33.0,0.04339,-0.32321,353.15704,0
279.987,0.00213,0.00895,0.00042,0.00886,0.04299,-9.79934,33.0,0.03630,-0.30081,353.15704,0
279.997,-0.11181,0.04852,0.00129,0.01371,0.04917,-9.79950,33.0,0.04301,-0.32179,353.15704,0
280.007,-0.00073,0.06459,-0.00351,0.02153,0.04270,-9.79961,33.0,0.05021,-0.29761,353.15704,0
280.017,-0.04650,0.04868,-0.00347,0.01838,0.04912,-9.81432,33.0,0.06429,-0.31826,353.15701,0
280.027,0.06796,0.12944,-0.00334,0.01738,0.05150,-9.80227,33.0,0.06954,-0.29406,353.15701,0
280.037,-0.06444,0.07317,-0.00198,-0.00073,0.05225,-9.79742,33.0,0.06734,-0.31260,353.15698,0
280.047,-0.09261,0.00881,-0.00214,0.00105,0.05562,-9.80747,33.0,0.06539,-0.28934,353.15698,0
280.057,0.02937,-0.03647,-0.00047,0.00468,0.05991,-9.81137,33.0,0.05730,-0.30998,353.15692,0
