#2025/12/18 16:45:13
mcu_time,latitude,longitude,altitude,utc_year,utc_month,utc_day,utc_hour,utc_minute,utc_second,utc_millisecond,gps_status_code
221.225,25.063533,121.280793,91.50,2025,12,16,8,48,6,400,0
221.425,25.063533,121.280793,91.48,2025,12,16,8,48,6,600,0
221.625,25.063533,121.280793,91.47,2025,12,16,8,48,6,800,0
221.825,25.063533,121.280793,91.44,2025,12,16,8,48,7,200,0
222.025,25.063533,121.280793,91.42,2025,12,16,8,48,7,400,0
222.225,25.063533,121.280792,91.41,2025,12,16,8,48,7,600,0
222.425,25.063533,121.280792,91.39,2025,12,16,8,48,7,800,0
222.625,25.063533,121.280792,91.39,2025,12,16,8,48,7,800,0
222.825,25.063533,121.280792,91.37,2025,12,16,8,48,8,200,0
223.025,25.063533,121.280792,91.36,2025,12,16,8,48,8,400,0
223.225,25.063533,121.280792,91.36,2025,12,16,8,48,8,400,0
223.425,25.063533,121.280792,91.35,2025,12,16,8,48,8,600,0
223.625,25.063532,121.280792,91.34,2025,12,16,8,48,8,800,0
223.825,25.063532,121.280792,91.32,2025,12,16,8,48,9,0,0
224.025,25.063532,121.280792,91.31,2025,12,16,8,48,9,200,0
224.225,25.063532,121.280792,91.30,2025,12,16,8,48,9,400,0
224.425,25.063532,121.280792,91.29,2025,12,16,8,48,9,600,0
224.625,25.063532,121.280792,91.28,2025,12,16,8,48,9,800,0
224.825,25.063532,121.280792,91.27,2025,12,16,8,48,10,0,0
225.025,25.063532,121.280792,91.26,2025,12,16,8,48,10,200,0
225.225,25.063532,121.280792,91.25,2025,12,16,8,48,10,400,0
225.425,25.063532,121.280792,91.25,2025,12,16,8,48,10,600,0
225.625,25.063532,121.280792,91.22,2025,12,16,8,48,10,800,0
225.825,25.063532,121.280792,91.21,2025,12,16,8,48,11,0,0
226.025,25.063532,121.280792,91.21,2025,12,16,8,48,11,200,0
226.225,25.063532,121.280792,91.20,2025,12,16,8,48,11,400,0
226.425,25.063531,121.280792,91.19,2025,12,16,8,48,11,600,0
226.625,25.063531,121.280792,91.18,2025,12,16,8,48,11,800,0
226.825,25.063531,121.280792,91.16,2025,12,16,8,48,12,200,0
227.025,25.063531,121.280792,91.16,2025,12,16,8,48,12,400,0
227.225,25.063531,121.280792,91.15,2025,12,16,8,48,12,600,0
227.425,25.063531,121.280792,91.15,2025,12,16,8,48,12,800,0
227.625,25.063531,121.280792,91.15,2025,12,16,8,48,12,800,0
227.825,25.063531,121.280792,91.14,2025,12,16,8,48,13,200,0
228.025,25.063531,121.280792,91.14,2025,12,16,8,48,13,200,0
228.225,25.063531,121.280792,91.13,2025,12,16,8,48,13,400,0
228.425,25.063531,121.280792,91.12,2025,12,16,8,48,13,600,0
228.625,25.063531,121.280792,91.12,2025,12,16,8,48,13,800,0
228.825,25.063531,121.280792,91.10,2025,12,16,8,48,14,0,0
229.025,25.063531,121.280791,91.10,2025,12,16,8,48,14,200,0
229.225,25.063531,121.280791,91.09,2025,12,16,8,48,14,400,0
229.425,25.063531,121.280791,91.08,2025,12,16,8,48,14,600,0
229.625,25.063531,121.280791,91.08,2025,12,16,8,48,14,800,0
229.825,25.063531,121.280791,91.07,2025,12,16,8,48,15,0,0
230.025,25.063531,121.280791,91.07,2025,12,16,8,48,15,200,0
230.225,25.063531,121.280791,91.07,2025,12,16,8,48,15,400,0
230.425,25.063531,121.280791,91.07,2025,12,16,8,48,15,600,0
230.625,25.063531,121.280791,91.07,2025,12,16,8,48,15,800,0
230.825,25.063531,121.280791,91.06,2025,12,16,8,48,16,0,0
231.025,25.063531,121.280791,91.05,2025,12,16,8,48,16,200,0
231.225,25.063531,121.280791,91.05,2025,12,16,8,48,16,400,0
231.425,25.063531,121.280791,91.04,2025,12,16,8,48,16,600,0
231.625,25.063531,121.280791,91.04,2025,12,16,8,48,16,800,0
231.825,25.063531,121.280790,91.04,2025,12,16,8,48,17,200,0
232.025,25.063531,121.280790,91.04,2025,12,16,8,48,17,400,0
232.225,25.063531,121.280790,91.03,2025,12,16,8,48,17,600,0
232.425,25.063531,121.280790,91.03,2025,12,16,8,48,17,800,0
232.625,25.063531,121.280790,91.03,2025,12,16,8,48,17,800,0
232.825,25.063531,121.280790,91.03,2025,12,16,8,48,18,200,0
233.025,25.063531,121.280790,91.03,2025,12,16,8,48,18,200,0
233.225,25.063531,121.280790,91.03,2025,12,16,8,48,18,400,0
233.425,25.063531,121.280790,91.03,2025,12,16,8,48,18,600,0
233.625,25.063531,121.280790,91.03,2025,12,16,8,48,18,800,0
233.825,25.063531,121.280790,91.03,2025,12,16,8,48,19,0,0
234.025,25.063531,121.280789,91.03,2025,12,16,8,48,19,200,0
234.225,25.063531,121.280789,91.02,2025,12,16,8,48,19,400,0
234.425,25.063531,121.280789,91.02,2025,12,16,8,48,19,600,0
234.625,25.063530,121.280789,91.00,2025,12,16,8,48,19,800,0
234.825,25.063531,121.280789,90.99,2025,12,16,8,48,20,0,0
235.025,25.063530,121.280788,90.99,2025,12,16,8,48,20,200,0
235.225,25.063530,121.280788,90.99,2025,12,16,8,48,20,400,0
235.425,25.063530,121.280788,90.98,2025,12,16,8,48,20,600,0
235.625,25.063530,121.280788,90.97,2025,12,16,8,48,20,800,0
235.825,25.063530,121.280788,90.96,2025,12,16,8,48,21,0,0
236.025,25.063530,121.280788,90.96,2025,12,16,8,48,21,200,0
236.225,25.063530,121.280788,90.96,2025,12,16,8,48,21,400,0
236.425,25.063530,121.280788,90.96,2025,12,16,8,48,21,600,0
236.625,25.063530,121.280788,90.95,2025,12,16,8,48,21,800,0
236.825,25.063531,121.280788,90.94,2025,12,16,8,48,22,200,0
237.025,25.063531,121.280788,90.93,2025,12,16,8,48,22,400,0
237.225,25.063531,121.280787,90.93,2025,12,16,8,48,22,600,0
237.425,25.063531,121.280787,90.93,2025,12,16,8,48,22,800,0
237.625,25.063531,121.280787,90.93,2025,12,16,8,48,22,800,0
237.825,25.063531,121.280787,90.93,2025,12,16,8,48,22,800,0
238.025,25.063531,121.280787,90.90,2025,12,16,8,48,23,200,0
238.225,25.063531,121.280787,90.90,2025,12,16,8,48,23,400,0
238.425,25.063531,121.280787,90.89,2025,12,16,8,48,23,600,0
238.625,25.063531,121.280787,90.89,2025,12,16,8,48,23,800,0
238.825,25.063531,121.280787,90.88,2025,12,16,8,48,24,0,0
239.025,25.063531,121.280787,90.88,2025,12,16,8,48,24,200,0
239.225,25.063531,121.280787,90.88,2025,12,16,8,48,24,400,0
239.425,25.063531,121.280787,90.88,2025,12,16,8,48,24,600,0
239.625,25.063531,121.280787,90.88,2025,12,16,8,48,24,800,0
239.825,25.063531,121.280787,90.88,2025,12,16,8,48,25,0,0
240.025,25.063531,121.280787,90.87,2025,12,16,8,48,25,200,0
240.225,25.063531,121.280787,90.86,2025,12,16,8,48,25,400,0
240.425,25.063531,121.280787,90.85,2025,12,16,8,48,25,600,0
240.625,25.063531,121.280786,90.84,2025,12,16,8,48,25,800,0
240.825,25.063531,121.280786,90.83,2025,12,16,8,48,26,0,0
241.025,25.063531,121.280786,90.82,2025,12,16,8,48,26,200,0
241.225,25.063531,121.280786,90.82,2025,12,16,8,48,26,400,0
241.425,25.063531,121.280786,90.80,2025,12,16,8,48,26,600,0
241.625,25.063531,121.280786,90.79,2025,12,16,8,48,26,800,0
241.825,25.063531,121.280786,90.78,2025,12,16,8,48,27,200,0
242.025,25.063531,121.280786,90.77,2025,12,16,8,48,27,400,0
242.225,25.063531,121.280785,90.75,2025,12,16,8,48,27,600,0
242.425,25.063531,121.280785,90.75,2025,12,16,8,48,27,800,0
242.625,25.063531,121.280785,90.75,2025,12,16,8,48,27,800,0
242.825,25.063531,121.280785,90.75,2025,12,16,8,48,27,800,0
243.025,25.063531,121.280785,90.73,2025,12,16,8,48,28,200,0
243.225,25.063531,121.280785,90.73,2025,12,16,8,48,28,400,0
243.425,25.063531,121.280785,90.72,2025,12,16,8,48,28,600,0
243.625,25.063531,121.280785,90.71,2025,12,16,8,48,28,800,0
243.825,25.063531,121.280785,90.69,2025,12,16,8,48,29,0,0
244.025,25.063531,121.280785,90.68,2025,12,16,8,48,29,200,0
244.225,25.063531,121.280785,90.67,2025,12,16,8,48,29,400,0
244.425,25.063531,121.280785,90.66,2025,12,16,8,48,29,600,0
244.625,25.063531,121.280784,90.64,2025,12,16,8,48,29,800,0
244.825,25.063531,121.280784,90.63,2025,12,16,8,48,30,0,0
245.025,25.063531,121.280784,90.63,2025,12,16,8,48,30,200,0
245.225,25.063531,121.280784,90.63,2025,12,16,8,48,30,400,0
245.425,25.063531,121.280784,90.63,2025,12,16,8,48,30,600,0
245.625,25.063531,121.280784,90.62,2025,12,16,8,48,30,800,0
245.825,25.063531,121.280784,90.60,2025,12,16,8,48,31,0,0
246.025,25.063531,121.280784,90.59,2025,12,16,8,48,31,200,0
246.225,25.063531,121.280784,90.58,2025,12,16,8,48,31,400,0
246.425,25.063531,121.280784,90.56,2025,12,16,8,48,31,600,0
246.625,25.063531,121.280784,90.55,2025,12,16,8,48,31,800,0
246.825,25.063531,121.280783,90.52,2025,12,16,8,48,32,200,0
247.025,25.063531,121.280783,90.51,2025,12,16,8,48,32,400,0
247.225,25.063531,121.280783,90.49,2025,12,16,8,48,32,600,0
247.425,25.063531,121.280783,90.48,2025,12,16,8,48,32,800,0
247.625,25.063531,121.280783,90.48,2025,12,16,8,48,32,800,0
247.825,25.063531,121.280783,90.48,2025,12,16,8,48,32,800,0
248.025,25.063532,121.280783,90.46,2025,12,16,8,48,33,200,0
248.225,25.063532,121.280783,90.44,2025,12,16,8,48,33,400,0
248.425,25.063532,121.280783,90.42,2025,12,16,8,48,33,600,0
248.625,25.063532,121.280782,90.40,2025,12,16,8,48,33,800,0
248.825,25.063532,121.280782,90.38,2025,12,16,8,48,34,0,0
249.025,25.063532,121.280782,90.37,2025,12,16,8,48,34,200,0
249.225,25.063532,121.280782,90.35,2025,12,16,8,48,34,400,0
249.425,25.063532,121.280782,90.34,2025,12,16,8,48,34,600,0
249.625,25.063532,121.280782,90.32,2025,12,16,8,48,34,800,0
249.825,25.063532,121.280782,90.30,2025,12,16,8,48,35,0,0
250.025,25.063532,121.280782,90.29,2025,12,16,8,48,35,200,0
250.225,25.063532,121.280782,90.28,2025,12,16,8,48,35,400,0
250.425,25.063532,121.280782,90.26,2025,12,16,8,48,35,600,0
250.625,25.063532,121.280782,90.25,2025,12,16,8,48,35,800,0
250.825,25.063532,121.280782,90.24,2025,12,16,8,48,36,0,0
251.025,25.063532,121.280782,90.23,2025,12,16,8,48,36,200,0
251.225,25.063532,121.280782,90.22,2025,12,16,8,48,36,400,0
251.425,25.063532,121.280782,90.21,2025,12,16,8,48,36,600,0
251.625,25.063532,121.280782,90.21,2025,12,16,8,48,36,800,0
251.825,25.063532,121.280782,90.19,2025,12,16,8,48,37,200,0
252.025,25.063532,121.280782,90.18,2025,12,16,8,48,37,400,0
252.225,25.063532,121.280782,90.17,2025,12,16,8,48,37,600,0
252.425,25.063532,121.280782,90.16,2025,12,16,8,48,37,800,0
252.625,25.063532,121.280782,90.16,2025,12,16,8,48,37,800,0
252.825,25.063532,121.280782,90.16,2025,12,16,8,48,37,800,0
253.025,25.063532,121.280782,90.13,2025,12,16,8,48,38,200,0
253.225,25.063531,121.280782,90.11,2025,12,16,8,48,38,400,0
253.425,25.063531,121.280782,90.10,2025,12,16,8,48,38,600,0
253.625,25.063531,121.280782,90.09,2025,12,16,8,48,38,800,0
253.825,25.063531,121.280782,90.08,2025,12,16,8,48,39,0,0
254.025,25.063531,121.280782,90.06,2025,12,16,8,48,39,200,0
254.225,25.063531,121.280782,90.06,2025,12,16,8,48,39,400,0
254.425,25.063531,121.280782,90.05,2025,12,16,8,48,39,600,0
254.625,25.063531,121.280782,90.04,2025,12,16,8,48,39,800,0
254.825,25.063531,121.280782,90.02,2025,12,16,8,48,40,0,0
255.025,25.063531,121.280782,90.00,2025,12,16,8,48,40,200,0
255.225,25.063531,121.280782,89.99,2025,12,16,8,48,40,400,0
255.425,25.063531,121.280782,89.98,2025,12,16,8,48,40,600,0
255.625,25.063531,121.280782,89.97,2025,12,16,8,48,40,800,0
255.825,25.063531,121.280782,89.96,2025,12,16,8,48,41,0,0
256.025,25.063531,121.280782,89.95,2025,12,16,8,48,41,200,0
256.225,25.063531,121.280783,89.93,2025,12,16,8,48,41,400,0
256.425,25.063531,121.280783,89.92,2025,12,16,8,48,41,600,0
256.625,25.063531,121.280783,89.90,2025,12,16,8,48,41,800,0
256.825,25.063531,121.280783,89.87,2025,12,16,8,48,42,200,0
257.025,25.063531,121.280783,89.85,2025,12,16,8,48,42,400,0
257.225,25.063531,121.280783,89.82,2025,12,16,8,48,42,600,0
257.425,25.063531,121.280783,89.81,2025,12,16,8,48,42,800,0
257.625,25.063531,121.280783,89.81,2025,12,16,8,48,42,800,0
257.825,25.063531,121.280783,89.79,2025,12,16,8,48,43,200,0
258.025,25.063531,121.280783,89.78,2025,12,16,8,48,43,400,0
258.225,25.063531,121.280783,89.77,2025,12,16,8,48,43,600,0
258.425,25.063531,121.280783,89.76,2025,12,16,8,48,43,800,0
258.625,25.063531,121.280783,89.76,2025,12,16,8,48,43,800,0
258.825,25.063531,121.280783,89.76,2025,12,16,8,48,43,800,0
259.025,25.063531,121.280783,89.75,2025,12,16,8,48,44,200,0
259.225,25.063531,121.280783,89.74,2025,12,16,8,48,44,400,0
259.425,25.063531,121.280783,89.73,2025,12,16,8,48,44,600,0
259.625,25.063531,121.280783,89.73,2025,12,16,8,48,44,800,0
259.825,25.063531,121.280783,89.72,2025,12,16,8,48,45,0,0
260.025,25.063531,121.280783,89.72,2025,12,16,8,48,45,200,0
260.225,25.063531,121.280783,89.71,2025,12,16,8,48,45,400,0
260.425,25.063531,121.280783,89.70,2025,12,16,8,48,45,600,0
260.625,25.063531,121.280783,89.70,2025,12,16,8,48,45,800,0
260.825,25.063531,121.280783,89.70,2025,12,16,8,48,46,0,0
261.025,25.063531,121.280784,89.70,2025,12,16,8,48,46,200,0
261.225,25.063531,121.280784,89.70,2025,12,16,8,48,46,400,0
261.425,25.063531,121.280784,89.69,2025,12,16,8,48,46,600,0
261.625,25.063531,121.280784,89.68,2025,12,16,8,48,46,800,0
261.825,25.063531,121.280784,89.68,2025,12,16,8,48,47,0,0
262.025,25.063531,121.280784,89.67,2025,12,16,8,48,47,200,0
262.225,25.063531,121.280784,89.66,2025,12,16,8,48,47,600,0
262.425,25.063530,121.280784,89.65,2025,12,16,8,48,47,800,0
262.625,25.063530,121.280784,89.65,2025,12,16,8,48,47,800,0
262.825,25.063530,121.280784,89.63,2025,12,16,8,48,48,200,0
263.025,25.063530,121.280783,89.61,2025,12,16,8,48,48,400,0
263.225,25.063530,121.280783,89.59,2025,12,16,8,48,48,600,0
263.425,25.063530,121.280783,89.58,2025,12,16,8,48,48,800,1
263.625,25.063530,121.280783,89.58,2025,12,16,8,48,48,800,1
263.825,25.063530,121.280783,89.55,2025,12,16,8,48,49,200,1
264.025,25.063530,121.280783,89.54,2025,12,16,8,48,49,400,1
264.225,25.063530,121.280783,89.54,2025,12,16,8,48,49,600,1
264.425,25.063530,121.280783,89.52,2025,12,16,8,48,49,800,1
264.625,25.063530,121.280783,89.52,2025,12,16,8,48,49,800,1
264.825,25.063530,121.280783,89.52,2025,12,16,8,48,49,800,1
265.025,25.063530,121.280783,89.49,2025,12,16,8,48,50,200,1
265.225,25.063530,121.280783,89.47,2025,12,16,8,48,50,400,1
265.425,25.063530,121.280783,89.46,2025,12,16,8,48,50,600,1
265.625,25.063530,121.280783,89.45,2025,12,16,8,48,50,800,1
265.825,25.063530,121.280783,89.44,2025,12,16,8,48,51,0,1
266.025,25.063530,121.280783,89.43,2025,12,16,8,48,51,200,1
266.225,25.063530,121.280783,89.42,2025,12,16,8,48,51,400,1
266.425,25.063530,121.280784,89.42,2025,12,16,8,48,51,600,1
266.625,25.063530,121.280784,89.41,2025,12,16,8,48,51,800,1
266.825,25.063530,121.280784,89.40,2025,12,16,8,48,52,0,1
267.025,25.063530,121.280784,89.39,2025,12,16,8,48,52,200,1
267.225,25.063530,121.280784,89.39,2025,12,16,8,48,52,400,1
267.425,25.063530,121.280784,89.38,2025,12,16,8,48,52,600,1
267.625,25.063530,121.280784,89.36,2025,12,16,8,48,52,800,1
267.825,25.063530,121.280784,89.35,2025,12,16,8,48,53,0,1
268.025,25.063530,121.280784,89.35,2025,12,16,8,48,53,200,1
268.225,25.063529,121.280784,89.34,2025,12,16,8,48,53,400,1
268.425,25.063529,121.280784,89.32,2025,12,16,8,48,53,600,1
268.625,25.063529,121.280784,89.31,2025,12,16,8,48,53,800,1
268.825,25.063529,121.280784,89.29,2025,12,16,8,48,54,200,1
269.025,25.063529,121.280784,89.28,2025,12,16,8,48,54,400,1
269.225,25.063529,121.280784,89.27,2025,12,16,8,48,54,600,1
269.425,25.063529,121.280784,89.27,2025,12,16,8,48,54,800,1
269.625,25.063529,121.280784,89.27,2025,12,16,8,48,54,800,1
269.825,25.063529,121.280784,89.25,2025,12,16,8,48,55,200,1
270.025,25.063529,121.280784,89.24,2025,12,16,8,48,55,400,1
270.225,25.063529,121.280784,89.23,2025,12,16,8,48,55,600,1
270.425,25.063529,121.280783,89.22,2025,12,16,8,48,55,800,1
270.625,25.063529,121.280783,89.22,2025,12,16,8,48,55,800,1
270.825,25.063529,121.280783,89.22,2025,12,16,8,48,55,800,1
271.025,25.063529,121.280783,89.19,2025,12,16,8,48,56,200,1
271.225,25.063529,121.280783,89.18,2025,12,16,8,48,56,400,0
271.425,25.063529,121.280783,89.16,2025,12,16,8,48,56,600,0
271.625,25.063529,121.280783,89.14,2025,12,16,8,48,56,800,0
271.825,25.063529,121.280783,89.12,2025,12,16,8,48,57,0,0
272.025,25.063529,121.280783,89.11,2025,12,16,8,48,57,200,0
272.225,25.063529,121.280783,89.10,2025,12,16,8,48,57,400,0
272.425,25.063528,121.280783,89.08,2025,12,16,8,48,57,600,0
272.625,25.063528,121.280782,89.06,2025,12,16,8,48,57,800,0
272.825,25.063528,121.280782,89.05,2025,12,16,8,48,58,0,0
273.025,25.063528,121.280782,89.04,2025,12,16,8,48,58,200,0
273.225,25.063528,121.280782,89.02,2025,12,16,8,48,58,400,0
273.425,25.063528,121.280782,89.01,2025,12,16,8,48,58,600,0
273.625,25.063528,121.280782,88.99,2025,12,16,8,48,58,800,0
273.825,25.063528,121.280782,88.98,2025,12,16,8,48,59,0,0
274.025,25.063528,121.280782,88.96,2025,12,16,8,48,59,200,0
274.225,25.063528,121.280782,88.92,2025,12,16,8,48,59,600,0
274.425,25.063528,121.280782,88.91,2025,12,16,8,48,59,800,0
274.625,25.063528,121.280782,88.91,2025,12,16,8,48,59,800,0
274.825,25.063527,121.280782,88.87,2025,12,16,8,49,0,200,0
275.025,25.063527,121.280781,88.86,2025,12,16,8,49,0,400,0
275.225,25.063527,121.280781,88.84,2025,12,16,8,49,0,600,0
275.425,25.063527,121.280781,88.82,2025,12,16,8,49,0,800,0
275.625,25.063527,121.280781,88.82,2025,12,16,8,49,0,800,0
275.825,25.063527,121.280781,88.78,2025,12,16,8,49,1,200,0
276.025,25.063527,121.280781,88.76,2025,12,16,8,49,1,400,0
276.225,25.063527,121.280780,88.74,2025,12,16,8,49,1,600,0
276.425,25.063527,121.280780,88.71,2025,12,16,8,49,1,800,0
276.625,25.063527,121.280780,88.71,2025,12,16,8,49,1,800,0
276.825,25.063527,121.280780,88.71,2025,12,16,8,49,1,800,0
277.025,25.063526,121.280780,88.66,2025,12,16,8,49,2,200,0
277.225,25.063526,121.280780,88.65,2025,12,16,8,49,2,400,0
277.425,25.063526,121.280780,88.62,2025,12,16,8,49,2,600,0
277.625,25.063526,121.280780,88.59,2025,12,16,8,49,2,800,0
277.825,25.063526,121.280779,88.57,2025,12,16,8,49,3,0,0
278.025,25.063526,121.280779,88.55,2025,12,16,8,49,3,200,0
278.225,25.063526,121.280779,88.52,2025,12,16,8,49,3,400,0
278.425,25.063526,121.280779,88.50,2025,12,16,8,49,3,600,0
278.625,25.063526,121.280779,88.47,2025,12,16,8,49,3,800,0
278.825,25.063526,121.280779,88.45,2025,12,16,8,49,4,0,0
279.025,25.063525,121.280779,88.42,2025,12,16,8,49,4,200,0
279.225,25.063525,121.280778,88.39,2025,12,16,8,49,4,400,0
279.425,25.063525,121.280778,88.36,2025,12,16,8,49,4,600,0
279.625,25.063525,121.280778,88.34,2025,12,16,8,49,4,800,0
279.825,25.063525,121.280778,88.31,2025,12,16,8,49,5,0,0
280.025,25.063525,121.280778,88.29,2025,12,16,8,49,5,200,0
280.225,25.063525,121.280778,88.27,2025,12,16,8,49,5,400,0
280.425,25.063525,121.280778,88.24,2025,12,16,8,49,5,600,0
280.625,25.063525,121.280778,88.22,2025,12,16,8,49,5,800,0
280.825,25.063525,121.280778,88.17,2025,12,16,8,49,6,200,0
281.025,25.063525,121.280778,88.15,2025,12,16,8,49,6,400,0
281.225,25.063524,121.280778,88.13,2025,12,16,8,49,6,600,0
281.425,25.063524,121.280777,88.11,2025,12,16,8,49,6,800,0
281.625,25.063524,121.280777,88.11,2025,12,16,8,49,6,800,0
281.825,25.063524,121.280777,88.08,2025,12,16,8,49,7,200,0
282.025,25.063524,121.280777,88.06,2025,12,16,8,49,7,400,0
282.225,25.063524,121.280777,88.04,2025,12,16,8,49,7,600,0
282.425,25.063524,121.280777,88.02,2025,12,16,8,49,7,800,0
282.625,25.063524,121.280777,88.02,2025,12,16,8,49,7,800,0
282.825,25.063524,121.280777,88.02,2025,12,16,8,49,7,800,0
283.025,25.063524,121.280777,87.98,2025,12,16,8,49,8,200,0
283.225,25.063524,121.280777,87.97,2025,12,16,8,49,8,400,0
283.425,25.063524,121.280778,87.97,2025,12,16,8,49,8,600,0
283.625,25.063523,121.280778,87.96,2025,12,16,8,49,8,800,0
283.825,25.063523,121.280778,87.96,2025,12,16,8,49,9,0,0
284.025,25.063523,121.280778,87.96,2025,12,16,8,49,9,200,0
284.225,25.063523,121.280778,87.95,2025,12,16,8,49,9,400,0
284.425,25.063523,121.280778,87.95,2025,12,16,8,49,9,600,0
284.625,25.063523,121.280778,87.94,2025,12,16,8,49,9,800,0
284.825,25.063523,121.280779,87.94,2025,12,16,8,49,10,0,0
285.025,25.063523,121.280779,87.94,2025,12,16,8,49,10,200,0
285.225,25.063522,121.280779,87.94,2025,12,16,8,49,10,400,0
285.425,25.063522,121.280779,87.94,2025,12,16,8,49,10,600,0
285.625,25.063522,121.280779,87.94,2025,12,16,8,49,10,800,0
285.825,25.063522,121.280779,87.94,2025,12,16,8,49,11,0,0
286.025,25.063522,121.280780,87.94,2025,12,16,8,49,11,200,0
286.225,25.063522,121.280780,87.94,2025,12,16,8,49,11,600,0
286.425,25.063522,121.280780,87.94,2025,12,16,8,49,11,800,0
286.625,25.063522,121.280780,87.94,2025,12,16,8,49,11,800,0
286.825,25.063522,121.280780,87.94,2025,12,16,8,49,12,200,0
287.025,25.063522,121.280780,87.95,2025,12,16,8,49,12,400,0
287.225,25.063522,121.280781,87.96,2025,12,16,8,49,12,600,0
287.425,25.063522,121.280781,87.96,2025,12,16,8,49,12,800,0
287.625,25.063522,121.280781,87.96,2025,12,16,8,49,12,800,0
287.825,25.063521,121.280781,87.97,2025,12,16,8,49,13,200,0
288.025,25.063521,121.280781,87.97,2025,12,16,8,49,13,400,0
288.225,25.063521,121.280781,87.98,2025,12,16,8,49,13,600,0
288.425,25.063521,121.280781,87.98,2025,12,16,8,49,13,600,0
288.625,25.063521,121.280782,87.99,2025,12,16,8,49,13,800,0
288.825,25.063521,121.280782,87.99,2025,12,16,8,49,13,800,0
289.025,25.063521,121.280782,88.01,2025,12,16,8,49,14,200,0
289.225,25.063521,121.280782,88.02,2025,12,16,8,49,14,400,0
289.425,25.063521,121.280782,88.02,2025,12,16,8,49,14,600,0
289.625,25.063521,121.280782,88.03,2025,12,16,8,49,14,800,0
289.825,25.063521,121.280782,88.04,2025,12,16,8,49,15,0,0
290.025,25.063521,121.280782,88.05,2025,12,16,8,49,15,200,0
290.225,25.063521,121.280783,88.05,2025,12,16,8,49,15,400,0
290.425,25.063520,121.280783,88.06,2025,12,16,8,49,15,600,0
290.625,25.063520,121.280783,88.07,2025,12,16,8,49,15,800,0
290.825,25.063520,121.280783,88.08,2025,12,16,8,49,16,0,0
291.025,25.063520,121.280783,88.09,2025,12,16,8,49,16,200,0
291.225,25.063520,121.280783,88.09,2025,12,16,8,49,16,400,0
291.425,25.063520,121.280783,88.10,2025,12,16,8,49,16,600,0
291.625,25.063520,121.280783,88.11,2025,12,16,8,49,16,800,0
291.825,25.063520,121.280783,88.11,2025,12,16,8,49,17,0,0
292.025,25.063520,121.280784,88.12,2025,12,16,8,49,17,200,0
292.225,25.063520,121.280784,88.13,2025,12,16,8,49,17,400,0
292.425,25.063520,121.280784,88.14,2025,12,16,8,49,17,600,0
292.625,25.063520,121.280784,88.15,2025,12,16,8,49,17,800,0
292.825,25.063520,121.280784,88.17,2025,12,16,8,49,18,200,0
293.025,25.063520,121.280784,88.17,2025,12,16,8,49,18,400,0
293.225,25.063520,121.280784,88.18,2025,12,16,8,49,18,600,0
293.425,25.063520,121.280784,88.18,2025,12,16,8,49,18,600,0
293.625,25.063520,121.280784,88.18,2025,12,16,8,49,18,800,0
293.825,25.063520,121.280784,88.18,2025,12,16,8,49,18,800,0
294.025,25.063520,121.280784,88.17,2025,12,16,8,49,19,200,0
294.225,25.063520,121.280784,88.18,2025,12,16,8,49,19,400,0
294.425,25.063519,121.280784,88.18,2025,12,16,8,49,19,600,0
294.625,25.063519,121.280784,88.18,2025,12,16,8,49,19,800,0
294.825,25.063519,121.280784,88.18,2025,12,16,8,49,20,0,0
295.025,25.063519,121.280784,88.18,2025,12,16,8,49,20,200,0
295.225,25.063519,121.280784,88.19,2025,12,16,8,49,20,400,0
295.425,25.063519,121.280784,88.19,2025,12,16,8,49,20,600,0
295.625,25.063519,121.280784,88.20,2025,12,16,8,49,20,800,0
295.825,25.063519,121.280784,88.20,2025,12,16,8,49,21,0,0
296.025,25.063519,121.280784,88.21,2025,12,16,8,49,21,200,0
296.225,25.063519,121.280784,88.22,2025,12,16,8,49,21,400,0
296.425,25.063519,121.280784,88.23,2025,12,16,8,49,21,600,0
296.625,25.063519,121.280784,88.24,2025,12,16,8,49,21,800,0
296.825,25.063519,121.280784,88.26,2025,12,16,8,49,22,0,0
297.025,25.063519,121.280784,88.27,2025,12,16,8,49,22,200,0
297.225,25.063519,121.280785,88.29,2025,12,16,8,49,22,600,0
297.425,25.063519,121.280785,88.29,2025,12,16,8,49,22,800,0
297.625,25.063519,121.280785,88.29,2025,12,16,8,49,22,800,0
297.825,25.063519,121.280785,88.34,2025,12,16,8,49,23,200,0
298.025,25.063519,121.280785,88.36,2025,12,16,8,49,23,400,0
298.225,25.063519,121.280785,88.36,2025,12,16,8,49,23,400,0
298.425,25.063519,121.280785,88.39,2025,12,16,8,49,23,600,0
298.625,25.063519,121.280786,88.41,2025,12,16,8,49,23,800,0
298.825,25.063519,121.280786,88.41,2025,12,16,8,49,23,800,0
299.025,25.063519,121.280786,88.46,2025,12,16,8,49,24,200,0
299.225,25.063519,121.280786,88.48,2025,12,16,8,49,24,400,0
299.425,25.063519,121.280786,88.50,2025,12,16,8,49,24,600,0
299.625,25.063519,121.280786,88.52,2025,12,16,8,49,24,800,0
299.825,25.063519,121.280786,88.54,2025,12,16,8,49,25,0,0
300.025,25.063519,121.280787,88.56,2025,12,16,8,49,25,200,0
300.225,25.063519,121.280787,88.59,2025,12,16,8,49,25,400,0
300.425,25.063519,121.280787,88.61,2025,12,16,8,49,25,600,0
