#2025/08/25 17:51:33
time,wx, wy, wz, ax, ay, az, Tx, Ty, Tz, TAcc
5.513,0.00031,0.00493,0.00155,0.02812,-0.02582,0.96236,38.089,38.106,36.932,39.360
5.523,0.00022,0.00507,0.00137,0.02765,-0.02987,0.96701,38.089,38.106,36.932,39.249
5.533,0.00018,0.00516,0.00128,0.02913,-0.02352,0.97001,38.089,38.106,36.932,39.470
5.543,-0.00005,0.00525,0.00137,0.02773,-0.02944,0.96712,38.084,38.106,36.932,39.360
5.553,0.00013,0.00529,0.00137,0.02769,-0.02235,0.97075,38.084,38.106,36.932,39.139
5.563,-0.00000,0.00538,0.00137,0.03038,-0.02523,0.96802,38.084,38.106,36.932,39.249
5.573,-0.00000,0.00556,0.00142,0.02792,-0.02317,0.96993,38.084,38.106,36.932,39.360
5.583,0.00013,0.00574,0.00142,0.02851,-0.02773,0.97063,38.084,38.106,36.932,39.470
5.593,0.00025,0.00565,0.00137,0.03007,-0.02465,0.96810,38.084,38.106,37.094,39.360
5.603,0.00039,0.00551,0.00133,0.02921,-0.02925,0.96790,38.084,38.106,37.094,39.360
5.613,0.00030,0.00542,0.00133,0.02582,-0.02710,0.96311,38.084,38.106,37.094,39.249
5.623,0.00034,0.00533,0.00142,0.03097,-0.02215,0.97005,38.084,38.106,37.094,39.139
5.633,0.00079,0.00533,0.00137,0.02827,-0.02788,0.96962,38.084,38.106,37.094,39.360
5.643,0.00088,0.00530,0.00142,0.02671,-0.02656,0.96934,38.084,38.067,37.094,39.139
5.653,0.00065,0.00530,0.00155,0.02523,-0.02609,0.96833,38.084,38.067,37.094,39.470
5.663,0.00083,0.00530,0.00173,0.03015,-0.02484,0.96677,38.084,38.067,37.094,39.470
5.673,0.00096,0.00526,0.00173,0.03019,-0.02582,0.96966,38.084,38.067,37.094,39.249
5.683,0.00114,0.00526,0.00168,0.03202,-0.02570,0.96962,38.084,38.067,37.094,39.360
5.693,0.00132,0.00526,0.00177,0.02870,-0.02913,0.96572,38.084,38.067,37.094,39.470
5.703,0.00114,0.00526,0.00186,0.02882,-0.02516,0.96338,38.084,38.067,37.094,39.470
5.713,0.00119,0.00539,0.00195,0.02547,-0.02820,0.96755,38.084,38.067,37.094,39.360
5.723,0.00096,0.00566,0.00218,0.02785,-0.02566,0.96927,38.084,38.067,37.094,39.360
5.733,0.00088,0.00584,0.00231,0.02289,-0.02562,0.97013,38.084,38.067,37.094,39.139
5.743,0.00079,0.00593,0.00236,0.03046,-0.02738,0.96853,38.078,38.067,37.094,39.470
5.753,0.00061,0.00602,0.00231,0.02831,-0.03190,0.96389,38.078,38.067,37.094,39.139
5.763,0.00052,0.00597,0.00227,0.03050,-0.03104,0.96981,38.078,38.067,37.094,39.249
5.773,0.00043,0.00597,0.00236,0.03007,-0.02843,0.97024,38.078,38.067,37.094,39.470
5.783,0.00065,0.00597,0.00245,0.02753,-0.02679,0.97184,38.078,38.067,37.094,39.249
5.793,0.00037,0.00588,0.00245,0.02952,-0.02718,0.96911,38.078,38.067,37.041,39.470
5.803,0.00037,0.00579,0.00240,0.02710,-0.02781,0.96373,38.078,38.067,37.041,39.360
5.813,0.00020,0.00575,0.00240,0.02726,-0.02504,0.96837,38.078,38.067,37.041,39.360
5.823,0.00006,0.00575,0.00236,0.02742,-0.02777,0.96701,38.078,38.067,37.041,39.360
5.833,0.00011,0.00588,0.00231,0.02375,-0.03042,0.96771,38.078,38.067,37.041,39.360
5.843,-0.00003,0.00600,0.00213,0.02742,-0.03186,0.97063,38.078,38.123,37.041,39.360
5.853,0.00020,0.00609,0.00191,0.02363,-0.02566,0.97141,38.078,38.123,37.041,39.249
5.863,0.00020,0.00609,0.00187,0.03093,-0.02710,0.96841,38.078,38.123,37.041,39.139
5.873,0.00020,0.00595,0.00187,0.03175,-0.02691,0.96895,38.078,38.123,37.041,39.470
5.883,0.00011,0.00573,0.00187,0.02656,-0.02792,0.96552,38.078,38.123,37.041,39.360
5.893,-0.00012,0.00564,0.00191,0.02804,-0.02952,0.96693,38.078,38.123,37.041,39.360
5.903,0.00002,0.00560,0.00187,0.02937,-0.02968,0.96630,38.078,38.123,37.041,39.139
5.913,0.00006,0.00564,0.00182,0.02921,-0.02800,0.96498,38.078,38.123,37.041,39.470
5.923,0.00024,0.00582,0.00173,0.02590,-0.02765,0.96814,38.078,38.123,37.041,39.360
5.933,0.00024,0.00595,0.00173,0.02738,-0.02886,0.96849,38.078,38.123,37.041,39.360
5.943,0.00037,0.00582,0.00173,0.02504,-0.02812,0.97184,38.084,38.123,37.041,39.360
5.953,0.00055,0.00560,0.00164,0.02890,-0.02605,0.96888,38.084,38.123,37.041,39.360
5.963,0.00060,0.00528,0.00159,0.03175,-0.02633,0.96689,38.084,38.123,37.041,39.470
5.973,0.00051,0.00506,0.00168,0.03104,-0.03124,0.96962,38.084,38.123,37.041,39.360
5.983,0.00029,0.00493,0.00186,0.02547,-0.02753,0.96548,38.084,38.123,37.041,39.470
5.993,-0.00000,0.00497,0.00191,0.02640,-0.02894,0.96872,38.084,38.123,37.165,39.360
6.003,-0.00040,0.00515,0.00186,0.02905,-0.02929,0.97200,38.084,38.123,37.165,39.249
6.013,-0.00031,0.00524,0.00191,0.02917,-0.02414,0.96860,38.084,38.123,37.165,39.470
6.023,-0.00014,0.00515,0.00204,0.02987,-0.02730,0.97122,38.084,38.123,37.165,39.139
6.033,-0.00000,0.00515,0.00213,0.03221,-0.02578,0.96841,38.084,38.123,37.165,39.249
6.043,0.00009,0.00513,0.00218,0.02633,-0.02937,0.96533,38.084,38.181,37.165,39.470
6.053,0.00022,0.00508,0.00226,0.03054,-0.02523,0.96966,38.084,38.181,37.165,39.139
6.063,0.00027,0.00508,0.00226,0.03058,-0.02504,0.96790,38.084,38.181,37.165,39.360
6.073,0.00009,0.00513,0.00226,0.02742,-0.02707,0.97114,38.084,38.181,37.165,39.470
6.083,-0.00000,0.00504,0.00226,0.02516,-0.02656,0.96923,38.084,38.181,37.165,39.360
6.093,0.00031,0.00486,0.00226,0.02792,-0.02317,0.96591,38.084,38.181,37.165,39.360
6.103,0.00040,0.00482,0.00222,0.02902,-0.03221,0.96716,38.084,38.181,37.165,39.360
6.113,0.00040,0.00477,0.00218,0.02590,-0.02937,0.96681,38.084,38.181,37.165,39.360
6.123,0.00067,0.00468,0.00209,0.02395,-0.02909,0.96720,38.084,38.181,37.165,39.249
6.133,0.00107,0.00464,0.00204,0.02874,-0.02878,0.96825,38.084,38.181,37.165,39.360
6.143,0.00098,0.00464,0.00200,0.02621,-0.02773,0.96755,38.080,38.181,37.165,39.360
6.153,0.00084,0.00464,0.00200,0.02804,-0.02804,0.96798,38.080,38.181,37.165,39.470
6.163,0.00071,0.00451,0.00191,0.02695,-0.02516,0.96856,38.080,38.181,37.165,39.360
6.173,0.00080,0.00451,0.00195,0.02909,-0.02422,0.96537,38.080,38.181,37.165,39.139
6.183,0.00067,0.00451,0.00195,0.02656,-0.02601,0.96997,38.080,38.181,37.165,39.470
6.193,0.00058,0.00442,0.00195,0.03151,-0.02839,0.96927,38.080,38.181,37.199,39.139
6.203,0.00045,0.00451,0.00200,0.02531,-0.02734,0.96615,38.080,38.181,37.199,39.139
6.213,0.00049,0.00464,0.00204,0.02609,-0.02239,0.96794,38.080,38.181,37.199,39.139
6.223,0.00027,0.00477,0.00204,0.02519,-0.02282,0.96779,38.080,38.181,37.199,39.360
6.233,0.00023,0.00468,0.00209,0.02492,-0.02710,0.97184,38.080,38.181,37.199,39.360
6.243,0.00041,0.00471,0.00204,0.02921,-0.02769,0.97325,38.080,37.980,37.199,39.470
6.253,0.00036,0.00476,0.00200,0.02757,-0.02785,0.96513,38.080,37.980,37.199,39.360
6.263,0.00014,0.00480,0.00195,0.02656,-0.02831,0.96892,38.080,37.980,37.199,39.470
6.273,0.00036,0.00489,0.00186,0.02995,-0.02781,0.96552,38.080,37.980,37.199,39.139
6.283,0.00072,0.00489,0.00177,0.02929,-0.02473,0.96993,38.080,37.980,37.199,39.360
6.293,0.00058,0.00476,0.00177,0.03054,-0.02617,0.96751,38.080,37.980,37.199,39.249
6.303,0.00054,0.00458,0.00164,0.02878,-0.02441,0.96611,38.080,37.980,37.199,39.470
6.313,0.00045,0.00453,0.00155,0.02453,-0.02492,0.96630,38.080,37.980,37.199,39.139
6.323,0.00036,0.00458,0.00160,0.02469,-0.02902,0.96895,38.080,37.980,37.199,39.470
6.333,0.00049,0.00462,0.00160,0.02769,-0.02344,0.97032,38.080,37.980,37.199,39.360
6.343,0.00058,0.00476,0.00164,0.02804,-0.02558,0.96841,38.083,37.980,37.199,39.360
6.353,0.00049,0.00485,0.00159,0.02543,-0.02504,0.97293,38.083,37.980,37.199,39.470
6.363,0.00067,0.00480,0.00151,0.02847,-0.02414,0.97020,38.083,37.980,37.199,39.360
6.373,0.00072,0.00485,0.00146,0.02668,-0.02867,0.96942,38.083,37.980,37.199,39.360
6.383,0.00081,0.00485,0.00151,0.02480,-0.03058,0.96591,38.083,37.980,37.199,39.249
6.393,0.00106,0.00480,0.00155,0.02512,-0.02730,0.96771,38.083,37.980,37.131,39.360
6.403,0.00119,0.00480,0.00159,0.02777,-0.02796,0.97293,38.083,37.980,37.131,39.360
6.413,0.00115,0.00494,0.00168,0.02500,-0.02434,0.96716,38.083,37.980,37.131,39.360
6.423,0.00137,0.00516,0.00173,0.02609,-0.02714,0.97172,38.083,37.980,37.131,39.249
6.433,0.00111,0.00520,0.00173,0.02508,-0.02738,0.96720,38.083,37.980,37.131,39.360
6.443,0.00124,0.00511,0.00168,0.02734,-0.02644,0.96880,38.083,37.980,37.131,39.249
6.453,0.00137,0.00502,0.00159,0.02718,-0.02215,0.96478,38.083,37.980,37.131,39.360
6.463,0.00128,0.00480,0.00159,0.02788,-0.02562,0.96708,38.083,37.980,37.131,39.360
6.473,0.00124,0.00471,0.00146,0.03019,-0.02839,0.96934,38.083,37.980,37.131,39.360
6.483,0.00146,0.00476,0.00151,0.02765,-0.02656,0.97087,38.083,37.980,37.131,39.470
6.493,0.00133,0.00480,0.00146,0.02445,-0.02613,0.96396,38.083,37.980,37.131,39.139
6.503,0.00115,0.00471,0.00133,0.02917,-0.02878,0.96950,38.083,37.980,37.131,39.360
6.513,0.00115,0.00462,0.00110,0.02824,-0.02488,0.96903,38.083,37.980,37.131,39.470
6.523,0.00115,0.00462,0.00097,0.02695,-0.02847,0.97036,38.083,37.980,37.131,39.470
6.533,0.00097,0.00467,0.00088,0.02991,-0.02488,0.96673,38.083,37.980,37.131,39.360
6.543,0.00057,0.00471,0.00083,0.02726,-0.02941,0.96529,38.083,37.980,37.131,39.360
6.553,0.00030,0.00476,0.00092,0.02430,-0.02984,0.97161,38.083,37.980,37.131,39.249
6.563,0.00044,0.00471,0.00106,0.03182,-0.02933,0.96568,38.083,37.980,37.131,39.360
6.573,0.00039,0.00445,0.00124,0.02683,-0.03054,0.96248,38.083,37.980,37.131,39.360
6.583,0.00039,0.00431,0.00146,0.02566,-0.02820,0.96681,38.083,37.980,37.131,39.360
6.593,0.00053,0.00440,0.00146,0.02406,-0.02921,0.96763,38.083,37.980,37.144,39.249
6.603,0.00071,0.00445,0.00142,0.02574,-0.02683,0.97161,38.083,37.980,37.144,39.360
6.613,0.00062,0.00449,0.00133,0.02570,-0.02636,0.96856,38.083,37.980,37.144,39.470
6.623,0.00066,0.00462,0.00137,0.02410,-0.03015,0.97126,38.083,37.980,37.144,39.360
6.633,0.00075,0.00462,0.00146,0.02812,-0.02633,0.96693,38.083,37.980,37.144,39.470
6.643,0.00057,0.00461,0.00164,0.02761,-0.02465,0.96767,38.083,37.900,37.144,39.360
6.653,0.00044,0.00456,0.00168,0.02504,-0.02601,0.96572,38.083,37.900,37.144,39.249
6.663,0.00039,0.00452,0.00173,0.02874,-0.02535,0.96658,38.083,37.900,37.144,39.360
6.673,0.00062,0.00452,0.00168,0.02539,-0.02516,0.97024,38.083,37.900,37.144,39.360
6.683,0.00066,0.00461,0.00155,0.02999,-0.02180,0.96665,38.083,37.900,37.144,39.360
6.693,0.00062,0.00470,0.00146,0.02406,-0.02999,0.96767,38.083,37.900,37.144,39.470
6.703,0.00062,0.00488,0.00142,0.02406,-0.02851,0.97036,38.083,37.900,37.144,39.360
6.713,0.00071,0.00497,0.00133,0.02812,-0.02687,0.96798,38.083,37.900,37.144,39.470
6.723,0.00048,0.00505,0.00133,0.02835,-0.02504,0.96806,38.083,37.900,37.144,39.249
6.733,0.00013,0.00523,0.00155,0.02461,-0.02944,0.96603,38.083,37.900,37.144,39.581
6.743,0.00004,0.00532,0.00164,0.02204,-0.02937,0.96689,38.082,37.900,37.144,39.249
6.753,-0.00014,0.00541,0.00164,0.02613,-0.02375,0.97001,38.082,37.900,37.144,39.360
6.763,-0.00032,0.00554,0.00173,0.02671,-0.02278,0.96704,38.082,37.900,37.144,39.360
6.773,-0.00036,0.00554,0.00182,0.02972,-0.02558,0.96786,38.082,37.900,37.144,39.249
6.783,-0.00050,0.00541,0.00195,0.02746,-0.02566,0.96763,38.082,37.900,37.144,39.470
6.793,-0.00067,0.00537,0.00200,0.02465,-0.02800,0.96880,38.082,37.900,37.157,39.470
6.803,-0.00081,0.00537,0.00204,0.02695,-0.02675,0.96919,38.082,37.900,37.157,39.249
6.813,-0.00081,0.00532,0.00213,0.02574,-0.02512,0.96572,38.082,37.900,37.157,39.360
6.823,-0.00058,0.00546,0.00222,0.02301,-0.02722,0.96895,38.082,37.900,37.157,39.249
6.833,-0.00049,0.00559,0.00236,0.02699,-0.02894,0.96782,38.082,37.900,37.157,39.249
6.843,-0.00058,0.00540,0.00253,0.02956,-0.02636,0.96888,38.082,38.169,37.157,39.360
6.853,-0.00058,0.00522,0.00267,0.02761,-0.02660,0.96665,38.082,38.169,37.157,39.360
6.863,-0.00072,0.00496,0.00267,0.02722,-0.02980,0.96459,38.082,38.169,37.157,39.470
6.873,-0.00081,0.00482,0.00271,0.03022,-0.02781,0.96615,38.082,38.169,37.157,39.360
6.883,-0.00107,0.00491,0.00271,0.02648,-0.01934,0.96981,38.082,38.169,37.157,39.360
6.893,-0.00112,0.00509,0.00267,0.03011,-0.02547,0.97032,38.082,38.169,37.157,39.360
6.903,-0.00098,0.00527,0.00262,0.02847,-0.02426,0.96494,38.082,38.169,37.157,39.470
6.913,-0.00076,0.00549,0.00258,0.02558,-0.02660,0.96946,38.082,38.169,37.157,39.360
6.923,-0.00067,0.00553,0.00249,0.03366,-0.02558,0.96786,38.082,38.169,37.157,39.470
6.933,-0.00076,0.00571,0.00227,0.02574,-0.03175,0.96946,38.082,38.169,37.157,39.360
6.943,-0.00067,0.00571,0.00199,0.02593,-0.03143,0.96595,38.089,38.169,37.157,39.360
6.953,-0.00067,0.00571,0.00182,0.02551,-0.02593,0.96630,38.089,38.169,37.157,39.360
6.963,-0.00067,0.00580,0.00159,0.02714,-0.02278,0.96568,38.089,38.169,37.157,39.470
6.973,-0.00058,0.00594,0.00146,0.02808,-0.02753,0.96521,38.089,38.169,37.157,39.470
6.983,-0.00036,0.00589,0.00150,0.02492,-0.02714,0.96876,38.089,38.169,37.157,39.360
6.993,0.00008,0.00576,0.00155,0.02430,-0.03342,0.96634,38.089,38.169,37.134,39.139
7.003,0.00030,0.00562,0.00159,0.02383,-0.02738,0.96798,38.089,38.169,37.134,39.470
7.013,0.00079,0.00540,0.00168,0.02703,-0.02597,0.96740,38.089,38.169,37.134,39.360
7.023,0.00075,0.00536,0.00168,0.02999,-0.02909,0.96771,38.089,38.169,37.134,39.470
7.033,0.00062,0.00549,0.00168,0.02703,-0.02371,0.96677,38.089,38.169,37.134,39.360
7.043,0.00048,0.00566,0.00164,0.02391,-0.02734,0.96716,38.089,38.073,37.134,39.360
7.053,0.00035,0.00566,0.00177,0.02894,-0.02956,0.96751,38.089,38.073,37.134,39.360
7.063,0.00035,0.00544,0.00195,0.02847,-0.02332,0.96864,38.089,38.073,37.134,39.249
7.073,0.00044,0.00548,0.00217,0.02671,-0.02660,0.96974,38.089,38.073,37.134,39.360
7.083,0.00044,0.00548,0.00235,0.02695,-0.02683,0.96810,38.089,38.073,37.134,39.139
7.093,0.00030,0.00553,0.00249,0.02523,-0.02960,0.96911,38.089,38.073,37.134,39.249
7.103,0.00044,0.00557,0.00244,0.02843,-0.02367,0.96782,38.089,38.073,37.134,39.360
7.113,0.00053,0.00575,0.00235,0.03050,-0.03299,0.96658,38.089,38.073,37.134,39.360
7.123,0.00030,0.00579,0.00231,0.02551,-0.03436,0.96860,38.089,38.073,37.134,39.470
7.133,0.00008,0.00561,0.00231,0.03058,-0.02944,0.97083,38.089,38.073,37.134,39.360
7.143,0.00017,0.00553,0.00240,0.02890,-0.02944,0.96759,38.084,38.073,37.134,39.249
7.153,0.00030,0.00530,0.00249,0.02652,-0.03132,0.96740,38.084,38.073,37.134,39.249
7.163,0.00044,0.00512,0.00244,0.02956,-0.02699,0.96736,38.084,38.073,37.134,39.360
7.173,0.00044,0.00490,0.00235,0.03030,-0.02944,0.96954,38.084,38.073,37.134,39.139
7.183,0.00048,0.00486,0.00209,0.02726,-0.02508,0.97243,38.084,38.073,37.134,39.581
7.193,0.00061,0.00472,0.00177,0.02648,-0.02644,0.96716,38.084,38.073,37.121,39.360
7.203,0.00057,0.00450,0.00150,0.02785,-0.02395,0.96708,38.084,38.073,37.121,39.360
7.213,0.00030,0.00432,0.00119,0.02710,-0.02422,0.96591,38.084,38.073,37.121,39.360
7.223,0.00035,0.00414,0.00106,0.02613,-0.02742,0.96931,38.084,38.073,37.121,39.249
7.233,0.00030,0.00414,0.00101,0.03241,-0.02636,0.96829,38.084,38.073,37.121,39.360
7.243,0.00026,0.00411,0.00097,0.02765,-0.02566,0.96880,38.084,38.055,37.121,39.470
7.253,0.00035,0.00415,0.00088,0.02937,-0.02835,0.96634,38.084,38.055,37.121,39.470
7.263,0.00039,0.00424,0.00079,0.03120,-0.02824,0.96876,38.084,38.055,37.121,39.360
7.273,0.00021,0.00424,0.00057,0.02976,-0.03003,0.97145,38.084,38.055,37.121,39.360
7.283,0.00035,0.00424,0.00043,0.03104,-0.02913,0.96669,38.084,38.055,37.121,39.360
7.293,0.00039,0.00420,0.00048,0.02753,-0.02578,0.96981,38.084,38.055,37.121,39.470
7.303,0.00043,0.00428,0.00057,0.02777,-0.02870,0.96708,38.084,38.055,37.121,39.470
7.313,0.00070,0.00437,0.00074,0.02699,-0.02691,0.97016,38.084,38.055,37.121,39.249
7.323,0.00070,0.00446,0.00110,0.02980,-0.02012,0.96880,38.084,38.055,37.121,39.249
7.333,0.00061,0.00442,0.00133,0.03050,-0.02671,0.96728,38.084,38.055,37.121,39.470
7.343,0.00057,0.00442,0.00150,0.02683,-0.02831,0.96650,38.094,38.055,37.121,39.139
7.353,0.00057,0.00446,0.00141,0.02792,-0.02582,0.96724,38.094,38.055,37.121,39.360
7.363,0.00043,0.00455,0.00128,0.03537,-0.02578,0.96856,38.094,38.055,37.121,39.139
7.373,0.00030,0.00464,0.00114,0.02679,-0.02902,0.96751,38.094,38.055,37.121,39.249
7.383,0.00008,0.00473,0.00110,0.02804,-0.02348,0.96759,38.094,38.055,37.121,39.139
7.393,0.00021,0.00477,0.00105,0.02925,-0.02816,0.96798,38.094,38.055,37.115,39.249
7.403,0.00026,0.00469,0.00123,0.03218,-0.02835,0.96837,38.094,38.055,37.115,39.470
7.413,0.00021,0.00460,0.00128,0.02956,-0.02473,0.96958,38.094,38.055,37.115,39.249
7.423,0.00030,0.00460,0.00132,0.03221,-0.02543,0.96814,38.094,38.055,37.115,39.470
7.433,0.00039,0.00451,0.00137,0.02730,-0.02941,0.96907,38.094,38.055,37.115,39.360
7.443,0.00026,0.00439,0.00146,0.03046,-0.02512,0.96716,38.094,38.128,37.115,39.360
7.453,-0.00001,0.00448,0.00141,0.02554,-0.02835,0.96677,38.094,38.128,37.115,39.360
7.463,-0.00001,0.00461,0.00141,0.03022,-0.02707,0.96568,38.094,38.128,37.115,39.360
7.473,0.00008,0.00457,0.00137,0.02905,-0.02730,0.96841,38.094,38.128,37.115,39.139
7.483,-0.00015,0.00452,0.00146,0.02664,-0.02566,0.96981,38.094,38.128,37.115,39.360
7.493,-0.00023,0.00439,0.00155,0.03311,-0.02820,0.96950,38.094,38.128,37.115,39.360
7.503,-0.00015,0.00430,0.00163,0.02722,-0.02484,0.96911,38.094,38.128,37.115,39.139
7.513,0.00012,0.00430,0.00159,0.02395,-0.02219,0.97153,38.094,38.128,37.115,39.360
7.523,0.00003,0.00435,0.00163,0.02562,-0.02508,0.96521,38.094,38.128,37.115,39.360
7.533,-0.00001,0.00444,0.00168,0.03210,-0.02800,0.96767,38.094,38.128,37.115,39.360
7.543,0.00008,0.00444,0.00186,0.02613,-0.03249,0.96950,38.091,38.128,37.115,39.360
7.553,-0.00023,0.00439,0.00195,0.02508,-0.02765,0.96915,38.091,38.128,37.115,39.249
7.563,-0.00028,0.00439,0.00199,0.02995,-0.02500,0.96701,38.091,38.128,37.115,39.360
7.573,-0.00019,0.00444,0.00195,0.02586,-0.02796,0.96716,38.091,38.128,37.115,39.249
7.583,-0.00001,0.00452,0.00190,0.02675,-0.02753,0.97161,38.091,38.128,37.115,39.360
7.593,-0.00001,0.00457,0.00190,0.02516,-0.02480,0.96537,38.091,38.128,37.138,39.470
7.603,-0.00001,0.00457,0.00186,0.02437,-0.02605,0.96669,38.091,38.128,37.138,39.360
7.613,0.00022,0.00448,0.00186,0.02465,-0.02531,0.96911,38.091,38.128,37.138,39.249
7.623,0.00017,0.00448,0.00186,0.02586,-0.02679,0.96802,38.091,38.128,37.138,39.360
7.633,0.00030,0.00461,0.00190,0.02445,-0.02714,0.97091,38.091,38.128,37.138,39.360
7.693,0.00088,0.00453,0.00204,0.02882,-0.02882,0.97200,38.091,38.123,37.138,39.470
7.703,0.00093,0.00444,0.00213,0.02851,-0.02859,0.96997,38.091,38.123,37.138,39.360
7.713,0.00084,0.00435,0.00226,0.02831,-0.02937,0.96513,38.091,38.123,37.138,39.249
7.723,0.00093,0.00430,0.00231,0.02344,-0.02944,0.96981,38.091,38.123,37.138,39.360
7.733,0.00093,0.00435,0.00235,0.02750,-0.02508,0.96771,38.091,38.123,37.138,39.470
7.743,0.00088,0.00444,0.00231,0.02574,-0.02527,0.96743,38.087,38.123,37.138,39.470
7.753,0.00088,0.00444,0.00226,0.03264,-0.02434,0.97270,38.087,38.123,37.138,39.360
7.763,0.00062,0.00444,0.00217,0.02391,-0.02640,0.96650,38.087,38.123,37.138,39.360
7.773,0.00044,0.00457,0.00204,0.02761,-0.02492,0.96888,38.087,38.123,37.138,39.470
7.783,0.00039,0.00466,0.00191,0.02929,-0.02516,0.96915,38.087,38.123,37.138,39.470
7.793,0.00018,0.00488,0.00182,0.02757,-0.03065,0.97048,38.087,38.123,37.212,39.360
7.803,0.00014,0.00519,0.00177,0.02757,-0.02558,0.96771,38.087,38.123,37.212,39.360
7.813,0.00010,0.00524,0.00159,0.02878,-0.02285,0.96794,38.087,38.123,37.212,39.470
7.823,0.00014,0.00515,0.00141,0.03081,-0.02625,0.96931,38.087,38.123,37.212,39.470
7.833,0.00014,0.00519,0.00137,0.02933,-0.02987,0.96895,38.087,38.123,37.212,39.249
7.843,0.00027,0.00522,0.00141,0.02999,-0.02847,0.96759,38.087,38.186,37.212,39.249
7.853,0.00027,0.00539,0.00146,0.02648,-0.02859,0.96572,38.087,38.186,37.212,39.360
7.863,0.00005,0.00557,0.00150,0.02551,-0.03268,0.96993,38.087,38.186,37.212,39.470
7.873,-0.00004,0.00544,0.00164,0.02757,-0.02418,0.96966,38.087,38.186,37.212,39.470
7.883,0.00014,0.00522,0.00168,0.02488,-0.02543,0.96658,38.087,38.186,37.212,39.360
7.893,0.00032,0.00499,0.00164,0.02453,-0.02835,0.96856,38.087,38.186,37.212,39.470
7.903,0.00045,0.00486,0.00164,0.02718,-0.02504,0.96892,38.087,38.186,37.212,39.360
7.913,0.00059,0.00482,0.00173,0.02492,-0.02999,0.96712,38.087,38.186,37.212,39.360
7.923,0.00059,0.00486,0.00191,0.03116,-0.02831,0.96872,38.087,38.186,37.212,39.360
7.933,0.00059,0.00477,0.00200,0.03179,-0.02297,0.96658,38.087,38.186,37.212,39.249
7.943,0.00068,0.00473,0.00208,0.02554,-0.02796,0.96529,38.094,38.186,37.212,39.360
7.953,0.00027,0.00468,0.00222,0.02324,-0.02496,0.96825,38.094,38.186,37.212,39.360
7.963,0.00010,0.00459,0.00226,0.02422,-0.02605,0.96919,38.094,38.186,37.212,39.249
7.973,0.00023,0.00455,0.00213,0.03097,-0.02796,0.96915,38.094,38.186,37.212,39.581
7.983,0.00023,0.00450,0.00199,0.02894,-0.02812,0.96767,38.094,38.186,37.212,39.581
7.993,0.00065,0.00446,0.00208,0.03097,-0.02648,0.96934,38.094,38.186,37.106,39.360
8.003,0.00092,0.00464,0.00208,0.02554,-0.02761,0.97235,38.094,38.186,37.106,39.360
8.013,0.00097,0.00464,0.00208,0.02516,-0.02734,0.96396,38.094,38.186,37.106,39.249
8.023,0.00092,0.00459,0.00208,0.02371,-0.03097,0.96689,38.094,38.186,37.106,39.470
8.033,0.00070,0.00459,0.00208,0.02722,-0.02730,0.97075,38.094,38.186,37.106,39.470
8.043,0.00057,0.00462,0.00208,0.02878,-0.02590,0.97036,38.094,37.978,37.106,39.360
8.053,0.00052,0.00458,0.00195,0.03284,-0.02461,0.97044,38.094,37.978,37.106,39.249
8.063,0.00048,0.00467,0.00177,0.02898,-0.02800,0.96662,38.094,37.978,37.106,39.470
8.073,0.00039,0.00480,0.00163,0.03202,-0.02699,0.96658,38.094,37.978,37.106,39.581
8.083,0.00061,0.00458,0.00163,0.02937,-0.02445,0.96318,38.094,37.978,37.106,39.470
8.093,0.00057,0.00449,0.00159,0.02633,-0.02586,0.96779,38.094,37.978,37.106,39.360
8.103,0.00039,0.00445,0.00163,0.03034,-0.02773,0.96193,38.094,37.978,37.106,39.360
8.113,0.00043,0.00445,0.00168,0.02640,-0.02870,0.97165,38.094,37.978,37.106,39.470
8.123,0.00025,0.00454,0.00159,0.03034,-0.02640,0.96864,38.094,37.978,37.106,39.360
8.133,0.00003,0.00462,0.00159,0.02406,-0.02539,0.96876,38.094,37.978,37.106,39.470
8.143,-0.00019,0.00476,0.00168,0.02769,-0.02664,0.96829,38.086,37.978,37.106,39.360
8.153,-0.00028,0.00467,0.00182,0.03003,-0.03182,0.96872,38.086,37.978,37.106,39.470
8.163,-0.00015,0.00454,0.00200,0.02734,-0.02570,0.96845,38.086,37.978,37.106,39.139
8.173,-0.00028,0.00445,0.00204,0.02449,-0.02590,0.96864,38.086,37.978,37.106,39.360
8.183,-0.00024,0.00440,0.00213,0.02855,-0.02683,0.96646,38.086,37.978,37.106,39.470
8.193,-0.00033,0.00431,0.00226,0.02496,-0.02437,0.96747,38.086,37.978,37.099,39.360
8.203,-0.00042,0.00431,0.00240,0.03245,-0.02562,0.97344,38.086,37.978,37.099,39.360
8.213,-0.00042,0.00462,0.00235,0.02894,-0.02781,0.96630,38.086,37.978,37.099,39.360
8.223,-0.00042,0.00454,0.00235,0.02691,-0.03132,0.96814,38.086,37.978,37.099,39.360
8.233,-0.00042,0.00445,0.00235,0.02972,-0.02590,0.96903,38.086,37.978,37.099,39.470
8.243,-0.00042,0.00436,0.00244,0.02539,-0.03046,0.96907,38.086,37.977,37.099,39.360
8.253,-0.00042,0.00422,0.00244,0.03073,-0.02757,0.97016,38.086,37.977,37.099,39.360
8.263,-0.00042,0.00418,0.00240,0.02539,-0.02605,0.96689,38.086,37.977,37.099,39.470
8.273,-0.00037,0.00431,0.00235,0.02894,-0.03046,0.96779,38.086,37.977,37.099,39.249
