#2025/08/25 18:31:47
time,wx, wy, wz, ax, ay, az, Tx, Ty, Tz, TAcc
4.933,-104.33279,-70.32547,-66.19402,0.29485,0.45305,9.37454,-265.839,-265.955,-265.724,51.736
4.943,-104.33322,-70.32730,-66.19422,0.23733,0.52914,9.34355,-265.839,-265.955,-265.724,51.736
4.953,-104.33364,-70.32914,-66.19449,0.22002,0.48181,9.36020,-265.839,-265.955,-265.724,51.736
4.963,-104.33405,-70.33097,-66.19478,0.24986,0.46610,9.39852,-265.839,-265.955,-265.724,51.736
4.973,-104.33443,-70.33281,-66.19511,0.23844,0.49050,9.38111,-265.839,-265.955,-265.724,51.846
4.983,-104.33482,-70.33466,-66.19548,0.23509,0.47893,9.37271,-265.839,-265.955,-265.724,51.625
4.993,-104.33522,-70.33652,-66.19588,0.26128,0.44925,9.37369,-265.839,-265.955,-265.724,51.736
5.003,-104.33566,-70.33840,-66.19634,0.21932,0.50986,9.37375,-265.839,-265.955,-265.724,51.625
5.013,-104.33613,-70.34027,-66.19688,0.21273,0.47712,9.35780,-265.839,-265.955,-265.724,51.846
5.023,-104.33662,-70.34212,-66.19749,0.24717,0.47433,9.33697,-265.839,-265.955,-265.724,51.736
5.033,-104.33712,-70.34397,-66.19814,0.22814,0.51912,9.36006,-265.839,-265.956,-265.724,51.625
5.043,-104.33763,-70.34585,-66.19883,0.24125,0.47904,9.38800,-265.839,-265.956,-265.724,51.515
5.053,-104.33816,-70.34772,-66.19958,0.24848,0.45111,9.39577,-265.839,-265.956,-265.724,51.846
5.063,-104.33875,-70.34958,-66.20036,0.27307,0.50090,9.40646,-265.839,-265.956,-265.724,51.736
5.123,-104.34241,-70.36092,-66.20451,0.23535,0.46112,9.32253,-265.839,-265.956,-265.724,51.846
5.133,-104.34297,-70.36284,-66.20507,0.27030,0.50663,9.40763,-265.842,-265.956,-265.724,51.625
5.143,-104.34355,-70.36474,-66.20557,0.26657,0.49693,9.38395,-265.842,-265.956,-265.724,51.515
5.153,-104.34410,-70.36658,-66.20601,0.24680,0.46716,9.37761,-265.842,-265.956,-265.724,51.736
5.163,-104.34469,-70.36836,-66.20638,0.23836,0.45981,9.38687,-265.842,-265.956,-265.724,51.736
5.173,-104.34528,-70.37009,-66.20672,0.22478,0.50983,9.34401,-265.842,-265.956,-265.724,51.846
5.183,-104.34586,-70.37175,-66.20701,0.27249,0.52007,9.40195,-265.842,-265.956,-265.725,51.736
5.193,-104.34638,-70.37331,-66.20727,0.23500,0.48474,9.39198,-265.842,-265.956,-265.725,51.846
5.203,-104.34690,-70.37484,-66.20753,0.23176,0.50608,9.35128,-265.842,-265.956,-265.725,51.515
5.213,-104.34745,-70.37633,-66.20778,0.22499,0.48609,9.36221,-265.842,-265.956,-265.725,51.846
5.223,-104.34808,-70.37775,-66.20804,0.25701,0.45603,9.34229,-265.842,-265.956,-265.725,51.846
5.233,-104.34875,-70.37917,-66.20830,0.20920,0.51594,9.38537,-265.842,-265.955,-265.725,51.736
5.243,-104.34953,-70.38054,-66.20861,0.24484,0.47094,9.36553,-265.842,-265.955,-265.725,51.736
5.253,-104.35040,-70.38189,-66.20898,0.23164,0.47961,9.35622,-265.842,-265.955,-265.725,51.846
5.263,-104.35134,-70.38325,-66.20943,0.22242,0.50912,9.37336,-265.842,-265.955,-265.725,51.625
5.273,-104.35236,-70.38463,-66.20993,0.21938,0.50336,9.38062,-265.842,-265.955,-265.725,51.736
5.283,-104.35346,-70.38605,-66.21053,0.24229,0.49094,9.38715,-265.842,-265.955,-265.725,51.846
5.293,-104.35463,-70.38752,-66.21122,0.25392,0.45486,9.34913,-265.842,-265.955,-265.725,51.736
5.303,-104.35589,-70.38902,-66.21201,0.24218,0.50469,9.36538,-265.842,-265.955,-265.725,51.846
5.313,-104.35725,-70.39056,-66.21291,0.25236,0.49325,9.35700,-265.842,-265.955,-265.725,51.736
5.323,-104.35870,-70.39211,-66.21390,0.26409,0.47730,9.37277,-265.842,-265.955,-265.725,51.736
5.333,-104.36027,-70.39370,-66.21500,0.25789,0.47914,9.36712,-265.840,-265.955,-265.725,51.736
5.343,-104.36189,-70.39532,-66.21623,0.26984,0.44470,9.36368,-265.840,-265.955,-265.725,51.736
5.353,-104.36358,-70.39699,-66.21753,0.27502,0.50013,9.40003,-265.840,-265.955,-265.725,51.736
5.363,-104.36528,-70.39866,-66.21894,0.21253,0.45643,9.36874,-265.840,-265.955,-265.725,51.625
5.373,-104.36701,-70.40033,-66.22041,0.23498,0.48628,9.39439,-265.840,-265.955,-265.725,51.736
5.383,-104.36877,-70.40194,-66.22195,0.26428,0.49762,9.36545,-265.840,-265.955,-265.724,51.846
5.393,-104.37054,-70.40350,-66.22349,0.24725,0.50015,9.36902,-265.840,-265.955,-265.724,51.736
5.403,-104.37236,-70.40498,-66.22508,0.25427,0.45231,9.39095,-265.840,-265.955,-265.724,51.625
5.413,-104.37418,-70.40642,-66.22673,0.24764,0.50013,9.36259,-265.840,-265.955,-265.724,51.846
5.423,-104.37600,-70.40784,-66.22842,0.23612,0.45210,9.38247,-265.840,-265.955,-265.724,51.736
5.433,-104.37785,-70.40930,-66.23010,0.23067,0.45741,9.37842,-265.840,-265.956,-265.724,51.846
5.443,-104.37966,-70.41080,-66.23179,0.24796,0.47018,9.35629,-265.840,-265.956,-265.724,51.515
5.453,-104.38145,-70.41233,-66.23346,0.24371,0.47240,9.34180,-265.840,-265.956,-265.724,51.736
5.463,-104.38316,-70.41388,-66.23514,0.27601,0.48165,9.37800,-265.840,-265.956,-265.724,51.846
5.473,-104.38482,-70.41543,-66.23681,0.23312,0.48802,9.34091,-265.840,-265.956,-265.724,51.846
5.483,-104.38643,-70.41695,-66.23848,0.22930,0.51385,9.39185,-265.840,-265.956,-265.724,51.515
5.493,-104.38802,-70.41850,-66.24016,0.21270,0.51479,9.37452,-265.840,-265.956,-265.724,51.846
5.503,-104.38961,-70.42008,-66.24184,0.24324,0.51393,9.37177,-265.840,-265.956,-265.724,51.736
5.513,-104.39119,-70.42173,-66.24350,0.25357,0.48828,9.35863,-265.840,-265.956,-265.724,51.736
5.523,-104.39272,-70.42344,-66.24509,0.23888,0.48889,9.35458,-265.840,-265.956,-265.724,51.846
5.533,-104.39423,-70.42522,-66.24665,0.29631,0.46263,9.36686,-265.840,-265.956,-265.724,51.736
5.543,-104.39572,-70.42706,-66.24815,0.25889,0.48962,9.40447,-265.840,-265.956,-265.724,51.625
5.553,-104.39719,-70.42892,-66.24956,0.26271,0.49915,9.36986,-265.840,-265.956,-265.724,51.846
5.563,-104.39864,-70.43079,-66.25092,0.24802,0.49903,9.37707,-265.840,-265.956,-265.724,51.846
5.573,-104.40010,-70.43266,-66.25224,0.27244,0.49611,9.34617,-265.840,-265.956,-265.724,51.515
5.583,-104.40158,-70.43454,-66.25350,0.20635,0.45637,9.36793,-265.840,-265.956,-265.725,51.846
5.593,-104.40308,-70.43641,-66.25468,0.29798,0.48686,9.37561,-265.840,-265.956,-265.725,51.625
5.603,-104.40459,-70.43825,-66.25577,0.33065,0.46531,9.37858,-265.840,-265.956,-265.725,51.736
5.613,-104.40611,-70.44004,-66.25676,0.24555,0.47333,9.39085,-265.840,-265.956,-265.725,51.736
5.623,-104.40757,-70.44180,-66.25762,0.28633,0.45753,9.36164,-265.840,-265.956,-265.725,51.846
5.633,-104.40894,-70.44353,-66.25843,0.24184,0.45569,9.40941,-265.840,-265.956,-265.725,51.736
5.643,-104.41028,-70.44528,-66.25922,0.25507,0.52222,9.40874,-265.840,-265.956,-265.725,51.957
5.653,-104.41155,-70.44696,-66.25993,0.24460,0.53199,9.37371,-265.840,-265.956,-265.725,51.846
5.663,-104.41281,-70.44859,-66.26059,0.27865,0.48746,9.38441,-265.840,-265.956,-265.725,51.736
5.673,-104.41409,-70.45021,-66.26118,0.24385,0.49996,9.31876,-265.840,-265.956,-265.725,51.515
5.683,-104.41537,-70.45182,-66.26174,0.27318,0.49955,9.33973,-265.840,-265.956,-265.725,51.736
5.693,-104.41666,-70.45341,-66.26226,0.25604,0.50907,9.37182,-265.840,-265.956,-265.725,51.957
5.703,-104.41795,-70.45500,-66.26270,0.23117,0.44778,9.36640,-265.840,-265.956,-265.725,51.846
5.713,-104.41928,-70.45657,-66.26310,0.29015,0.46969,9.30893,-265.840,-265.956,-265.725,51.515
5.723,-104.42061,-70.45819,-66.26345,0.21301,0.52397,9.36524,-265.840,-265.956,-265.725,51.515
5.733,-104.42194,-70.45983,-66.26379,0.27565,0.48009,9.37037,-265.840,-265.956,-265.725,51.625
5.743,-104.42327,-70.46151,-66.26413,0.24291,0.50817,9.37220,-265.841,-265.956,-265.725,51.846
5.753,-104.42464,-70.46320,-66.26443,0.29452,0.48718,9.36676,-265.841,-265.956,-265.725,51.846
5.763,-104.42604,-70.46489,-66.26467,0.27064,0.48454,9.33376,-265.841,-265.956,-265.725,51.846
5.773,-104.42743,-70.46658,-66.26488,0.24104,0.50465,9.35573,-265.841,-265.956,-265.725,51.736
5.783,-104.42879,-70.46827,-66.26507,0.26661,0.49423,9.37954,-265.841,-265.956,-265.725,51.625
5.793,-104.43012,-70.46999,-66.26526,0.26548,0.49906,9.32926,-265.841,-265.956,-265.725,51.846
5.803,-104.43137,-70.47171,-66.26544,0.26476,0.48502,9.38480,-265.841,-265.956,-265.725,51.736
5.813,-104.43250,-70.47341,-66.26559,0.26725,0.46891,9.37925,-265.841,-265.956,-265.725,51.846
5.823,-104.43354,-70.47508,-66.26573,0.21189,0.44789,9.33822,-265.841,-265.956,-265.725,51.736
5.833,-104.43446,-70.47668,-66.26588,0.24762,0.50621,9.34126,-265.841,-265.956,-265.725,51.736
5.843,-104.43528,-70.47824,-66.26599,0.25067,0.43370,9.34077,-265.841,-265.956,-265.725,51.736
5.853,-104.43601,-70.47975,-66.26611,0.26168,0.44999,9.36123,-265.841,-265.956,-265.725,51.736
5.863,-104.43665,-70.48122,-66.26620,0.22192,0.52175,9.36325,-265.841,-265.956,-265.725,51.736
5.873,-104.43723,-70.48265,-66.26627,0.21489,0.45901,9.32572,-265.841,-265.956,-265.725,51.625
5.883,-104.43774,-70.48402,-66.26633,0.26205,0.49292,9.34094,-265.841,-265.956,-265.725,51.736
5.893,-104.43821,-70.48525,-66.26640,0.31436,0.47694,9.34191,-265.841,-265.956,-265.725,51.736
5.903,-104.43863,-70.48640,-66.26643,0.21910,0.49675,9.35290,-265.841,-265.956,-265.725,51.736
5.913,-104.43904,-70.48746,-66.26646,0.29794,0.49220,9.36634,-265.841,-265.956,-265.725,51.515
5.923,-104.43942,-70.48843,-66.26649,0.26484,0.47771,9.37961,-265.841,-265.956,-265.725,51.736
5.933,-104.43978,-70.48929,-66.26652,0.25347,0.49562,9.37468,-265.841,-265.956,-265.725,51.736
5.943,-104.44014,-70.49007,-66.26654,0.22133,0.46232,9.38522,-265.841,-265.956,-265.725,51.515
5.953,-104.44051,-70.49078,-66.26655,0.25356,0.48604,9.37874,-265.841,-265.956,-265.725,51.846
5.963,-104.44093,-70.49141,-66.26656,0.27109,0.47690,9.34464,-265.841,-265.956,-265.725,51.846
5.973,-104.44141,-70.49197,-66.26657,0.24309,0.48712,9.39118,-265.841,-265.956,-265.725,51.846
5.983,-104.44196,-70.49242,-66.26658,0.24715,0.47514,9.34863,-265.841,-265.956,-265.725,51.846
5.993,-104.44254,-70.49278,-66.26660,0.26167,0.45263,9.34553,-265.841,-265.956,-265.725,51.736
6.003,-104.44315,-70.49307,-66.26662,0.26178,0.47876,9.35547,-265.841,-265.956,-265.725,51.846
6.013,-104.44381,-70.49332,-66.26663,0.27874,0.44250,9.36772,-265.841,-265.956,-265.725,51.846
6.023,-104.44454,-70.49356,-66.26664,0.25775,0.49787,9.34131,-265.841,-265.956,-265.725,51.736
6.033,-104.44533,-70.49377,-66.26665,0.25246,0.48178,9.36951,-265.841,-265.956,-265.725,51.736
6.043,-104.44623,-70.49395,-66.26667,0.23236,0.48949,9.32080,-265.841,-265.957,-265.725,51.846
6.053,-104.44723,-70.49412,-66.26668,0.25807,0.46262,9.36036,-265.841,-265.957,-265.725,51.846
6.063,-104.44834,-70.49424,-66.26668,0.25416,0.50669,9.35373,-265.841,-265.957,-265.725,51.736
6.073,-104.44954,-70.49433,-66.26669,0.19679,0.44555,9.37680,-265.841,-265.957,-265.725,51.736
6.083,-104.45085,-70.49439,-66.26670,0.23833,0.49975,9.39434,-265.841,-265.957,-265.725,51.625
6.093,-104.45225,-70.49442,-66.26671,0.23848,0.45394,9.34830,-265.841,-265.957,-265.725,51.846
6.103,-104.45368,-70.49446,-66.26672,0.23279,0.48377,9.33087,-265.841,-265.957,-265.725,51.736
6.113,-104.45519,-70.49451,-66.26674,0.25885,0.45960,9.37726,-265.841,-265.957,-265.725,51.515
6.123,-104.45676,-70.49454,-66.26675,0.26739,0.46262,9.32942,-265.841,-265.957,-265.725,51.846
6.133,-104.45840,-70.49458,-66.26676,0.24590,0.44481,9.35197,-265.841,-265.957,-265.725,51.846
6.143,-104.46010,-70.49460,-66.26678,0.25387,0.49333,9.37912,-265.842,-265.957,-265.725,51.846
6.153,-104.46184,-70.49463,-66.26681,0.26840,0.47721,9.33016,-265.842,-265.957,-265.725,51.736
6.163,-104.46358,-70.49465,-66.26685,0.26514,0.48806,9.37313,-265.842,-265.957,-265.725,51.846
6.173,-104.46532,-70.49467,-66.26689,0.26013,0.49362,9.32525,-265.842,-265.957,-265.725,51.846
6.183,-104.46706,-70.49469,-66.26695,0.26992,0.51265,9.36821,-265.842,-265.957,-265.725,51.736
6.193,-104.46877,-70.49470,-66.26704,0.22240,0.51444,9.35283,-265.842,-265.957,-265.725,51.736
6.203,-104.47050,-70.49472,-66.26716,0.30477,0.50681,9.35141,-265.842,-265.957,-265.725,51.846
6.213,-104.47221,-70.49474,-66.26728,0.26783,0.44859,9.38657,-265.842,-265.957,-265.725,51.625
6.223,-104.47392,-70.49475,-66.26744,0.21552,0.46606,9.37152,-265.842,-265.957,-265.725,51.736
6.233,-104.47562,-70.49477,-66.26762,0.31071,0.48815,9.38246,-265.842,-265.957,-265.725,51.736
6.243,-104.47733,-70.49478,-66.26784,0.26276,0.46294,9.32499,-265.842,-265.958,-265.725,51.736
6.253,-104.47903,-70.49479,-66.26810,0.24758,0.46677,9.37399,-265.842,-265.958,-265.725,51.736
6.263,-104.48074,-70.49480,-66.26839,0.24464,0.52928,9.36648,-265.842,-265.958,-265.725,51.736
6.273,-104.48239,-70.49480,-66.26871,0.25502,0.49525,9.37308,-265.842,-265.958,-265.725,51.515
6.283,-104.48405,-70.49480,-66.26904,0.23265,0.45808,9.34063,-265.842,-265.958,-265.725,51.736
6.293,-104.48576,-70.49481,-66.26939,0.28415,0.51817,9.36982,-265.842,-265.958,-265.725,51.625
6.303,-104.48744,-70.49482,-66.26977,0.21910,0.45537,9.37600,-265.842,-265.958,-265.725,51.846
6.313,-104.48909,-70.49483,-66.27016,0.26069,0.46883,9.37763,-265.842,-265.958,-265.725,51.846
6.323,-104.49074,-70.49483,-66.27059,0.24457,0.50496,9.32075,-265.842,-265.958,-265.725,51.625
6.333,-104.49237,-70.49483,-66.27103,0.29022,0.52749,9.38386,-265.842,-265.958,-265.725,51.515
6.343,-104.49399,-70.49484,-66.27145,0.25570,0.46458,9.38326,-265.840,-265.958,-265.725,51.625
6.353,-104.49557,-70.49484,-66.27188,0.25167,0.47652,9.41135,-265.840,-265.958,-265.725,51.736
6.363,-104.49715,-70.49485,-66.27228,0.21772,0.44111,9.36198,-265.840,-265.958,-265.725,51.736
6.373,-104.49873,-70.49485,-66.27266,0.23738,0.47902,9.39523,-265.840,-265.958,-265.725,51.515
6.383,-104.50032,-70.49485,-66.27299,0.24407,0.47620,9.32972,-265.840,-265.958,-265.725,51.846
6.393,-104.50193,-70.49486,-66.27329,0.22863,0.47265,9.34941,-265.840,-265.958,-265.724,51.736
6.403,-104.50359,-70.49486,-66.27359,0.22414,0.45952,9.33699,-265.840,-265.958,-265.724,51.846
6.413,-104.50526,-70.49487,-66.27386,0.25746,0.47809,9.40331,-265.840,-265.958,-265.724,51.515
6.423,-104.50692,-70.49487,-66.27415,0.19962,0.50817,9.38739,-265.840,-265.958,-265.724,51.846
6.433,-104.50862,-70.49488,-66.27441,0.24912,0.50028,9.40642,-265.840,-265.958,-265.724,51.846
6.443,-104.51039,-70.49490,-66.27464,0.21853,0.46663,9.42218,-265.840,-265.957,-265.724,51.736
6.453,-104.51218,-70.49492,-66.27483,0.27204,0.49574,9.35261,-265.840,-265.957,-265.724,51.515
6.463,-104.51402,-70.49493,-66.27500,0.22548,0.47536,9.36708,-265.840,-265.957,-265.724,51.736
6.473,-104.51590,-70.49494,-66.27515,0.24836,0.42840,9.37215,-265.840,-265.957,-265.724,51.846
6.483,-104.51782,-70.49496,-66.27532,0.25289,0.51441,9.37098,-265.840,-265.957,-265.724,51.736
6.493,-104.51975,-70.49500,-66.27547,0.24850,0.49170,9.36424,-265.840,-265.957,-265.724,51.736
6.503,-104.52168,-70.49503,-66.27563,0.24938,0.51256,9.40395,-265.840,-265.957,-265.724,51.736
6.513,-104.52361,-70.49508,-66.27579,0.25400,0.48105,9.37756,-265.840,-265.957,-265.724,51.736
6.523,-104.52554,-70.49512,-66.27596,0.22869,0.46011,9.39127,-265.840,-265.957,-265.724,51.625
6.533,-104.52746,-70.49518,-66.27613,0.24895,0.44493,9.37891,-265.840,-265.957,-265.724,51.846
6.543,-104.52936,-70.49524,-66.27629,0.27429,0.49553,9.40286,-265.841,-265.957,-265.724,51.846
6.553,-104.53124,-70.49532,-66.27642,0.27428,0.46394,9.36360,-265.841,-265.957,-265.724,51.736
6.563,-104.53314,-70.49538,-66.27657,0.23695,0.48661,9.36786,-265.841,-265.957,-265.724,51.515
6.573,-104.53505,-70.49545,-66.27668,0.23080,0.48385,9.36625,-265.841,-265.957,-265.724,51.736
6.583,-104.53696,-70.49551,-66.27679,0.22403,0.47215,9.32608,-265.841,-265.957,-265.724,51.736
6.593,-104.53886,-70.49559,-66.27689,0.23709,0.50554,9.40798,-265.841,-265.957,-265.724,51.736
6.603,-104.54075,-70.49568,-66.27700,0.25224,0.50062,9.38350,-265.841,-265.957,-265.724,51.736
6.613,-104.54262,-70.49579,-66.27710,0.26287,0.48191,9.37757,-265.841,-265.957,-265.724,51.736
6.623,-104.54446,-70.49590,-66.27720,0.24853,0.48900,9.35983,-265.841,-265.957,-265.724,51.846
6.633,-104.54630,-70.49603,-66.27728,0.25034,0.49753,9.38351,-265.841,-265.957,-265.724,51.736
6.643,-104.54810,-70.49615,-66.27737,0.22994,0.48967,9.38873,-265.841,-265.958,-265.724,51.736
6.653,-104.54984,-70.49627,-66.27743,0.27542,0.46286,9.38492,-265.841,-265.958,-265.724,51.736
6.663,-104.55153,-70.49639,-66.27749,0.26477,0.48424,9.38279,-265.841,-265.958,-265.724,51.846
6.673,-104.55317,-70.49652,-66.27755,0.24174,0.47094,9.37517,-265.841,-265.958,-265.724,51.846
6.683,-104.55479,-70.49667,-66.27761,0.23510,0.48118,9.35501,-265.841,-265.958,-265.724,51.957
6.693,-104.55639,-70.49682,-66.27766,0.22992,0.49347,9.37465,-265.841,-265.958,-265.724,51.625
6.703,-104.55792,-70.49699,-66.27773,0.22906,0.46428,9.37035,-265.841,-265.958,-265.724,51.736
6.713,-104.55940,-70.49718,-66.27779,0.24925,0.45413,9.37525,-265.841,-265.958,-265.724,51.736
6.723,-104.56084,-70.49737,-66.27784,0.23741,0.47782,9.37915,-265.841,-265.958,-265.724,51.515
6.733,-104.56227,-70.49756,-66.27791,0.24726,0.49936,9.36380,-265.841,-265.958,-265.724,51.736
6.743,-104.56367,-70.49773,-66.27795,0.24585,0.52054,9.38944,-265.842,-265.958,-265.724,51.846
6.753,-104.56504,-70.49793,-66.27800,0.24522,0.54772,9.37002,-265.842,-265.958,-265.724,51.736
6.763,-104.56639,-70.49812,-66.27807,0.23374,0.45860,9.38325,-265.842,-265.958,-265.724,51.736
6.773,-104.56776,-70.49830,-66.27812,0.23372,0.50077,9.36538,-265.842,-265.958,-265.724,51.846
6.783,-104.56912,-70.49848,-66.27819,0.22311,0.47618,9.39159,-265.842,-265.958,-265.724,51.846
6.793,-104.57050,-70.49866,-66.27826,0.24700,0.48935,9.35299,-265.842,-265.958,-265.727,51.625
6.803,-104.57190,-70.49882,-66.27832,0.25258,0.42435,9.41640,-265.842,-265.958,-265.727,51.736
6.813,-104.57325,-70.49896,-66.27839,0.26692,0.46391,9.37685,-265.842,-265.958,-265.727,51.846
6.823,-104.57455,-70.49911,-66.27846,0.26364,0.48343,9.37033,-265.842,-265.958,-265.727,51.736
6.833,-104.57586,-70.49924,-66.27852,0.24973,0.48556,9.35904,-265.842,-265.958,-265.727,51.736
6.843,-104.57716,-70.49938,-66.27859,0.20139,0.49006,9.35692,-265.842,-265.955,-265.727,51.736
6.853,-104.57845,-70.49953,-66.27864,0.24686,0.45913,9.38568,-265.842,-265.955,-265.727,51.515
6.863,-104.57974,-70.49966,-66.27871,0.27473,0.49354,9.37956,-265.842,-265.955,-265.727,51.625
6.873,-104.58103,-70.49979,-66.27879,0.25343,0.53406,9.39502,-265.842,-265.955,-265.727,51.846
6.883,-104.58232,-70.49989,-66.27885,0.25101,0.47103,9.37559,-265.842,-265.955,-265.727,51.736
6.893,-104.58362,-70.50000,-66.27892,0.26955,0.50358,9.41609,-265.842,-265.955,-265.727,51.515
6.903,-104.58492,-70.50010,-66.27898,0.29363,0.53404,9.38143,-265.842,-265.955,-265.727,51.736
6.913,-104.58619,-70.50021,-66.27902,0.28422,0.51090,9.37588,-265.842,-265.955,-265.727,51.846
6.923,-104.58746,-70.50033,-66.27907,0.27278,0.49732,9.36466,-265.842,-265.955,-265.727,51.515
6.933,-104.58871,-70.50043,-66.27911,0.24779,0.48706,9.35541,-265.842,-265.955,-265.727,51.846
6.943,-104.59000,-70.50053,-66.27915,0.24045,0.48323,9.38114,-265.842,-265.955,-265.727,51.515
6.953,-104.59131,-70.50063,-66.27918,0.23663,0.44210,9.37287,-265.840,-265.955,-265.727,51.515
6.963,-104.59261,-70.50072,-66.27922,0.22885,0.48802,9.35497,-265.840,-265.955,-265.727,51.736
6.973,-104.59394,-70.50079,-66.27925,0.26626,0.49454,9.35622,-265.840,-265.955,-265.727,51.736
6.983,-104.59534,-70.50086,-66.27929,0.25606,0.50828,9.36338,-265.840,-265.955,-265.727,51.515
6.993,-104.59676,-70.50092,-66.27932,0.26565,0.47352,9.38646,-265.840,-265.955,-265.724,51.736
7.003,-104.59819,-70.50098,-66.27934,0.24121,0.48776,9.35459,-265.840,-265.955,-265.724,51.625
7.013,-104.59967,-70.50105,-66.27936,0.25542,0.44894,9.41710,-265.840,-265.955,-265.724,51.515
7.023,-104.60116,-70.50111,-66.27938,0.23739,0.48163,9.37190,-265.840,-265.955,-265.724,51.625
7.033,-104.60265,-70.50118,-66.27940,0.27801,0.50975,9.39799,-265.840,-265.955,-265.724,51.846
7.043,-104.60416,-70.50127,-66.27943,0.20061,0.45283,9.35949,-265.840,-265.955,-265.724,51.625
7.053,-104.60568,-70.50133,-66.27944,0.26517,0.48686,9.35705,-265.840,-265.957,-265.724,51.846
7.063,-104.60725,-70.50139,-66.27946,0.24345,0.52631,9.40428,-265.840,-265.957,-265.724,51.846
7.073,-104.60880,-70.50146,-66.27946,0.28632,0.49441,9.37475,-265.840,-265.957,-265.724,51.736
7.083,-104.61038,-70.50153,-66.27948,0.24710,0.50268,9.44540,-265.840,-265.957,-265.724,51.736
7.093,-104.61202,-70.50160,-66.27949,0.25156,0.48425,9.42981,-265.840,-265.957,-265.724,51.736
7.103,-104.61365,-70.50167,-66.27950,0.25864,0.48899,9.32246,-265.840,-265.957,-265.724,51.625
7.113,-104.61523,-70.50174,-66.27952,0.28269,0.47060,9.38088,-265.840,-265.957,-265.724,51.846
7.123,-104.61676,-70.50181,-66.27952,0.26164,0.48617,9.39645,-265.840,-265.957,-265.724,51.846
7.133,-104.61829,-70.50188,-66.27953,0.28470,0.46030,9.39540,-265.840,-265.957,-265.724,51.736
7.143,-104.61979,-70.50197,-66.27954,0.26441,0.51240,9.43051,-265.840,-265.957,-265.724,51.736
7.153,-104.62131,-70.50208,-66.27955,0.27263,0.51229,9.36741,-265.841,-265.957,-265.724,51.515
7.163,-104.62285,-70.50218,-66.27956,0.20261,0.48318,9.36298,-265.841,-265.957,-265.724,51.515
7.173,-104.62439,-70.50227,-66.27956,0.26668,0.44555,9.40025,-265.841,-265.957,-265.724,51.846
7.183,-104.62595,-70.50238,-66.27956,0.23534,0.45814,9.35149,-265.841,-265.957,-265.724,51.846
7.193,-104.62749,-70.50251,-66.27956,0.23440,0.50623,9.39189,-265.841,-265.957,-265.724,51.846
7.203,-104.62904,-70.50266,-66.27957,0.27348,0.50651,9.35578,-265.841,-265.957,-265.725,51.736
7.213,-104.63058,-70.50284,-66.27959,0.23689,0.45551,9.36517,-265.841,-265.957,-265.725,51.515
7.223,-104.63210,-70.50303,-66.27959,0.22297,0.49415,9.36860,-265.841,-265.957,-265.725,51.736
7.233,-104.63354,-70.50323,-66.27962,0.21557,0.45844,9.38965,-265.841,-265.957,-265.725,51.846
7.243,-104.63492,-70.50344,-66.27961,0.21745,0.46421,9.38641,-265.841,-265.957,-265.725,51.846
7.253,-104.63628,-70.50365,-66.27962,0.25228,0.49678,9.38151,-265.841,-265.955,-265.725,51.846
7.263,-104.63757,-70.50385,-66.27962,0.26627,0.49716,9.33209,-265.841,-265.955,-265.725,51.736
7.273,-104.63879,-70.50406,-66.27962,0.20863,0.49446,9.39350,-265.841,-265.955,-265.725,51.625
7.283,-104.63994,-70.50427,-66.27963,0.30791,0.49809,9.37598,-265.841,-265.955,-265.725,51.736
7.293,-104.64103,-70.50449,-66.27966,0.23406,0.46362,9.39046,-265.841,-265.955,-265.725,51.625
7.303,-104.64210,-70.50474,-66.27966,0.23501,0.48623,9.37630,-265.841,-265.955,-265.725,51.736
7.313,-104.64314,-70.50499,-66.27967,0.21983,0.53898,9.35514,-265.841,-265.955,-265.725,51.736
7.323,-104.64418,-70.50525,-66.27969,0.27369,0.48389,9.36472,-265.841,-265.955,-265.725,51.736
7.333,-104.64523,-70.50552,-66.27970,0.29851,0.54339,9.41075,-265.841,-265.955,-265.725,51.736
7.343,-104.64623,-70.50581,-66.27971,0.25025,0.50637,9.38790,-265.841,-265.955,-265.725,51.957
7.353,-104.64721,-70.50614,-66.27972,0.22363,0.46126,9.40493,-265.840,-265.955,-265.725,51.736
7.363,-104.64822,-70.50648,-66.27972,0.25529,0.42474,9.41077,-265.840,-265.955,-265.725,51.846
7.373,-104.64931,-70.50687,-66.27972,0.28972,0.50137,9.37794,-265.840,-265.955,-265.725,51.515
7.383,-104.65047,-70.50726,-66.27974,0.24748,0.47450,9.38964,-265.840,-265.955,-265.725,51.846
7.393,-104.65167,-70.50771,-66.27975,0.27214,0.48087,9.38483,-265.840,-265.955,-265.725,51.846
7.403,-104.65290,-70.50821,-66.27977,0.25084,0.51764,9.42926,-265.840,-265.955,-265.724,51.625
7.413,-104.65419,-70.50868,-66.27976,0.20412,0.48214,9.39395,-265.840,-265.955,-265.724,51.846
7.423,-104.65553,-70.50916,-66.27977,0.23163,0.47811,9.36788,-265.840,-265.955,-265.724,51.736
7.433,-104.65690,-70.50965,-66.27976,0.25482,0.47833,9.36390,-265.840,-265.955,-265.724,51.736
7.443,-104.65830,-70.51019,-66.27978,0.25263,0.46075,9.39734,-265.840,-265.955,-265.724,51.515
7.453,-104.65973,-70.51072,-66.27979,0.22690,0.48690,9.37025,-265.840,-265.957,-265.724,51.736
7.463,-104.66115,-70.51130,-66.27979,0.24114,0.45480,9.37162,-265.840,-265.957,-265.724,51.625
