#2022-01-27 20:10:44
4.73680, 0.00098, 98, 35.5
4.74680, 0.00098, 23, 35.5
4.75690, -0.00098, 44, 35.5
4.76700, 0.00000, 8, 35.5
4.77700, 0.00049, 102, 35.5
4.78710, 0.00049, 16, 35.5
4.79710, 0.00000, 110, 35.5
4.80710, -0.00098, 28, 35.5
4.81710, 0.00000, 24, 35.5
4.82720, 0.00049, 88, 35.5
4.83720, 0.00000, 122, 35.5
4.84720, 0.00049, 73, 35.5
4.85720, 0.00000, 124, 35.5
4.86720, -0.00049, 90, 35.5
4.87730, 0.00000, 68, 35.5
4.88740, 0.00000, 40, 35.5
4.89740, 0.00049, 75, 35.5
4.90750, -0.00098, 42, 35.5
4.91760, 0.00049, 15, 35.5
4.92760, 0.00098, 20, 35.5
4.93770, -0.00049, 43, 35.5
4.94780, 0.00000, 96, 35.5
4.95790, 0.00049, 48, 35.5
4.96790, 0.00000, 54, 35.5
4.97800, 0.00000, 24, 35.5
4.98810, 0.00000, 124, 35.5
4.99810, 0.00000, 28, 35.5
5.00820, -0.00049, 23, 35.5
5.01830, -0.00049, 55, 35.5
5.02830, 0.00098, 64, 35.5
5.03840, -0.00049, 10, 35.5
5.04850, 0.00000, 6, 35.5
5.05850, 0.00049, 108, 35.5
5.06860, -0.00049, 66, 35.5
5.07870, -0.00049, 122, 35.5
5.08870, 0.00000, 111, 35.5
5.09880, 0.00049, 14, 35.5
5.10880, 0.00000, 121, 35.5
5.11890, 0.00000, 78, 35.5
5.12890, 0.00000, 120, 35.5
5.13890, 0.00000, 16, 35.5
5.14890, -0.00049, 8, 35.5
5.15890, -0.00049, 116, 35.5
5.16900, -0.00049, 22, 35.5
5.17900, -0.00146, 76, 35.5
5.18900, -0.00049, 72, 35.5
5.19910, 0.00000, 46, 35.5
5.20910, 0.00000, 128, 35.5
5.21920, 0.00000, 42, 35.5
5.22930, 0.00049, 14, 35.5
5.23930, -0.00049, 99, 35.5
5.24940, -0.00098, 125, 35.5
5.25950, -0.00049, 86, 35.5
5.26950, -0.00049, 99, 35.5
5.27960, 0.00000, 8, 35.5
5.28970, -0.00098, 110, 35.5
5.29980, -0.00049, 12, 35.5
5.30980, 0.00049, 31, 35.5
5.31990, 0.00049, 61, 35.5
5.33000, 0.00000, 53, 35.5
5.34000, -0.00098, 39, 35.5
5.35010, 0.00049, 96, 35.5
5.36020, 0.00000, 66, 35.5
5.37020, 0.00000, 128, 35.5
5.38030, 0.00000, 108, 35.5
5.39040, -0.00049, 82, 35.5
5.40040, 0.00000, 32, 35.5
5.41050, -0.00049, 117, 35.5
5.42060, 0.00049, 46, 35.5
5.43060, 0.00049, 30, 35.5
5.44060, 0.00049, 129, 35.5
5.45060, 0.00000, 6, 35.5
5.46070, -0.00049, 8, 35.5
5.47070, 0.00049, 62, 35.5
5.48070, 0.00098, 121, 35.5
5.49070, 0.00049, 44, 35.5
5.50070, -0.00049, 78, 35.5
5.51080, -0.00049, 18, 35.5
5.52080, 0.00000, 66, 35.5
