#2026/01/28 10:18:08
time,wx,wy,wz,ax,ay,az,Tx,Ty,Tz,Tacc,pitch,roll,yaw
1.267,0.05500,-38.34000,6.03000,0.88474,0.07304,-9.95696,26.655,26.655,26.655,277.133,4.50288,0.03724,3.41974
1.277,0.02000,-34.77000,7.08000,0.53563,-0.00348,-9.95696,26.655,26.655,26.655,277.141,4.10863,0.03727,3.43278
1.287,0.05500,-32.77500,6.27500,0.54519,-0.15174,-9.87566,26.655,26.655,26.655,277.141,3.72643,0.03498,3.46622
1.297,0.12500,-30.67500,4.14000,0.50693,-0.20434,-9.79436,26.655,26.655,26.655,277.148,3.36312,0.02677,3.51393
1.307,0.30000,-29.34501,2.60000,0.41607,-0.08478,-9.80392,26.655,26.655,26.655,277.148,2.98943,0.01932,3.56709
1.317,0.40500,-27.73500,1.65500,0.29651,0.00130,-9.74175,26.655,26.655,26.655,277.156,2.60545,0.01237,3.61739
1.327,0.40500,-27.38500,1.51500,0.19608,0.07304,-9.61262,26.655,26.655,26.655,277.156,2.24019,0.00622,3.65968
1.337,0.26500,-27.56001,1.79500,0.32042,0.14956,-9.69392,26.655,26.655,26.655,277.156,1.88850,0.00349,3.69224
1.347,0.26500,-26.61500,2.84500,0.41129,0.13043,-9.82305,26.655,26.655,26.655,277.156,1.51400,0.00701,3.71722
1.357,0.23000,-24.48000,3.75500,0.18651,-0.02261,-9.89478,26.655,26.655,26.655,277.164,1.14772,0.01009,3.73922
1.367,0.51000,-22.03000,2.81000,0.19130,-0.20912,-9.84696,26.655,26.655,26.655,277.141,0.79039,0.01240,3.76226
1.377,0.37000,-20.56000,0.53500,0.15782,-0.22347,-9.84696,26.655,26.655,26.655,277.141,0.44369,0.01165,3.78662
1.387,0.30000,-18.84500,-0.16500,0.08608,0.03956,-9.76566,26.655,26.655,26.655,277.164,0.14784,0.01062,3.80976
1.397,0.44000,-18.11000,-0.16500,0.08608,0.02043,-9.68914,26.655,26.655,26.655,277.164,-0.09435,0.00947,3.82920
1.407,0.30000,-18.00500,-0.51500,0.04304,0.00130,-9.67958,26.655,26.655,26.655,277.148,-0.28304,0.00845,3.84277
1.417,0.26500,-16.99000,-0.69000,-0.07652,0.00130,-9.89957,26.655,26.655,26.655,277.148,-0.42077,0.00773,3.84894
1.427,0.26500,-0.78500,-1.11000,0.14347,0.17825,-9.98565,26.655,26.655,26.655,277.125,-0.50248,0.00943,3.84858
1.437,-0.01500,-0.26000,-1.67000,-0.08130,-0.09913,-9.68436,26.655,26.655,26.655,277.125,-0.55198,0.01072,3.84392
1.447,0.09000,0.16000,-1.74000,0.01913,0.12564,-9.52654,26.655,26.655,26.655,277.156,-0.56350,0.01141,3.83591
1.457,0.23000,0.58000,0.04500,-0.01913,0.13521,-9.78479,26.655,26.655,26.655,277.148,-0.53719,0.01147,3.82559
1.467,0.12500,2.78500,0.01000,-0.07652,0.04434,-10.01913,26.659,26.659,26.659,277.148,-0.47243,0.01104,3.81527
1.477,0.09000,6.70500,0.08000,-0.10043,0.01565,-10.04782,26.659,26.659,26.659,277.156,-0.37438,0.01004,3.80646
1.487,0.05500,10.31000,0.11500,-0.09565,0.03478,-10.10043,26.659,26.659,26.659,277.156,-0.25382,0.00819,3.79994
1.497,0.12500,15.42000,0.18500,-0.11478,0.03956,-10.28216,26.659,26.659,26.659,277.191,-0.14946,0.00384,3.79651
1.507,-0.05000,21.05500,0.22000,-0.11478,0.03956,-10.41129,26.659,26.659,26.659,277.191,-0.05178,0.00511,3.79565
1.517,-0.15501,29.66500,0.64000,-0.03348,0.01087,-10.62649,26.659,26.659,26.659,277.145,0.05046,0.00382,3.79598
1.527,-0.26000,37.68000,2.18000,0.31086,-0.07522,-10.73649,26.659,26.659,26.659,277.145,0.16947,0.00243,3.79804
1.537,-0.43501,47.30500,6.24000,0.48780,0.01087,-10.95648,26.659,26.659,26.659,277.164,0.31706,0.00135,3.80572
1.547,-0.68001,61.93501,9.91500,0.18173,0.13999,-11.16212,26.659,26.659,26.659,277.156,0.54545,0.00235,3.82568
1.557,-0.89001,73.73002,10.54500,0.43998,-0.05131,-11.06647,26.659,26.659,26.659,277.156,0.87011,-0.00284,3.86394
1.567,-1.24001,86.99501,8.79500,0.32999,-0.26173,-10.85127,26.659,26.659,26.659,277.172,1.30506,-0.00638,3.92172
1.577,-1.06501,96.44501,6.90500,0.47346,-0.34303,-10.64562,26.659,26.659,26.659,277.172,1.85825,-0.01077,3.99530
1.587,-1.17001,105.47501,3.30000,0.76518,-0.29521,-10.28216,26.659,26.659,26.659,277.133,2.55285,-0.01591,4.07618
1.597,-0.75002,110.02502,-0.97000,0.76997,-0.19000,-9.97130,26.659,26.659,26.659,277.133,3.38285,-0.02048,4.15099
1.607,-0.22501,112.86002,-3.45500,1.10952,0.02521,-9.73218,26.659,26.659,26.659,277.125,4.33222,-0.02559,4.20635
1.617,-0.43501,114.12001,-2.54500,1.37733,0.15912,-9.42611,26.659,26.659,26.659,277.125,5.37943,-0.03090,4.23647
1.627,-0.50500,113.63001,-0.23500,1.59732,0.35042,-9.25394,26.659,26.659,26.659,277.176,6.50225,-0.03613,4.24459
1.637,-1.13501,111.39001,2.60000,1.77905,0.39346,-9.00526,26.659,26.659,26.659,277.176,7.65775,-0.04122,4.23965
1.647,-0.96001,107.57501,3.61500,1.77905,0.20216,-8.78049,26.659,26.659,26.659,277.176,8.82488,-0.04698,4.23282
1.657,-1.17001,100.29501,3.12500,1.71688,0.02043,-8.55093,26.659,26.659,26.659,277.148,9.98383,-0.04985,4.23401
1.667,-0.78502,93.22501,0.67500,1.94644,-0.15652,-8.47441,26.664,26.664,26.664,277.148,11.11637,-0.05174,4.24588
1.677,0.61499,81.78001,-3.66500,2.03730,-0.22347,-8.16834,26.664,26.664,26.664,277.164,12.20419,-0.05288,4.26272
1.687,1.66499,71.94501,-6.46500,2.41033,-0.08478,-8.24008,26.664,26.664,26.664,277.164,13.22870,-0.05345,4.27292
1.697,1.66499,63.96501,-7.06000,2.89813,0.18781,-8.37398,26.664,26.664,26.664,277.172,14.17488,-0.05370,4.26633
1.707,1.24499,55.67001,-4.57500,2.93639,0.41259,-8.45050,26.664,26.664,26.664,277.172,15.03554,-0.05592,4.23967
1.717,0.43999,49.75501,-1.91500,3.05595,0.35520,-8.40268,26.664,26.664,26.664,277.141,15.80870,-0.05816,4.19816
1.727,-0.01500,41.60001,0.15000,3.23769,0.10173,-8.32138,26.664,26.664,26.664,277.133,16.49687,-0.06006,4.15168
1.737,-0.05000,35.26501,0.22000,3.29507,0.05869,-8.42181,26.664,26.664,26.664,277.133,17.10637,-0.06142,4.11093
1.747,-0.08500,28.65000,0.11500,3.30942,0.03478,-8.51267,26.664,26.664,26.664,277.156,17.64402,-0.06227,4.08262
1.757,-0.08500,23.57500,-0.02500,3.35725,-0.01305,-8.39789,26.664,26.664,26.664,277.156,18.11445,-0.06266,4.06751
1.767,0.51000,15.24500,-1.35500,3.39072,-0.13739,-8.22573,26.664,26.664,26.664,277.172,18.51996,-0.06265,4.06120
1.777,1.24500,7.82500,-3.14000,3.40507,-0.15652,-8.16834,26.664,26.664,26.664,277.172,18.86051,-0.06224,4.05638
1.787,1.59500,0.02000,-4.47000,3.48159,-0.04174,-8.13486,26.664,26.664,26.664,277.172,19.13453,-0.06151,4.04632
1.797,1.80500,-9.29000,-4.57500,3.49593,0.04434,-8.19225,26.664,26.664,26.664,277.172,19.33866,-0.06052,4.02745
1.807,1.80500,-16.46500,-4.64500,3.45768,0.03000,-8.21138,26.664,26.664,26.664,277.164,19.46837,-0.05910,3.99897
1.817,1.56000,-25.04000,-3.77000,3.30942,0.13999,-8.32616,26.664,26.664,26.664,277.164,19.52022,-0.05707,3.96202
1.827,1.14000,-32.07500,-2.12500,3.16595,0.16869,-8.22095,26.664,26.664,26.664,277.164,19.49218,-0.05438,3.92064
1.837,0.68501,-40.96500,-0.62000,3.20421,0.10173,-8.35007,26.664,26.664,26.664,277.148,19.38365,-0.05092,3.88115
1.847,0.89500,-46.95000,-1.63500,3.21856,-0.07522,-8.51267,26.664,26.664,26.664,277.148,19.19567,-0.04664,3.84799
1.857,1.38501,-54.44001,-2.72000,2.85509,-0.22825,-8.49354,26.664,26.664,26.664,277.141,18.90841,-0.03734,3.82248
1.867,2.15501,-60.49501,-4.89000,2.81205,-0.25217,-8.54615,26.669,26.669,26.669,277.141,18.54587,-0.02644,3.80027
1.877,2.82001,-66.02501,-8.14500,2.80249,-0.25695,-8.64180,26.669,26.669,26.669,277.148,18.11129,-0.01548,3.77472
1.887,3.59001,-71.83500,-10.84000,2.48207,-0.11348,-8.72310,26.669,26.669,26.669,277.148,17.58760,-0.00477,3.73691
1.897,3.13501,-76.73501,-10.00000,2.20947,0.21651,-8.78049,26.669,26.669,26.669,277.184,16.97929,0.00557,3.68077
1.907,1.94501,-82.58001,-6.11500,2.26686,0.42693,-8.82353,26.669,26.669,26.669,277.180,16.31227,0.01115,3.60736
1.917,0.93001,-86.57001,-0.97000,2.17599,0.69953,-8.96222,26.669,26.669,26.669,277.180,15.57556,0.00529,3.52531
1.927,-0.32999,-88.00501,5.50500,2.18077,0.71866,-9.42611,26.669,26.669,26.669,277.152,14.77444,-0.01075,3.45029
1.937,-0.67999,-85.69501,9.63500,2.19990,0.37911,-9.73697,26.669,26.669,26.669,277.152,13.93155,-0.02356,3.40268
1.947,-1.13499,-80.20000,10.65000,2.15208,-0.03696,-10.06695,26.669,26.669,26.669,277.172,13.06315,-0.03034,3.39504
1.957,-0.43499,-74.25001,7.85000,1.92731,-0.29043,-10.19129,26.669,26.669,26.669,277.172,12.18825,-0.03546,3.42647
1.967,0.26501,-68.79001,3.12500,1.50167,-0.54867,-10.11478,26.669,26.669,26.669,277.164,11.32582,-0.02063,3.48893
1.977,0.65001,-63.78501,-0.44500,1.24821,0.04434,-9.91392,26.669,26.669,26.669,277.164,10.48850,0.00470,3.56192
1.987,0.65001,-61.72001,-0.27000,1.22908,0.06825,-9.69871,26.669,26.669,26.669,277.191,9.69437,0.02686,3.62528
1.997,0.54501,-60.21500,-0.02500,1.06169,0.11130,-9.75131,26.669,26.669,26.669,277.152,8.94275,0.04301,3.66908
2.007,0.54501,-58.04501,1.13000,0.90387,0.26433,-9.91392,26.669,26.669,26.669,277.152,8.22807,0.05762,3.69343
